id,x,y,deg
011_1,s8.176907218211994177,s12.841556272519524029,s90.000000000000000000
011_2,s7.376907218210993378,s13.191530570997697325,s-90.000000000000000000
011_3,s8.176907218211994177,s13.541530570997696969,s90.000000000000000000
011_4,s6.715671249235587226,s13.210598965807839988,s203.711477475963988581
011_5,s7.314591459961912179,s13.771428269818866141,s90.000000000000000000
011_6,s7.534063350463000575,s-86.491118305538165600,s-30.000000000000000000
011_7,s-89.369658001842850581,s21.451341206173253795,s-45.000000000000000000
011_8,s89.314036483933591626,s28.357667588607299081,s150.000000000000000000
011_9,s9.556811458791571567,s86.009003063267499556,s-30.000000000000000000
011_10,s-8.598271931266211254,s-48.901139571060525668,s-60.000000000000000000
012_0,s-1.757562667553379532,s-39.357382209668045903,s-90.000000000000000000
012_1,s-0.957562667552379398,s-39.007382209668044482,s90.000000000000000000
012_2,s-1.757562667553379532,s-38.657407911189878291,s-90.000000000000000000
012_3,s-0.957562667552379398,s-38.307407911189876870,s90.000000000000000000
012_4,s-0.963341664472687986,s-39.844063628060546023,s336.370625039887954699
012_5,s-2.423071241503686135,s-39.330640809067929808,s155.284393946376013673
012_6,s-2.445467083480634685,s-39.026547035324107071,s333.087931193555050413
012_7,s-2.395464825401819375,s-38.154767373348903448,s153.087931627886007391
012_8,s38.489272713767746836,s-1.167559766724522774,s150.000000000000000000
012_9,s-38.442381605092307950,s10.663812093203617337,s180.000000000000000000
012_10,s23.076623908632047488,s-6.822336290285321070,s90.000000000000000000
012_11,s-32.422449194993120614,s39.857356508146224883,s180.000000000000000000
013_0,s-24.095253585485345127,s31.038496825613307806,s-90.000000000000000000
013_1,s-23.295253585484346104,s31.388496825613305674,s90.000000000000000000
013_2,s-24.095253585485345127,s31.738471124091478970,s-90.000000000000000000
013_3,s-23.295253585484346104,s32.088471124091476838,s90.000000000000000000
013_4,s-24.881663766672765803,s32.212063008228732031,s291.112790878630448788
013_5,s-24.466627128111444023,s31.543640305985050531,s150.000000000000000000
013_6,s-23.314083198562887134,s30.585399822829383965,s-30.000000000000000000
013_7,s-24.680875881265581739,s30.633709472171656074,s-30.000000000000000000
013_8,s-2.955434603190674636,s-36.869433861171003741,s150.000000000000000000
013_9,s62.629162521430792765,s29.446126366685820841,s120.000000000000000000
013_10,s-66.287539458499367129,s-66.537229398867197006,s120.000000000000000000
013_11,s46.094011431489683162,s-24.455238238930331107,s135.000000000000000000
013_12,s66.732872408111632012,s66.689742025451906215,s135.000000000000000000
014_0,s3.466427283779618396,s-42.855575582939614776,s-90.000000000000000000
014_1,s4.266427283780618751,s-42.505575582939613355,s90.000000000000000000
014_2,s4.466427474516315499,s-42.855575582939614776,s-90.000000000000000000
014_3,s5.266427474517314522,s-42.505575582939613355,s90.000000000000000000
014_4,s3.466427283779618396,s-42.155601284461440059,s-90.000000000000000000
014_5,s4.266427283780618751,s-41.805601284461438638,s90.000000000000000000
014_6,s4.466427474516315499,s-42.155601284461440059,s-90.000000000000000000
014_7,s5.266427474517314522,s-41.805601284461438638,s90.000000000000000000
014_8,s5.295184378453100749,s-43.192028778765497066,s90.000000000000000000
014_9,s43.928137912803848053,s42.880590055727253684,s150.000000000000000000
014_10,s72.309896365005712937,s34.574851102639684086,s90.000000000000000000
014_11,s68.617174936532293827,s-10.149019897040545857,s120.000000000000000000
014_12,s-40.602280089266244545,s28.976475564850602495,s-30.000000000000000000
014_13,s-72.159896365005721464,s43.342028778765495645,s180.000000000000000000
015_0,s14.310419147352591906,s-2.832460852509179894,s-90.000000000000000000
015_1,s15.110419147353592706,s-2.482460852509179805,s90.000000000000000000
015_2,s15.310419338089289454,s-2.832460852509179894,s-90.000000000000000000
015_3,s16.110419338090288477,s-2.482460852509179805,s90.000000000000000000
015_4,s14.310419147352591906,s-2.132486554031006953,s-90.000000000000000000
015_5,s15.110419147353592706,s-1.782486554031007087,s90.000000000000000000
015_6,s15.310419338089289454,s-2.132486554031006953,s-90.000000000000000000
015_7,s16.110419338090288477,s-1.782486554031007087,s90.000000000000000000
015_8,s16.017783105886199024,s-3.295803926013002982,s-30.000000000000000000
015_9,s-37.671770186580438633,s-77.388415258980273848,s180.000000000000000000
015_10,s-75.195306951951749852,s-19.185883282586296161,s-60.000000000000000000
015_11,s45.378477202311678695,s9.945504226023196281,s150.000000000000000000
015_12,s82.001178891549784566,s-95.352527898340980528,s90.000000000000000000
015_13,s-81.801178891549795935,s95.491822817584079530,s150.000000000000000000
015_14,s-75.616985397048495088,s70.962430551711463522,s-60.000000000000000000
016_0,s-8.694809523451930033,s16.129688635124669105,s-90.000000000000000000
016_1,s-7.894809523450931010,s16.479688635124666973,s90.000000000000000000
016_2,s-7.694809332715234262,s16.129688635124669105,s-90.000000000000000000
016_3,s-6.894809332714234351,s16.479688635124666973,s90.000000000000000000
016_4,s-8.694809523451930033,s16.829662933602840269,s-90.000000000000000000
016_5,s-7.894809523450931010,s17.179662933602841690,s90.000000000000000000
016_6,s-7.694809332715234262,s16.829662933602840269,s-90.000000000000000000
016_7,s-6.894809332714234351,s17.179662933602841690,s90.000000000000000000
016_8,s-6.732220565736427353,s15.781255041426176078,s90.000000000000000000
016_9,s25.340399321373674013,s76.659811167377682750,s135.000000000000000000
016_10,s-41.330661075506334612,s-15.197597370336669798,s90.000000000000000000
016_11,s51.681797712233311870,s-36.833212917117450047,s-90.000000000000000000
016_12,s36.823721815729960838,s-38.384028894813724264,s-30.000000000000000000
016_13,s21.819928090809050047,s-76.341613115843728110,s135.000000000000000000
016_14,s37.231887361080829635,s11.258117183103902192,s-90.000000000000000000
016_15,s-52.131797712233307607,s-34.548593238562716579,s0.000000000000000000
017_0,s45.103635031012494494,s16.251022108760505347,s-90.000000000000000000
017_1,s45.903635031013493517,s16.601022108760506768,s90.000000000000000000
017_2,s46.103635221749193818,s16.251022108760505347,s-90.000000000000000000
017_3,s46.903635221750192841,s16.601022108760506768,s90.000000000000000000
017_4,s45.103635031012494494,s16.950996407238680064,s-90.000000000000000000
017_5,s45.903635031013493517,s17.300996407238677932,s90.000000000000000000
017_6,s46.103635221749193818,s16.950996407238680064,s-90.000000000000000000
017_7,s46.903635221750192841,s17.300996407238677932,s90.000000000000000000
017_8,s45.103635031012494494,s17.650970705716851228,s-90.000000000000000000
017_9,s45.903635031013493517,s18.000970705716852649,s90.000000000000000000
017_10,s46.103635221749193818,s17.650970705716851228,s-90.000000000000000000
017_11,s46.903635221750192841,s18.000970705716852649,s90.000000000000000000
017_12,s-46.856147848334892103,s26.451297383546787501,s-45.000000000000000000
017_13,s-34.301400709005839929,s-64.858134976632427993,s180.000000000000000000
017_14,s-15.463908137134950493,s-70.174967541927117054,s0.000000000000000000
017_15,s-13.604902794661299481,s-39.318835258748023875,s-90.000000000000000000
017_16,s-42.901488471920821155,s69.809282116977882993,s-45.000000000000000000
018_0,s33.230400353397364199,s27.925842674521227593,s-90.000000000000000000
018_1,s34.030400353398363222,s28.275842674521229014,s90.000000000000000000
018_2,s34.230400544134063523,s27.925842674521227593,s-90.000000000000000000
018_3,s35.030400544135062546,s28.275842674521229014,s90.000000000000000000
018_4,s33.230400353397364199,s28.625816972999402310,s-90.000000000000000000
018_5,s34.030400353398363222,s28.975816972999400178,s90.000000000000000000
018_6,s34.230400544134063523,s28.625816972999402310,s-90.000000000000000000
018_7,s35.030400544135062546,s28.975816972999400178,s90.000000000000000000
018_8,s33.230400353397364199,s29.325791271477573474,s-90.000000000000000000
018_9,s34.030400353398363222,s29.675791271477574895,s90.000000000000000000
018_10,s34.230400544134063523,s29.325791271477573474,s-90.000000000000000000
018_11,s35.030400544135062546,s29.675791271477574895,s90.000000000000000000
018_12,s51.863652072833559714,s-64.194103605960847858,s120.000000000000000000
018_13,s-47.778598238735611403,s59.244894047957245675,s-30.000000000000000000
018_14,s3.742392380290624487,s-29.300284015321249598,s-90.000000000000000000
018_15,s-51.274357153590443659,s64.244103605960845016,s90.000000000000000000
018_16,s21.249522164186814166,s-45.676471449979501926,s-60.000000000000000000
018_17,s7.271340898435170175,s4.686543623985134133,s90.000000000000000000
019_0,s10.021726970545042690,s-8.730573100809868592,s-90.000000000000000000
019_1,s10.821726970546041713,s-8.380573100809868947,s90.000000000000000000
019_2,s11.021727161281738461,s-8.730573100809868592,s-90.000000000000000000
019_3,s11.821727161282739260,s-8.380573100809868947,s90.000000000000000000
019_4,s10.021726970545042690,s-8.030598802331695651,s-90.000000000000000000
019_5,s10.821726970546041713,s-7.680598802331696007,s90.000000000000000000
019_6,s11.021727161281738461,s-8.030598802331695651,s-90.000000000000000000
019_7,s11.821727161282739260,s-7.680598802331696007,s90.000000000000000000
019_8,s10.021726970545042690,s-7.330624503853522711,s-90.000000000000000000
019_9,s10.821726970546041713,s-6.980624503853523066,s90.000000000000000000
019_10,s11.021727161281738461,s-7.330624503853522711,s-90.000000000000000000
019_11,s11.821727161282739260,s-6.980624503853523066,s90.000000000000000000
019_12,s-69.748246685977761672,s13.154098984275847783,s150.000000000000000000
019_13,s69.937541605220886254,s-35.881660124831995518,s120.000000000000000000
019_14,s-12.973232411022070920,s19.376530800646250441,s135.000000000000000000
019_15,s-8.049319421762877624,s16.253752007318396977,s180.000000000000000000
019_16,s-45.874304652313995234,s41.786898268210578067,s180.000000000000000000
019_17,s67.388895932160167490,s40.765242771383171316,s135.000000000000000000
019_18,s-33.758805957214903515,s-41.186898268210583751,s180.000000000000000000
020_0,s-10.090433416311515913,s-19.066769362405448618,s-90.000000000000000000
020_1,s-9.290433416310515113,s-18.716769362405447197,s90.000000000000000000
020_2,s-9.090433225574818366,s-19.066769362405448618,s-90.000000000000000000
020_3,s-8.290433225573819342,s-18.716769362405447197,s90.000000000000000000
020_4,s-10.090433416311515913,s-18.366795063927273901,s-90.000000000000000000
020_5,s-9.290433416310515113,s-18.016795063927276033,s90.000000000000000000
020_6,s-9.090433225574818366,s-18.366795063927273901,s-90.000000000000000000
020_7,s-8.290433225573819342,s-18.016795063927276033,s90.000000000000000000
020_8,s-10.090433416311515913,s-17.666820765449102737,s-90.000000000000000000
020_9,s-9.290433416310515113,s-17.316820765449101316,s90.000000000000000000
020_10,s-9.090433225574818366,s-17.666820765449102737,s-90.000000000000000000
020_11,s-8.290433225573819342,s-17.316820765449101316,s90.000000000000000000
020_12,s-7.918374058452531727,s-17.857914639127407952,s336.371271633174160343
020_13,s-7.864018733226620483,s-18.973541266194612120,s120.000000000000000000
020_14,s62.233264958093080566,s-77.400948548416806716,s-60.000000000000000000
020_15,s56.413341922214577551,s-22.736832788515023651,s90.000000000000000000
020_16,s41.966297401779335985,s-43.269771934922680146,s-30.000000000000000000
020_17,s-20.551188494563767506,s77.304057439741342250,s-60.000000000000000000
020_18,s-62.726085281120624870,s22.346420092724891049,s-90.000000000000000000
020_19,s26.769691716574122609,s-6.871879354204416757,s-60.000000000000000000
021_0,s-0.546735053379005520,s-2.866998218528531428,s-90.000000000000000000
021_1,s0.253264946621994502,s-2.516998218528531339,s90.000000000000000000
021_2,s0.453265137357691028,s-2.866998218528531428,s-90.000000000000000000
021_3,s1.253265137358690939,s-2.516998218528531339,s90.000000000000000000
021_4,s-0.546735053379005520,s-2.167023920050358488,s-90.000000000000000000
021_5,s0.253264946621994502,s-1.817023920050358399,s90.000000000000000000
021_6,s0.453265137357691028,s-2.167023920050358488,s-90.000000000000000000
021_7,s1.253265137358690939,s-1.817023920050358399,s90.000000000000000000
021_8,s-0.546735053379005520,s-1.467049621572185991,s-90.000000000000000000
021_9,s0.253264946621994502,s-1.117049621572185902,s90.000000000000000000
021_10,s0.453265137357691028,s-1.467049621572185991,s-90.000000000000000000
021_11,s1.253265137358690939,s-1.117049621572185902,s90.000000000000000000
021_12,s1.669257855755557962,s-1.476760412640397035,s334.399257371196654276
021_13,s1.801645582611796303,s-3.246317449394281240,s113.629377568654447828
021_14,s1.753539090038212844,s-2.584988713446401132,s135.000000000000000000
021_15,s-33.586021920938250673,s24.531218798062099040,s90.000000000000000000
021_16,s51.461021427718137033,s-9.530963915448580792,s0.000000000000000000
021_17,s-63.667545443764126389,s60.580739134704941762,s135.000000000000000000
021_18,s-5.858391721187942380,s-67.223166748813525828,s135.000000000000000000
021_19,s63.883230868713368977,s69.744199771923831577,s180.000000000000000000
021_20,s5.175656013136645583,s-69.696712398508537945,s-45.000000000000000000
022_0,s-18.317340851934570622,s-4.324723179522341532,s-90.000000000000000000
022_1,s-17.517340851933568047,s-3.974723179522341887,s90.000000000000000000
022_2,s-17.317340661197874851,s-4.324723179522341532,s-90.000000000000000000
022_3,s-16.517340661196872276,s-3.974723179522341887,s90.000000000000000000
022_4,s-18.317340851934570622,s-3.624748881044169035,s-90.000000000000000000
022_5,s-17.517340851933568047,s-3.274748881044168947,s90.000000000000000000
022_6,s-17.317340661197874851,s-3.624748881044169035,s-90.000000000000000000
022_7,s-16.517340661196872276,s-3.274748881044168947,s90.000000000000000000
022_8,s-18.317340851934570622,s-2.924774582565996095,s-90.000000000000000000
022_9,s-17.517340851933568047,s-2.574774582565996006,s90.000000000000000000
022_10,s-17.317340661197874851,s-2.924774582565996095,s-90.000000000000000000
022_11,s-16.517340661196872276,s-2.574774582565996006,s90.000000000000000000
022_12,s-16.017555610053825887,s-4.210494395301078718,s202.353230598895493131
022_13,s-16.015567600332722975,s-2.886629806323206981,s336.829145251679165085
022_14,s-16.448114121810771593,s-4.617421854797225222,s90.000000000000000000
022_15,s-16.139441583261529445,s-3.804474546573842986,s-30.000000000000000000
022_16,s80.121605683250493257,s-70.588489558130760315,s0.000000000000000000
022_17,s-53.676697318469052789,s79.525211322638114098,s180.000000000000000000
022_18,s-64.218902083242014101,s-91.147065991158797260,s-60.000000000000000000
022_19,s-78.314425310880423581,s29.212439326460348354,s0.000000000000000000
022_20,s-79.671605683250490415,s79.992953209328334196,s90.000000000000000000
022_21,s76.155335353097825646,s91.100174882483372585,s-90.000000000000000000
023_0,s-13.791855466323530877,s1.304692764400732230,s-90.000000000000000000
023_1,s-12.991855466322531854,s1.654692764400732319,s90.000000000000000000
023_2,s-12.791855275586835106,s1.304692764400732230,s-90.000000000000000000
023_3,s-11.991855275585834306,s1.654692764400732319,s90.000000000000000000
023_4,s-13.791855466323530877,s2.004667062878905170,s-90.000000000000000000
023_5,s-12.991855466322531854,s2.354667062878905259,s90.000000000000000000
023_6,s-12.791855275586835106,s2.004667062878905170,s-90.000000000000000000
023_7,s-11.991855275585834306,s2.354667062878905259,s90.000000000000000000
023_8,s-13.791855466323530877,s2.704641361357077667,s-90.000000000000000000
023_9,s-12.991855466322531854,s3.054641361357077756,s90.000000000000000000
023_10,s-12.791855275586835106,s2.704641361357077667,s-90.000000000000000000
023_11,s-11.991855275585834306,s3.054641361357077756,s90.000000000000000000
023_12,s-11.587579538374546573,s1.708963654347548822,s325.080768957284988119
023_13,s-11.582104746565651254,s2.499902509818998642,s0.000000000000000000
023_14,s-11.966800439407684564,s0.863832490670634168,s-45.000000000000000000
023_15,s-34.679673837317700702,s22.097716466913219335,s180.000000000000000000
023_16,s85.086354718802652997,s63.109869573515645413,s-30.000000000000000000
023_17,s80.157203950820871796,s-93.279634548820837381,s135.000000000000000000
023_18,s-71.629292720809871753,s-46.413572225089076539,s90.000000000000000000
023_19,s20.864958764489536236,s95.137830266796186152,s-30.000000000000000000
023_20,s-39.439856664343530213,s-95.480650589823738983,s-90.000000000000000000
023_21,s-85.183245827478117462,s17.317757856721847531,s-30.000000000000000000
023_22,s32.979211406625246639,s-27.462151778366326482,s-90.000000000000000000
024_0,s7.315509109009776800,s-7.639647371576810286,s-90.000000000000000000
024_1,s8.115509109010776712,s-7.289647371576809753,s90.000000000000000000
024_2,s8.315509299746473459,s-7.639647371576810286,s-90.000000000000000000
024_3,s9.115509299747474259,s-7.289647371576809753,s90.000000000000000000
024_4,s7.315509109009776800,s-6.939673073098637346,s-90.000000000000000000
024_5,s8.115509109010776712,s-6.589673073098637701,s90.000000000000000000
024_6,s8.315509299746473459,s-6.939673073098637346,s-90.000000000000000000
024_7,s9.115509299747474259,s-6.589673073098637701,s90.000000000000000000
024_8,s7.315509109009776800,s-6.239698774620464405,s-90.000000000000000000
024_9,s8.115509109010776712,s-5.889698774620464761,s90.000000000000000000
024_10,s8.315509299746473459,s-6.239698774620464405,s-90.000000000000000000
024_11,s9.115509299747474259,s-5.889698774620464761,s90.000000000000000000
024_12,s9.815258149182806591,s-7.968479983809504397,s117.639701124088674078
024_13,s9.673437004026332886,s-7.101200206648752733,s0.000000000000000000
024_14,s9.521368312865758909,s-5.613569105268363835,s180.000000000000000000
024_15,s8.852638756192677150,s-8.078999414311725857,s-45.000000000000000000
024_16,s-48.407872056589191345,s20.467921887678336645,s120.000000000000000000
024_17,s70.809519405243349865,s-74.227403044163366985,s150.000000000000000000
024_18,s-7.572812022115861907,s-48.074260089122255124,s-90.000000000000000000
024_19,s23.504924591281742607,s-22.304365532996477839,s-30.000000000000000000
024_20,s-74.732797628043897475,s68.825743849358843818,s-60.000000000000000000
024_21,s-81.102745484423422795,s74.570223367190919816,s90.000000000000000000
024_22,s9.182353199254215781,s27.915710923315607772,s-30.000000000000000000
024_23,s81.702745484423417111,s44.205037489893648228,s90.000000000000000000
025_0,s-9.653689347080909755,s2.946965946377832157,s-90.000000000000000000
025_1,s-8.853689347079910732,s3.296965946377832246,s90.000000000000000000
025_2,s-8.653689156344213984,s2.946965946377832157,s-90.000000000000000000
025_3,s-7.853689156343214073,s3.296965946377832246,s90.000000000000000000
025_4,s-9.653689347080909755,s3.646940244856004654,s-90.000000000000000000
025_5,s-8.853689347079910732,s3.996940244856005187,s90.000000000000000000
025_6,s-8.653689156344213984,s3.646940244856004654,s-90.000000000000000000
025_7,s-7.853689156343214073,s3.996940244856005187,s90.000000000000000000
025_8,s-9.653689347080909755,s4.346914543334177594,s-90.000000000000000000
025_9,s-8.853689347079910732,s4.696914543334177239,s90.000000000000000000
025_10,s-8.653689156344213984,s4.346914543334177594,s-90.000000000000000000
025_11,s-7.853689156343214073,s4.696914543334177239,s90.000000000000000000
025_12,s-10.333032334823725407,s4.477976971691157715,s23.629454873760529665
025_13,s-10.324074663365273352,s2.460567376669658302,s19.652126453342610546
025_14,s-10.304310626037155529,s3.428603597665677682,s18.782263101904032254
025_15,s-9.801345467549383628,s4.945812381245656475,s-90.000000000000000000
025_16,s-7.836661701734128016,s2.610009039284685528,s90.000000000000000000
025_17,s52.910724909654682335,s11.444725873680781092,s135.000000000000000000
025_18,s-14.063158368307050239,s57.153371334961036609,s180.000000000000000000
025_19,s-10.806165896649694957,s-1.727126824377805292,s-45.000000000000000000
025_20,s-2.027820291675546116,s82.607016130222177708,s90.000000000000000000
025_21,s60.035806979282718032,s24.777058643347430689,s150.000000000000000000
025_22,s35.111164935526666397,s64.723874722449750152,s-90.000000000000000000
025_23,s85.876318261634708051,s-44.270207240579921404,s90.000000000000000000
025_24,s-85.676318261634719420,s-82.264195807194624877,s150.000000000000000000
026_0,s3.122074822426000651,s-0.530832435115712209,s-90.000000000000000000
026_1,s3.922074822427000562,s-0.180832435115712231,s90.000000000000000000
026_2,s4.122075013162697310,s-0.530832435115712209,s-90.000000000000000000
026_3,s4.922075013163697221,s-0.180832435115712231,s90.000000000000000000
026_4,s3.122074822426000651,s0.169141863362460620,s-90.000000000000000000
026_5,s3.922074822427000562,s0.519141863362460709,s90.000000000000000000
026_6,s4.122075013162697310,s0.169141863362460620,s-90.000000000000000000
026_7,s4.922075013163697221,s0.519141863362460709,s90.000000000000000000
026_8,s3.122074822426000651,s0.869116161840633339,s-90.000000000000000000
026_9,s3.922074822427000562,s1.219116161840633428,s90.000000000000000000
026_10,s4.122075013162697310,s0.869116161840633339,s-90.000000000000000000
026_11,s4.922075013163697221,s1.219116161840633428,s90.000000000000000000
026_12,s2.442729988582049039,s-0.114801546526100307,s23.629400375879868079
026_13,s2.909138445997669464,s1.264841159852023722,s120.000000000000000000
026_14,s2.780280778342359316,s-0.999691042469878388,s0.000000000000000000
026_15,s4.816167208528291610,s-0.945944104280498688,s-30.000000000000000000
026_16,s-23.779032626901269509,s-3.437466868231012995,s-60.000000000000000000
026_17,s71.013318483542363424,s13.877872491604563265,s150.000000000000000000
026_18,s0.190451708211256232,s-76.005529684966816717,s90.000000000000000000
026_19,s74.524613907896807063,s-78.755039781556163803,s0.000000000000000000
026_20,s91.010793644395377555,s-38.265611306879847575,s0.000000000000000000
026_21,s-80.438401051246003703,s-23.157254362261483038,s-45.000000000000000000
026_22,s-5.255780640336624288,s14.530870377594524712,s135.000000000000000000
026_23,s-9.319685349710638889,s78.755039781556163803,s180.000000000000000000
026_24,s-0.803646846023184480,s21.165082120809941557,s-90.000000000000000000
026_25,s-91.150088563638490768,s-3.339137720947618959,s-60.000000000000000000
027_0,s-11.676863375252152011,s8.923992909508843496,s-90.000000000000000000
027_1,s-10.876863375251152988,s9.273992909508843141,s90.000000000000000000
027_2,s-10.676863184515456240,s8.923992909508843496,s-90.000000000000000000
027_3,s-9.876863184514455440,s9.273992909508843141,s90.000000000000000000
027_4,s-11.676863375252152011,s9.623967207987014660,s-90.000000000000000000
027_5,s-10.876863375251152988,s9.973967207987016081,s90.000000000000000000
027_6,s-10.676863184515456240,s9.623967207987014660,s-90.000000000000000000
027_7,s-9.876863184514455440,s9.973967207987016081,s90.000000000000000000
027_8,s-11.676863375252152011,s10.323941506465187601,s-90.000000000000000000
027_9,s-10.876863375251152988,s10.673941506465187246,s90.000000000000000000
027_10,s-10.676863184515456240,s10.323941506465187601,s-90.000000000000000000
027_11,s-9.876863184514455440,s10.673941506465187246,s90.000000000000000000
027_12,s-12.361127254222825655,s9.184651271635816627,s333.275357517358486348
027_13,s-12.317125661866544561,s10.053920354766086476,s153.277338678745138623
027_14,s-12.377589309765193448,s10.339532171278666084,s328.767166108188291673
027_15,s-12.463570708846070545,s11.032806797801429255,s293.629489744579132093
027_16,s-9.952872115680348131,s8.475351994539604306,s-30.000000000000000000
027_17,s-11.930626789711105573,s8.677694362098176128,s120.000000000000000000
027_18,s-72.068205439797679901,s37.518815517464290110,s180.000000000000000000
027_19,s-57.482029802223870263,s83.298430089635573381,s135.000000000000000000
027_20,s-24.147648870884871997,s18.904718799553577924,s120.000000000000000000
027_21,s-17.938837384012039422,s78.322677087826136244,s0.000000000000000000
027_22,s-50.144067477024506729,s-83.335212382293988753,s-30.000000000000000000
027_23,s17.451153815079017306,s-7.047870890589521764,s-90.000000000000000000
027_24,s56.961787706893439065,s30.301217113620225518,s-90.000000000000000000
027_25,s71.852520014848437313,s-33.448650312641717619,s-45.000000000000000000
027_26,s9.118917592219567325,s10.414133100670809995,s120.000000000000000000
028_0,s-12.569371703662790551,s-14.645977559577779914,s-90.000000000000000000
028_1,s-11.769371703661791528,s-14.295977559577780269,s90.000000000000000000
028_2,s-11.569371512926094780,s-14.645977559577779914,s-90.000000000000000000
028_3,s-10.769371512925093981,s-14.295977559577780269,s90.000000000000000000
028_4,s-12.569371703662790551,s-13.946003261099606974,s-90.000000000000000000
028_5,s-11.769371703661791528,s-13.596003261099607329,s90.000000000000000000
028_6,s-11.569371512926094780,s-13.946003261099606974,s-90.000000000000000000
028_7,s-10.769371512925093981,s-13.596003261099607329,s90.000000000000000000
028_8,s-12.569371703662790551,s-13.246028962621434033,s-90.000000000000000000
028_9,s-11.769371703661791528,s-12.896028962621434388,s90.000000000000000000
028_10,s-11.569371512926094780,s-13.246028962621434033,s-90.000000000000000000
028_11,s-10.769371512925093981,s-12.896028962621434388,s90.000000000000000000
028_12,s-12.569371703662790551,s-12.546054664143262869,s-90.000000000000000000
028_13,s-11.769371703661791528,s-12.196054664143261448,s90.000000000000000000
028_14,s-11.569371512926094780,s-12.546054664143262869,s-90.000000000000000000
028_15,s-10.769371512925093981,s-12.196054664143261448,s90.000000000000000000
