id,x,y,deg
011_1,s-26.425334583187915172,s10.469610626113816210,s90.000000000000000000
011_2,s-27.475334583188917748,s11.144571549309700842,s-90.000000000000000000
011_3,s-26.175334583187915172,s11.019571549309700842,s90.000000000000000000
011_4,s-27.037650150701303176,s11.674508849456358917,s90.000000000000000000
011_5,s-26.159765840684340077,s11.741143318852541810,s120.000000000000000000
011_6,s37.142656974011430293,s-23.334544441738284348,s-60.000000000000000000
011_7,s11.536475088854928117,s-72.912014573847685028,s90.000000000000000000
011_8,s-37.269791872089740536,s73.447247385396863706,s135.000000000000000000
011_9,s9.234843435483469420,s70.275897343619831759,s135.000000000000000000
011_10,s-10.634620202930776145,s-73.344734758812165865,s90.000000000000000000
012_0,s4.333518120576655086,s35.464545346831535255,s-90.000000000000000000
012_1,s5.633518120577654997,s35.339545346831535255,s90.000000000000000000
012_2,s4.583518120576655086,s36.014506270027425217,s-90.000000000000000000
012_3,s5.883518120577654997,s35.889506270027425217,s90.000000000000000000
012_4,s4.445616153464912124,s36.817173558432969571,s153.087931627886007391
012_5,s5.464289556155105920,s36.556502493859106551,s-60.000000000000000000
012_6,s-38.889738804185675747,s24.098743062283602967,s120.000000000000000000
012_7,s-77.774487586722926835,s-53.278661289182423388,s0.000000000000000000
012_8,s76.086028735152240188,s19.266542519374070253,s90.000000000000000000
012_9,s82.655455244836616657,s62.749437176557677276,s90.000000000000000000
012_10,s-82.505455244836639395,s-29.328055416934645905,s180.000000000000000000
012_11,s10.499314183250255894,s-62.899437176557668749,s0.000000000000000000
013_0,s1.049909035973692006,s4.040431620151913705,s-90.000000000000000000
013_1,s2.349909035974691918,s3.915431620151913705,s90.000000000000000000
013_2,s1.299909035973692006,s4.590392543347799226,s-90.000000000000000000
013_3,s2.599909035974691918,s4.465392543347799226,s90.000000000000000000
013_4,s1.013499045522969100,s5.364011178049627127,s291.112790878630448788
013_5,s2.786904023485547111,s5.325751463434121646,s114.664779405526545020
013_6,s1.956948623566002299,s5.356669970352159638,s294.664778382550935021
013_7,s-91.439336588820452789,s17.877226490371683099,s-45.000000000000000000
013_8,s2.550496715691885186,s51.716021783034221926,s120.000000000000000000
013_9,s91.476118881478868161,s73.565190710543674868,s120.000000000000000000
013_10,s66.237993159482215333,s-21.818594699985709440,s-45.000000000000000000
013_11,s-39.289953311318093654,s-73.620812228452933823,s-45.000000000000000000
013_12,s60.642166622825975253,s24.867804746054829934,s120.000000000000000000
014_0,s1.317201437816581278,s-8.085019394592947606,s-90.000000000000000000
014_1,s2.617201437817581411,s-8.210019394592947606,s90.000000000000000000
014_2,s1.567201437816581278,s-7.535058471397062085,s-90.000000000000000000
014_3,s2.867201437817581411,s-7.660058471397062085,s90.000000000000000000
014_4,s1.817201437816581278,s-6.985097548201176565,s-90.000000000000000000
014_5,s3.117201437817581411,s-7.110097548201176565,s90.000000000000000000
014_6,s2.578373448696845038,s-6.648855766954890889,s293.242048926577240309
014_7,s1.316062687387268948,s-6.750630940171181926,s-60.000000000000000000
014_8,s25.138611462458214874,s-70.324981564747076845,s150.000000000000000000
014_9,s-60.953482255745733198,s-78.661513097571599928,s120.000000000000000000
014_10,s-79.102780705483738188,s78.711513097571611297,s90.000000000000000000
014_11,s79.337095280534498443,s47.257768224351131892,s-45.000000000000000000
014_12,s-51.284488281650894237,s29.653125642928721106,s90.000000000000000000
014_13,s-41.465518066314025702,s-38.606733806455189040,s-45.000000000000000000
015_0,s10.256344658629327427,s11.689248648062058322,s-90.000000000000000000
015_1,s11.556344658630326450,s11.564248648062058322,s90.000000000000000000
015_2,s10.506344658629327427,s12.239209571257942955,s-90.000000000000000000
015_3,s11.806344658630326450,s12.114209571257942955,s90.000000000000000000
015_4,s10.756344658629327427,s12.789170494453827587,s-90.000000000000000000
015_5,s12.056344658630326450,s12.664170494453827587,s90.000000000000000000
015_6,s10.319125224382299066,s13.079395936109449394,s-60.000000000000000000
015_7,s11.637634081728366553,s13.149028498245662888,s90.000000000000000000
015_8,s50.685819438161423989,s-22.129454762886823005,s-45.000000000000000000
015_9,s28.073207196300195676,s-88.415997358946654572,s150.000000000000000000
015_10,s-37.491742518880705859,s51.360293120756040253,s90.000000000000000000
015_11,s-51.051504863110658050,s82.176624527190398339,s-90.000000000000000000
015_12,s-29.694326192749457505,s88.898112601217320616,s150.000000000000000000
015_13,s-9.234234188423748435,s-5.647531271296983846,s135.000000000000000000
015_14,s3.466394885699678241,s34.243854044062018716,s90.000000000000000000
016_0,s-2.877603101200087110,s-15.182182230422998970,s-90.000000000000000000
016_1,s-1.577603101199087199,s-15.307182230422998970,s90.000000000000000000
016_2,s-2.627603101200087110,s-14.632221307227114337,s-90.000000000000000000
016_3,s-1.327603101199087199,s-14.757221307227114337,s90.000000000000000000
016_4,s-2.377603101200087110,s-14.082260384031227929,s-90.000000000000000000
016_5,s-1.077603101199087199,s-14.207260384031227929,s90.000000000000000000
016_6,s-0.895235452228424489,s-13.608474885502030105,s66.759259869504830931
016_7,s-1.032032486083538814,s-15.468457140881438860,s0.000000000000000000
016_8,s-2.681532014568221101,s-13.647793676168793908,s150.000000000000000000
016_9,s-1.700264491822128576,s-13.659461519402725571,s90.000000000000000000
016_10,s-7.894076936548955814,s-31.103538945005247740,s-30.000000000000000000
016_11,s21.843212189754638075,s-79.028598886412567026,s90.000000000000000000
016_12,s-67.211057316392370353,s9.848404237010804252,s-60.000000000000000000
016_13,s67.021762397149245771,s78.685778563385014195,s-30.000000000000000000
016_14,s44.531422602106545128,s51.336884362354915368,s150.000000000000000000
016_15,s-9.624827866747878602,s5.816809544782806540,s135.000000000000000000
017_0,s-12.256903347927964987,s14.864579326347648447,s-90.000000000000000000
017_1,s-10.956903347926964187,s14.739579326347648447,s90.000000000000000000
017_2,s-12.006903347927964987,s15.414540249543534856,s-90.000000000000000000
017_3,s-10.706903347926964187,s15.289540249543534856,s90.000000000000000000
017_4,s-11.756903347927964987,s15.964501172739419488,s-90.000000000000000000
017_5,s-10.456903347926964187,s15.839501172739419488,s90.000000000000000000
017_6,s-10.794434626683441891,s16.497600266481370568,s291.724058937725999385
017_7,s-11.773977463254425402,s16.502087596838503458,s66.370623894933686415
017_8,s-10.357377201514381682,s14.828123356543301270,s0.000000000000000000
017_9,s4.338860600858296834,s50.662256252760982989,s-45.000000000000000000
017_10,s-8.061809132660002319,s80.412419952609127449,s90.000000000000000000
017_11,s-0.673998446901620696,s-22.011627145170486131,s120.000000000000000000
017_12,s32.538746516496601657,s22.723416466209229725,s150.000000000000000000
017_13,s83.822227246114621835,s-80.412419952609127449,s-90.000000000000000000
017_14,s-84.319118354790063563,s-62.076960668768947471,s-30.000000000000000000
017_15,s-31.797812054060358378,s-54.954639589621450568,s90.000000000000000000
017_16,s22.388710322300440225,s69.415280068137974467,s135.000000000000000000
018_0,s-0.868939957143427200,s14.830375334869618342,s-90.000000000000000000
018_1,s0.431060042857573045,s14.705375334869618342,s90.000000000000000000
018_2,s-0.618939957143427200,s15.380336258065504751,s-90.000000000000000000
018_3,s0.681060042857573045,s15.255336258065504751,s90.000000000000000000
018_4,s-0.368939957143427200,s15.930297181261389383,s-90.000000000000000000
018_5,s0.931060042857573045,s15.805297181261389383,s90.000000000000000000
018_6,s-0.118939957143427200,s16.480258104457274015,s-90.000000000000000000
018_7,s1.181060042857573045,s16.355258104457274015,s90.000000000000000000
018_8,s1.136814186359663470,s14.493707576068423748,s336.370626818903986077
018_9,s-0.791706871600916573,s16.063505661214399822,s20.783442729461793164
018_10,s60.593263429565254796,s-78.059288882309544988,s90.000000000000000000
018_11,s-35.762264854295267469,s29.271280803343231014,s150.000000000000000000
018_12,s-40.669729164060896665,s-61.339931878459879044,s180.000000000000000000
018_13,s-62.407473517855549972,s-10.320616034390184268,s120.000000000000000000
018_14,s48.877732269488049610,s-52.177663249339701679,s150.000000000000000000
018_15,s62.700293840883105645,s-53.798377191972704736,s-30.000000000000000000
018_16,s-31.748828035398819480,s78.009288882309533619,s-60.000000000000000000
018_17,s47.378553274604584544,s-15.677191313687984575,s-30.000000000000000000
019_0,s2.677755230608149351,s6.173815448490705293,s-90.000000000000000000
019_1,s3.977755230609149706,s6.048815448490705293,s90.000000000000000000
019_2,s2.927755230608149351,s6.723776371686589926,s-90.000000000000000000
019_3,s4.227755230609149706,s6.598776371686589926,s90.000000000000000000
019_4,s3.177755230608149351,s7.273737294882475446,s-90.000000000000000000
019_5,s4.477755230609149706,s7.148737294882475446,s90.000000000000000000
019_6,s3.427755230608149351,s7.823698218078360966,s-90.000000000000000000
019_7,s4.727755230609149706,s7.698698218078360966,s90.000000000000000000
019_8,s4.740139679927665384,s6.350765969360161023,s204.682033316994903771
019_9,s2.833044764571264196,s8.011297949561498655,s180.000000000000000000
019_10,s-9.852481287863810167,s-58.165126122597158087,s90.000000000000000000
019_11,s-50.288258486434642691,s27.749001405954654587,s-30.000000000000000000
019_12,s84.246617871491324081,s18.249383577199889572,s-45.000000000000000000
019_13,s-84.601598215683679882,s-14.292746945883099130,s-60.000000000000000000
019_14,s31.544084510979146785,s-68.550845154462621167,s90.000000000000000000
019_15,s-2.258514766718633382,s14.678371261132237890,s-30.000000000000000000
019_16,s-30.820519530476232717,s68.653357781047333219,s135.000000000000000000
019_17,s-59.532154520136458586,s51.321183878889314656,s-60.000000000000000000
019_18,s25.881938768718441679,s-52.765531440175806210,s-45.000000000000000000
020_0,s-24.486823202452072223,s3.009459684337191021,s-90.000000000000000000
020_1,s-23.186823202451069648,s2.884459684337191021,s90.000000000000000000
020_2,s-24.236823202452072223,s3.559420607533076542,s-90.000000000000000000
020_3,s-22.936823202451069648,s3.434420607533076542,s90.000000000000000000
020_4,s-23.986823202452072223,s4.109381530728962062,s-90.000000000000000000
020_5,s-22.686823202451073200,s3.984381530728961618,s90.000000000000000000
020_6,s-23.736823202452072223,s4.659342453924846694,s-90.000000000000000000
020_7,s-22.436823202451073200,s4.534342453924846694,s90.000000000000000000
020_8,s-22.209606054138735232,s2.780160110379548577,s113.628165395890164291
020_9,s-22.340987092011676651,s3.603460963743309264,s150.000000000000000000
020_10,s-24.476286520668256941,s4.323034796068240482,s-45.000000000000000000
020_11,s-67.083718717451020552,s-49.657676793196543485,s-30.000000000000000000
020_12,s6.175576525542982864,s36.598551097543783328,s-30.000000000000000000
020_13,s12.225349289735380154,s46.820751042364697980,s150.000000000000000000
020_14,s16.084046123889795155,s43.396185696195125558,s180.000000000000000000
020_15,s42.414663083647567987,s13.327069673682622408,s0.000000000000000000
020_16,s-51.279935000395184375,s-56.206447260872337779,s-45.000000000000000000
020_17,s-64.896126844586746074,s53.420979610635875190,s-90.000000000000000000
020_18,s67.186827608775573140,s39.440247458832580207,s90.000000000000000000
020_19,s-8.353500279154939534,s56.253934634287624306,s180.000000000000000000
021_0,s-17.790854073780490552,s-18.295895891171898739,s-90.000000000000000000
021_1,s-16.490854073779487976,s-18.420895891171898739,s90.000000000000000000
021_2,s-17.540854073780490552,s-17.745934967976015884,s-90.000000000000000000
021_3,s-16.240854073779487976,s-17.870934967976015884,s90.000000000000000000
021_4,s-17.290854073780490552,s-17.195974044780129475,s-90.000000000000000000
021_5,s-15.990854073779489752,s-17.320974044780129475,s90.000000000000000000
021_6,s-17.040854073780490552,s-16.646013121584246619,s-90.000000000000000000
021_7,s-15.740854073779487976,s-16.771013121584246619,s90.000000000000000000
021_8,s-15.549839560396018001,s-17.611044195733306594,s336.370303859251350787
021_9,s-17.717854439632258590,s-17.188990992950557768,s23.811827741259623537
021_10,s-15.442473390105513786,s-18.525201746755360688,s113.629377568654447828
021_11,s-17.721780541101509243,s-16.313232863257134397,s204.267205755161995739
021_12,s-16.576159972195249281,s33.331538339447583041,s-90.000000000000000000
021_13,s66.480982180468714660,s72.860161452250082448,s-90.000000000000000000
021_14,s36.747898484562377064,s71.434295957482532913,s-60.000000000000000000
021_15,s63.398514323232980416,s52.746089626867991740,s150.000000000000000000
021_16,s-71.872458692855730078,s34.900552579525658814,s-60.000000000000000000
021_17,s-49.474882253075399774,s79.685175798386268298,s150.000000000000000000
021_18,s71.872458692855730078,s-69.274098492702449903,s120.000000000000000000
021_19,s-27.075551659735857868,s-47.871485531012915260,s135.000000000000000000
021_20,s63.803968910673212633,s-79.330195454193926707,s135.000000000000000000
022_0,s4.628324139145975735,s17.331208233568592192,s-90.000000000000000000
022_1,s5.928324139146975646,s17.206208233568592192,s90.000000000000000000
022_2,s4.878324139145975735,s17.881169156764478601,s-90.000000000000000000
022_3,s6.178324139146975646,s17.756169156764478601,s90.000000000000000000
022_4,s5.128324139145975735,s18.431130079960361456,s-90.000000000000000000
022_5,s6.428324139146975646,s18.306130079960361456,s90.000000000000000000
022_6,s5.378324139145975735,s18.981091003156247865,s-90.000000000000000000
022_7,s6.678324139146975646,s18.856091003156247865,s90.000000000000000000
022_8,s6.928109428710891748,s17.595450393072141537,s202.353230598895493131
022_9,s4.699114164912392866,s19.441432134960141553,s156.425699929713800884
022_10,s6.977934850320243854,s18.263356716371607291,s135.000000000000000000
022_11,s6.517216597535812284,s17.476251874500889016,s150.000000000000000000
022_12,s6.220775099154870702,s19.304397733200683973,s-90.000000000000000000
022_13,s71.437017262028490450,s-63.477161636057275018,s90.000000000000000000
022_14,s25.891212657493987592,s-77.578602016278949804,s150.000000000000000000
022_15,s24.416354491093180457,s44.472096927326703053,s180.000000000000000000
022_16,s-45.763019015212648810,s-75.102841569444578340,s90.000000000000000000
022_17,s14.676510915388199408,s56.692768597304478817,s0.000000000000000000
022_18,s93.072281068686208982,s19.696365122546698245,s-45.000000000000000000
022_19,s29.765679099607972091,s-30.843625294515778279,s-45.000000000000000000
022_20,s79.092824352136574362,s77.871422339306491267,s-60.000000000000000000
022_21,s-93.287966493635451570,s42.652311621313430123,s180.000000000000000000
023_0,s-1.697801472075701534,s0.651688160660820470,s-90.000000000000000000
023_1,s-0.397801472074701401,s0.526688160660820470,s90.000000000000000000
023_2,s-1.447801472075701534,s1.201649083856705769,s-90.000000000000000000
023_3,s-0.147801472074701401,s1.076649083856705769,s90.000000000000000000
023_4,s-1.197801472075701534,s1.751610007052590845,s-90.000000000000000000
023_5,s0.102198527925298599,s1.626610007052590845,s90.000000000000000000
023_6,s-0.947801472075701534,s2.301570930248475921,s-90.000000000000000000
023_7,s0.352198527925298599,s2.176570930248475921,s90.000000000000000000
023_8,s-1.627146361145188402,s2.800706969859312778,s156.370618851984573894
023_9,s-0.121724848370364347,s2.681516703209182673,s294.557303915064153443
023_10,s0.506474503557457822,s1.205972425889924704,s325.080768957284988119
023_11,s0.142847683527895120,s0.347575383375270830,s0.000000000000000000
023_12,s8.450890695968894306,s-75.036518274306629905,s-30.000000000000000000
023_13,s-67.942547629490931627,s65.558665338234618503,s-45.000000000000000000
023_14,s20.880747411005756931,s4.895314094370348812,s120.000000000000000000
023_15,s40.087343908598867870,s-79.491283815812820990,s135.000000000000000000
023_16,s-72.854080839077951737,s-51.679491731714861658,s180.000000000000000000
023_17,s4.836421134761792473,s-56.064264116211319333,s0.000000000000000000
023_18,s31.350540086354257596,s-49.065222295810464459,s0.000000000000000000
023_19,s72.511260516050398905,s88.126177835259511539,s-60.000000000000000000
023_20,s43.642446290682997301,s49.496333514893905203,s135.000000000000000000
023_21,s33.144011066876274185,s-88.176177835259522908,s90.000000000000000000
023_22,s41.242432260212765982,s71.466418116789412807,s-60.000000000000000000
024_0,s1.682958999734307071,s3.386046792597817934,s-90.000000000000000000
024_1,s2.982958999735306982,s3.261046792597817934,s90.000000000000000000
024_2,s1.932958999734307071,s3.936007715793703010,s-90.000000000000000000
024_3,s3.232958999735306982,s3.811007715793703010,s90.000000000000000000
024_4,s2.182958999734307071,s4.485968638989588086,s-90.000000000000000000
024_5,s3.482958999735306982,s4.360968638989588086,s90.000000000000000000
024_6,s2.432958999734307071,s5.035929562185473607,s-90.000000000000000000
024_7,s3.732958999735306982,s4.910929562185473607,s90.000000000000000000
024_8,s1.753614187321530293,s5.064946923390878375,s23.629382260849801867
024_9,s4.182708087591510804,s3.207227555647411243,s117.639701124088674078
024_10,s4.040886942435037099,s4.074507332808162907,s0.000000000000000000
024_11,s3.488760274689319818,s5.417945545772473004,s-90.000000000000000000
024_12,s3.559233565665814947,s3.300782642273271339,s0.000000000000000000
024_13,s-48.565782050070616549,s-28.916207934678467950,s150.000000000000000000
024_14,s92.137384823190032535,s-77.911959652539835020,s-30.000000000000000000
024_15,s-52.294070028181394605,s77.922664733296713280,s180.000000000000000000
024_16,s13.124612852147791386,s48.426058293613081673,s135.000000000000000000
024_17,s-6.639646091956848295,s-28.499679837741041410,s-90.000000000000000000
024_18,s-1.137951964068861344,s23.065818645527741637,s0.000000000000000000
024_19,s-56.376039435946616152,s-65.964740430158784079,s0.000000000000000000
024_20,s-92.137384823190032535,s5.203856273052380743,s150.000000000000000000
024_21,s19.064394313586717544,s74.761025482445731427,s135.000000000000000000
024_22,s1.345420009172357823,s-60.119512651527287517,s0.000000000000000000
024_23,s-55.795884301263356519,s-22.579386375639614926,s150.000000000000000000
025_0,s5.831704110500451677,s1.119198108248339985,s-90.000000000000000000
025_1,s7.131704110501451588,s0.994198108248340096,s90.000000000000000000
025_2,s6.081704110500451677,s1.669159031444225283,s-90.000000000000000000
025_3,s7.381704110501451588,s1.544159031444225283,s90.000000000000000000
025_4,s6.331704110500451677,s2.219119954640110581,s-90.000000000000000000
025_5,s7.631704110501451588,s2.094119954640110581,s90.000000000000000000
025_6,s6.581704110500451677,s2.769080877835995658,s-90.000000000000000000
025_7,s7.881704110501451588,s2.644080877835995658,s90.000000000000000000
025_8,s8.270481144900468706,s0.889892253201155725,s113.629377349628086336
025_9,s8.281690494781434708,s1.217580145724940444,s2.657902003810409752
025_10,s5.902361313494333572,s2.800222508843953850,s23.629454873760529665
025_11,s8.311190745688012527,s2.338544666669409189,s203.632946008988625408
025_12,s7.929035718600973226,s3.292881528382078482,s120.000000000000000000
025_13,s7.182661661298411104,s3.256725194931002321,s90.000000000000000000
025_14,s7.733068977245850739,s1.265856991463338410,s150.000000000000000000
025_15,s8.277729167071548488,s2.799317944478060483,s0.000000000000000000
025_16,s-31.505702019244914425,s-13.787867481895048627,s120.000000000000000000
025_17,s77.348636462213491427,s52.456461028265053415,s-60.000000000000000000
025_18,s-39.729710465916554085,s23.740647733162191457,s-90.000000000000000000
025_19,s-77.738347893916483144,s-36.641946939598128097,s-30.000000000000000000
025_20,s48.553836261752181258,s-49.581733752106728730,s-45.000000000000000000
025_21,s46.838513229373816671,s22.408814573717279472,s180.000000000000000000
025_22,s-19.690621650769202233,s-52.163640705237497741,s150.000000000000000000
025_23,s18.576045009153872911,s-1.729259985670339006,s120.000000000000000000
025_24,s-36.410861401883870769,s6.713131047704365528,s-45.000000000000000000
026_0,s0.309427753496602065,s2.078100283470047493,s-90.000000000000000000
026_1,s1.609427753497602254,s1.953100283470047493,s90.000000000000000000
026_2,s0.559427753496602120,s2.628061206665933014,s-90.000000000000000000
026_3,s1.859427753497602254,s2.503061206665933014,s90.000000000000000000
026_4,s0.809427753496602120,s3.178022129861818090,s-90.000000000000000000
026_5,s2.109427753497602254,s3.053022129861818090,s90.000000000000000000
026_6,s1.059427753496602120,s3.727983053057703167,s-90.000000000000000000
026_7,s2.359427753497602254,s3.602983053057703167,s90.000000000000000000
026_8,s1.309427753496602120,s4.277943976253588687,s-90.000000000000000000
026_9,s2.609427753497602254,s4.152943976253588687,s90.000000000000000000
026_10,s2.857610509548215827,s2.177012744990431070,s336.397368927654724757
026_11,s0.706529052462144591,s4.317963179606314483,s180.000000000000000000
026_12,s2.220414268675964919,s2.069138271957707165,s-30.000000000000000000
026_13,s2.677681571411271833,s3.303491517311359260,s150.000000000000000000
026_14,s0.450735436859478145,s3.284361652223607209,s0.000000000000000000
026_15,s4.261965847455961409,s24.673585420206350705,s-90.000000000000000000
026_16,s-46.700383351193572423,s-66.816023476699413663,s-30.000000000000000000
026_17,s-6.521529754460381412,s95.138206089321940340,s0.000000000000000000
026_18,s-63.617006443016016703,s62.825611866131723104,s180.000000000000000000
026_19,s6.593361373581934970,s96.033203224962235822,s-60.000000000000000000
026_20,s71.698330273567194126,s-51.263988072517889805,s-60.000000000000000000
026_21,s82.423057139651803027,s-65.368476805770129090,s0.000000000000000000
026_22,s96.534360557704275152,s86.001967343495252294,s180.000000000000000000
026_23,s86.708324047546426527,s65.399233497304166463,s0.000000000000000000
026_24,s13.999938614672821302,s-96.130094333637686077,s-60.000000000000000000
026_25,s-96.084360557704258099,s-93.073733462557456164,s90.000000000000000000
027_0,s12.773188801077541399,s-3.765887873716330603,s-90.000000000000000000
027_1,s14.073188801078542198,s-3.890887873716330603,s90.000000000000000000
027_2,s13.023188801077541399,s-3.215926950520445526,s-90.000000000000000000
027_3,s14.323188801078542198,s-3.340926950520445526,s90.000000000000000000
027_4,s13.273188801077541399,s-2.665966027324560450,s-90.000000000000000000
027_5,s14.573188801078542198,s-2.790966027324560450,s90.000000000000000000
027_6,s13.523188801077541399,s-2.116005104128674930,s-90.000000000000000000
027_7,s14.823188801078542198,s-2.241005104128674930,s90.000000000000000000
027_8,s13.773188801077541399,s-1.566044180932790297,s-90.000000000000000000
027_9,s15.073188801078542198,s-1.691044180932790297,s90.000000000000000000
027_10,s15.331978437625792822,s-2.744184692050585461,s203.629372098811415981
027_11,s12.822463057301197509,s-2.200335236664220595,s328.767166108188291673
027_12,s12.736481658220320412,s-1.507060610141456536,s293.629489744579132093
027_13,s14.704822669380657629,s-3.775301829888833893,s290.641209963545065875
027_14,s15.242550252210305572,s-2.287121991502892193,s-30.000000000000000000
027_15,s15.041693551024756914,s61.924328158779069042,s180.000000000000000000
027_16,s-84.496384065228284044,s-27.122110870499646751,s150.000000000000000000
027_17,s-10.454934721008761755,s-36.764432261913036371,s120.000000000000000000
027_18,s86.743508232440262873,s4.327809647100956170,s0.000000000000000000
027_19,s-86.743508232440262873,s57.399065568790767600,s180.000000000000000000
027_20,s41.710968031974282155,s33.339110159780169340,s135.000000000000000000
027_21,s45.755417982664788212,s-48.822679081592049499,s-60.000000000000000000
027_22,s-15.963976341162130268,s55.156695058984318791,s0.000000000000000000
027_23,s46.542781639869780008,s-85.587215282714936393,s120.000000000000000000
027_24,s42.699787176597730820,s85.587215282714936393,s-60.000000000000000000
027_25,s-40.425811392789661625,s9.541550440400023092,s180.000000000000000000
027_26,s-45.232297704120867365,s61.670903218296182047,s-60.000000000000000000
028_0,s3.535502756845918970,s-12.283241752565739802,s-90.000000000000000000
028_1,s4.835502756846919326,s-12.408241752565739802,s90.000000000000000000
028_2,s3.785502756845918526,s-11.733280829369855169,s-90.000000000000000000
028_3,s5.085502756846919326,s-11.858280829369855169,s90.000000000000000000
028_4,s4.035502756845918526,s-11.183319906173970537,s-90.000000000000000000
028_5,s5.335502756846919326,s-11.308319906173970537,s90.000000000000000000
028_6,s4.285502756845918526,s-10.633358982978084128,s-90.000000000000000000
028_7,s5.585502756846919326,s-10.758358982978084128,s90.000000000000000000
028_8,s4.535502756845918526,s-10.083398059782199496,s-90.000000000000000000
028_9,s5.835502756846919326,s-10.208398059782199496,s90.000000000000000000
028_10,s5.949589614642453839,s-12.223220795909984560,s22.141519466528155391
028_11,s5.377600336037406059,s-12.375295019806388908,s235.118919727884133408
028_12,s6.161634843488352331,s-11.739791943865599322,s338.471167475484719489
028_13,s3.630237219140718619,s-10.570724307466997871,s25.525819090501929765
028_14,s5.891042207262067620,s-11.123400780313886571,s-30.000000000000000000
028_15,s3.844705923293368244,s-10.052607704270927869,s-60.000000000000000000
028_16,s45.205833904269738355,s-83.178838959353839755,s135.000000000000000000
028_17,s-90.612285073906022603,s60.593316552796721908,s120.000000000000000000
028_18,s95.420504255965639118,s83.142181840179773644,s150.000000000000000000
