id,x,y,deg
011_6,s1.36427909878381048436,s0.02447157822243074474,s117.15332677213422130080
011_7,s1.42100426488673714509,s0.36014225449168568716,s300.16451844379662361462
011_8,s0.89202226509205195804,s0.95273794383960397347,s264.16454290959427453345
011_9,s1.78013201361700668102,s-0.12720752021261172438,s341.80625544427152817661
011_10,s0.42051367692005597876,s0.72840281629496594906,s203.71147747596398858150
012_0,s0.71554856276216449729,s0.77521861522370261177,s296.93717978159997983312
012_1,s1.78526739748238250094,s1.28713923143222741530,s340.34573398439499669621
012_2,s1.08449344140339842824,s0.31439193748608601497,s296.07491643947997772557
012_3,s1.39599986173890489027,s1.76385241056660180270,s296.02595579811799098024
012_4,s1.79422119469930607671,s0.21329288414247091210,s336.37062503988795469922
012_5,s0.94322188138851803529,s1.90136768605281769595,s161.12300754422273030286
012_6,s0.33449161766830803888,s0.72671570313508515593,s155.28439394637601367322
012_7,s1.72175404432147871603,s0.96069410178128378242,s114.48718289136199643963
012_8,s0.31209577569135948938,s1.03080947687890445152,s333.08793119355505041312
012_9,s0.36209803377017452108,s1.90258913885410763100,s153.08793162788600739077
012_10,s0.83891727857526710022,s0.36121594687677088809,s116.07483798975700040046
012_11,s1.33602629040773357438,s1.42819877636121939091,s116.93835992451700178663
013_0,s0.35397124188749301554,s1.41490462380830006595,s154.34585929627826317301
013_1,s0.69327380265072302556,s1.49121429504108005126,s336.92775326592573037487
013_2,s0.22091548339331198991,s0.43821684000109900614,s293.62964834852584772307
013_3,s1.08066151895421591611,s0.68640151972845298012,s295.74907287178393744398
013_4,s0.22121106062381498680,s1.90071962860753695956,s291.11279087863044878759
013_5,s1.99461603858639291431,s1.86245991399203192351,s114.66477940552654501971
013_6,s1.00760334666763196054,s0.34783769479906101463,s113.62964978203658006350
013_7,s1.44081284523374808515,s0.34783431133025699555,s246.37066134838190123446
013_8,s0.88646026831208601937,s1.06639038054225498975,s109.19246024159772900930
013_9,s1.99416967403676292925,s1.30013082270012692021,s108.77981719251712888763
013_10,s1.03750946740725291662,s1.27723407551730194776,s286.14074279514500176447
013_11,s1.87864154674600003503,s0.80255362132679297638,s199.93615979736816257173
013_12,s1.16466063866684810257,s1.89337842091006991474,s294.66477838255093502084
014_0,s0.31748232923163155483,s2.02675406866526186533,s156.37064192891313041400
014_1,s1.98389169574659685047,s1.49946012852850807384,s336.37056418063946239272
014_2,s1.00053431875787701699,s0.26617825712971898700,s61.12605778086259533666
014_3,s1.54700966208206414088,s1.16786484841382431910,s157.35248327367671095089
014_4,s0.93410677171403444508,s1.25094196794515966076,s202.30097913435642453805
014_5,s1.09503755151488002539,s1.62220523564830720886,s256.08516456331517474609
014_6,s1.34324402960331701351,s0.16285221374114497439,s331.12738464978588126542
014_7,s0.40410154393585667743,s0.94021349426770284285,s241.12639132546865994300
014_8,s1.50799920473772286478,s1.91845082859154292265,s293.24204892657724030869
014_9,s0.62619416759547996687,s1.52189955458780201702,s128.12109804171143423446
014_10,s0.31748226410279600795,s0.14561915753682899699,s23.62937649332096512467
014_11,s0.68475901082609902382,s1.82699916476325907588,s301.08503839854932948583
014_12,s1.97932983896125525014,s1.07366739309233505395,s201.69042282185210979151
014_13,s1.97014780168763459223,s0.14555911424572948176,s17.17084822106058794589
015_0,s2.00005634828042566653,s2.32939372215237661123,s203.60005222631718879711
015_1,s0.76888750284548634806,s2.22187107510679515698,s293.57021356132440814690
015_2,s1.46768817657379901931,s1.52493211091625990861,s106.49015287114485772690
015_3,s0.98504681559973594762,s1.05355802978509704992,s200.18287444753480031068
015_4,s0.26397655731714197991,s1.47672463796852704299,s23.64539382305542858376
015_5,s0.65488607408182397673,s0.54882323727442094974,s241.33243122873727770639
015_6,s1.43979239918630907979,s0.97475472698949694461,s291.41792586863232372707
015_7,s0.28521527127497497967,s2.32938880650562385455,s203.64505274039822779741
015_8,s1.29922670787790695002,s1.91519138966943902602,s321.66304984853468340589
015_9,s0.27502331958701897729,s0.37848895495882800555,s18.50333715525471234287
015_10,s1.49647303545633403310,s0.48679994466666298703,s246.30168836491191086679
015_11,s0.60043947537776798384,s0.88038529875471405184,s55.24874176640878431499
015_12,s1.97008725766117698264,s1.48445006978709903578,s23.59873301090544828185
015_13,s2.00009234834062121777,s0.66339269753256002726,s336.37085759906221937854
015_14,s0.97094166905352496943,s1.85901473701367003777,s145.97169390006740741228
016_0,s1.13457771683657937523,s2.25581593073221231549,s66.73330728044845727709
016_1,s2.25530193843907600382,s1.15796546515802489807,s68.07178427692048217068
016_2,s0.23531341892660501136,s1.12493001199466102769,s248.07063672688866518001
016_3,s0.23525217349223925822,s0.51102278269625878160,s246.88331958682601907640
016_4,s1.14554951996681397830,s1.06302227069509491741,s68.06866580926191545586
016_5,s0.23515608312209096420,s2.31443112490379965251,s246.79456929677235166309
016_6,s1.11305447436042292964,s0.51110868232233797048,s66.95307725748074290095
016_7,s1.10223202395163188960,s1.69816708625844503544,s67.89733453266376272950
016_8,s2.25414232893815347225,s2.31271235686730447512,s66.75925986950483093096
016_9,s2.25548866097783395901,s0.51266928055955895971,s66.82100609792507839302
016_10,s2.25535770160156090469,s1.69909850350206803604,s68.07848314916373055894
016_11,s1.37758419974565882171,s2.31462426348656213904,s246.73569466089816160093
016_12,s1.34443611290608111553,s1.76242067129445412199,s248.06923329289884350146
016_13,s1.35627116568882843950,s0.57064563431257764314,s246.82722400891134384437
016_14,s0.23530118377718226008,s1.66898701029307572341,s247.89712264876743574860
016_15,s1.38710876165239893609,s1.12747267101435810766,s248.06992234992446810793
017_0,s1.45732476017775902655,s0.37893775769909632256,s235.50769745660613807559
017_1,s1.21164492333876983032,s2.22823688946950149159,s174.98696967378225508583
017_2,s0.37084425733740006281,s1.61286385441785795614,s24.34037384329814557304
017_3,s1.16737901210488947967,s1.16348302247022461486,s174.81801925807221209652
017_4,s2.19015857208242481491,s1.70109979842818614948,s336.37061018840188353352
017_5,s2.01642297728961894521,s1.27351022471676578185,s30.83875693707902243546
017_6,s2.30350112549619190361,s0.23198501967126003431,s55.50770270316728982607
017_7,s0.76025788176316955180,s1.31083421192176663439,s343.98750415852055084542
017_8,s0.32334468539094629591,s0.13919436065154594528,s23.62938566951151386775
017_9,s2.18785108721191789982,s0.77064759981364783226,s336.26236880724320599256
017_10,s0.78816260591900799692,s0.55913308259158622793,s69.59867081765399632332
017_11,s0.21628910881252821907,s1.17171746191690484551,s249.30563979142706898529
017_12,s1.71515823786611898427,s2.10888317256383661658,s291.72405893772599938529
017_13,s1.14770867861197722881,s0.24655662153992000118,s113.62927763095262889692
017_14,s1.78333488008228391308,s1.01256541990777426676,s129.59251069807845624382
017_15,s0.73561540129513469655,s2.11337050292096773063,s66.37062389493368641524
017_16,s1.42069633268977635332,s1.34225158588551352068,s354.98695201608796878645
018_0,s1.17373594331804298463,s0.72020315581243998793,s304.92828372279029736092
018_1,s1.69500555894510007704,s2.05188255489049220515,s118.61490704151842123792
018_2,s0.70633412553190100258,s0.66711411532643605238,s218.11892509232933434760
018_3,s1.34137579001722895278,s0.35838449293062102363,s246.37079985470811038795
018_4,s0.84565268644586499835,s1.18086785955821005345,s77.79373913860551681410
018_5,s1.82274086796730894200,s2.28957450650190796893,s291.97889116899938244387
018_6,s0.41867360610975601354,s0.72826310213656197945,s32.55455507165024897631
018_7,s1.95400019131532109995,s1.50801604870688099602,s78.76605414910480362778
018_8,s2.35260720503361797640,s1.26052756514871600046,s117.59097073775076580660
018_9,s1.03193499031213309358,s2.16175879568641082784,s304.43516629890234526101
018_10,s1.73492073519944201010,s0.58726841930446604945,s293.29362399194764066124
018_11,s2.22450383566950682379,s1.78409622122597300020,s338.37007378560940651369
018_12,s1.08650816566567098853,s1.34246227551886199159,s258.76612546831847794238
018_13,s0.91611288163753901159,s1.79688441768168094548,s120.86741669216927164143
018_14,s2.24394416499157012268,s0.25102146556007898237,s336.37062681890398607720
018_15,s0.20148290320733400205,s0.35838336865698700029,s246.37062224778028962646
018_16,s0.72111588358530898102,s2.29348244423576907991,s66.37062122852560719366
018_17,s0.31542310703099002422,s1.82081955070605605584,s20.78344272946179316364
019_0,s0.70846907331188146983,s0.86944416429711668393,s51.87731561874436891912
019_1,s2.51213053650892748081,s2.47495229467229060916,s67.16577795831869934773
019_2,s1.63594064532887473185,s2.44717858854677716707,s208.42711213760605915013
019_3,s0.29203764078425770156,s2.45807242754485866243,s295.10722606694821479323
019_4,s2.06687198000713312496,s0.94566268479093007482,s67.94771161149779459265
019_5,s2.40490623921094348603,s1.29674278534704812138,s336.37058694310604778366
019_6,s1.89787322391051782589,s0.49007638953072951704,s244.92944986418649477855
019_7,s1.25337765819820678992,s2.56067511619894094821,s154.76801153634235674872
019_8,s1.63272916861916983500,s0.45079028634085849259,s58.90767649528830673944
019_9,s1.06467346207796076385,s1.14786145677683681932,s238.90768084471554288939
019_10,s2.39149550949734601701,s0.87798403166732041925,s204.68203331699490377105
019_11,s0.80763562270805022703,s1.39922461000037201551,s327.67782730642238675500
019_12,s1.40435285164296019822,s1.44756016227917472250,s359.99310488495558502109
019_13,s0.39976744516947415597,s1.53731949899000741588,s23.62933699885128291385
019_14,s0.39977296086022884314,s0.36437704580690838396,s23.62712193089419798753
019_15,s2.00121312645442017697,s1.42386253437794452203,s35.87431191374719219311
019_16,s0.60454215730475679980,s1.94018206963225203765,s336.79748763988254722790
019_17,s2.30985897929592631783,s1.86081741225653019001,s28.42711566181962368205
019_18,s0.76691316086176819500,s0.56420703131680438602,s238.90773125191850567717
020_0,s1.00895900519619274860,s0.69999593871975696047,s264.39991449956136193578
020_1,s1.99209792414248942904,s1.43783016159062060346,s70.38767923608811827307
020_2,s1.51098724977624820909,s1.05669044690358848726,s26.49768419809004171839
020_3,s0.29515979980749462719,s1.10363373371067519102,s22.88445994988580878271
020_4,s2.36663507612860746221,s1.06324171538405187754,s204.58027828691672311834
020_5,s0.21093027274752620959,s2.34372787691281381228,s293.59734008970440299890
020_6,s1.80712390664761923809,s0.97304519112613996334,s212.75101397340654330037
020_7,s2.48575905092538329555,s2.33693007554193332709,s70.37895369211594243097
020_8,s1.64157779377154899869,s2.39175867288270005417,s149.39523066982206955799
020_9,s2.48391027390687924026,s0.24457989011884329056,s113.62816539589016429090
020_10,s1.79626237746526484784,s0.27097288899067417667,s82.53950043344937625989
020_11,s0.73805405551535763209,s0.27881720925208347550,s243.66545581353818761272
020_12,s2.13189922016415200900,s2.02778411871497565855,s111.44325869126492989380
020_13,s0.88219522817108320112,s1.00139474283713347802,s20.56193317231475248263
020_14,s0.28610966989686076323,s0.13749737210641579943,s19.74760720224361421060
020_15,s2.37875253113670082072,s1.48276041339772590710,s336.37127163317416034261
020_16,s1.19358031130144981447,s2.32401713802614784399,s101.78875493405882934894
020_17,s0.88182859712842165401,s1.89485448180210780400,s200.55290970189707877580
020_18,s0.67699664225480016277,s0.61372412049409574841,s64.20670937234262964921
020_19,s0.27918046317604300333,s1.98790104506888298808,s202.88245472594462626148
021_0,s2.51832035350995386835,s0.69735134001342868881,s42.93847886062032870313
021_1,s0.71220728956485312988,s0.76838731772576407408,s199.62826377534173616368
021_2,s1.78778424667939872528,s1.46274691082766850059,s284.57191876392937501805
021_3,s1.70304650167385585036,s2.51983772794718774435,s123.50714108051460016213
021_4,s0.60401115645279290778,s1.20723110446981429789,s315.68051355540751501394
021_5,s1.13250179270931083941,s0.88228195490282146363,s357.62926912474199525604
021_6,s0.32065679942906027966,s1.09805161070484791352,s156.37055435058476859922
021_7,s1.96412469364932396054,s0.41741625553211625377,s357.58053299681182579661
021_8,s0.26224191202041846616,s0.32066478675950627064,s246.37004086617272946569
021_9,s1.97793156636679801075,s2.48418633907093289181,s294.16395716039983199153
021_10,s2.49101452631886166600,s1.23481265277953911053,s336.37030385925135078651
021_11,s1.15938115421661347426,s0.35012316416985012069,s246.16540740023447142448
021_12,s0.97372162982012788746,s2.12000635608368481755,s146.12727607769116389136
021_13,s1.59290824164147326591,s1.11309822935483326845,s177.58053286158767036795
021_14,s1.38826259599953960588,s1.91470758471675894796,s185.56022908381976321834
021_15,s2.46599296975312842761,s2.09021213851136700157,s334.39925737119665427599
021_16,s1.83021095620414953054,s2.09289289153726221215,s238.38805306166926811784
021_17,s0.32299964708262079993,s1.65686585556228793692,s23.81182774125962353651
021_18,s2.59838069660936676897,s0.32065510175748285215,s113.62937756865444782761
021_19,s0.77690662658477405156,s2.49101775121439095173,s293.62943736321000187672
021_20,s0.31907354561337075705,s2.53262398525570953112,s204.26720575516199573940
022_0,s2.16760088613989898576,s1.31340295897604697473,s157.41545688731844165886
022_1,s2.24729135480191200003,s2.14672431500525329184,s157.45328199409595981706
022_2,s0.23519090288480298812,s1.26176325530287392063,s23.63870519731972308364
022_3,s0.83996470441036663601,s0.45952471401070865697,s246.98552735032228611090
022_4,s1.39878766907864449109,s2.71361632859628221226,s238.15174001940079051565
022_5,s0.32511406519088897893,s1.87059268033290404531,s290.48673049884860120073
022_6,s2.06078999068015278340,s0.47274646895912797451,s245.22060517542320212669
022_7,s1.71691088906107380829,s0.45953307164665535556,s66.98581155347187632287
022_8,s2.41889904043422099278,s1.42553626433094904336,s337.38158731395742506720
022_9,s1.13047545781511504792,s2.67532422706204986440,s65.21288884890265080685
022_10,s0.23507365471815599989,s0.35067511622495800561,s23.62948621431792162184
022_11,s0.64774208682144296390,s1.46906612484668408491,s216.07381326398979126679
022_12,s1.53193552825035106402,s1.57652644845338407720,s208.84150373462443894823
022_13,s2.46420181281381367455,s0.95158534107598036211,s202.35323059889549313084
022_14,s1.33489894170234202342,s1.84386892110745792550,s99.00308613107699784450
022_15,s0.23520654901531498626,s2.79756708296398004521,s156.42569992971380088420
022_16,s0.51399873881885205229,s2.43962995000005289370,s250.57380987394139992830
022_17,s1.99363694141826841566,s2.68461345708182763659,s291.20481288986718482192
022_18,s0.72860869725508203842,s0.71848471417772197256,s67.77876946113457279353
022_19,s1.75925110661405303958,s2.01600990545915603747,s58.15179255179299389056
022_20,s1.41062202890075494288,s0.94025501717886794673,s28.83540759860801472314
022_21,s2.46618982253491791923,s2.27544993005385220997,s336.82914525167916508508
023_0,s0.85354434124500200287,s0.62648935695159801984,s52.07187133871417472619
023_1,s2.06677178543201289784,s0.24813282776047299039,s246.18447523210329563881
023_2,s2.47746044697364009579,s0.72802789623951702502,s203.44600873349347125441
023_3,s0.93036704216761101360,s0.37734565302411399168,s235.57628573081831291347
023_4,s1.88145434174737902211,s1.42319902093295591605,s283.46038433987916960177
023_5,s0.20703500921515399780,s1.57477773105152496491,s156.37061579590016435759
023_6,s2.58557289180271121509,s2.51903124052567317648,s114.55794773464616298497
023_7,s0.69746349912133598359,s2.61909934693457291388,s218.58035882640893987627
023_8,s1.16788417023240098658,s1.01197502940141492722,s265.79904790195757868787
023_9,s1.29582153078571504778,s2.63391185356733403822,s182.82902341687400848969
023_10,s0.61930603031526798574,s0.24575388934829400789,s113.62942888019118470311
023_11,s1.32884731641651510081,s1.60235436451448198802,s222.27149990133665369285
023_12,s2.58668808561944807423,s1.94447629258564291810,s103.46038325248518674471
023_13,s0.20703480259877499181,s2.62407790022374598493,s156.37061885198457389379
023_14,s1.71245631537359899177,s2.50488763357361587936,s294.55730391506415344338
023_15,s1.59701305369167800841,s1.94873716965137711021,s284.26231666722014779225
023_16,s1.78838997395005194768,s0.21390310529953598939,s55.60409950444619653354
023_17,s0.33176597772554800025,s2.08519368354316103620,s210.73573936024774866382
023_18,s0.92996938741177204157,s1.23802511974332096756,s96.56910695076332729059
023_19,s0.21587314714589500575,s0.71961991993540996848,s159.15856173115417959707
023_20,s2.34065566730142116114,s1.02934335625435791073,s325.08076895728498811877
023_21,s1.02825921192739611065,s1.66905861586952997122,s30.73576031984214296244
023_22,s2.11077954555178104457,s0.72488892295259899079,s91.96949515991518353530
024_0,s2.23181393992510157531,s2.62461584205032272266,s294.23701016017139409087
024_1,s1.95336144646593901086,s2.65687751336981436978,s124.76892659796652651494
024_2,s2.64063841852303005098,s0.99722275572490826079,s336.37030178693686366387
024_3,s2.64309495004166628007,s1.87591661333115622412,s155.38706248357908634716
024_4,s2.42304619859631342749,s0.87411505486904739204,s156.36928518872670679229
024_5,s2.25556029577491257143,s2.12946751258968314247,s83.04840443196816579530
024_6,s2.59054215654086661402,s2.12135624423389446136,s335.38571906904672914607
024_7,s0.79281262890644088603,s2.62579802404613893430,s69.21763946516539078857
024_8,s0.28625640200040169958,s1.93748012329237107032,s214.98795770443305741537
024_9,s0.32016618687620623795,s2.22009956579509637464,s23.62938226084980186670
024_10,s1.77181065292957695689,s0.20322911481426916835,s332.40587448727688979488
024_11,s1.18643006662620797975,s0.19378637108635132780,s357.95849190284474161672
024_12,s1.77767915495937822712,s1.02896030795339110675,s152.40587527466510664453
024_13,s1.28602439093452525221,s1.08124474290177841063,s31.18547722506923136621
024_14,s1.51672920701900282303,s1.46535723815971996586,s293.35644260823374906977
024_15,s0.80639613400996690284,s2.24288005418918201528,s173.81452473450343632067
024_16,s0.32764272485637857546,s0.77586287807514220383,s159.63879684297862127096
024_17,s0.75637144560064040189,s0.72652293178058102718,s350.17010440837788110002
024_18,s0.45823444606563901171,s1.08137056112971219335,s34.98795810840454123536
024_19,s1.10212380580666891028,s2.49680638129124821134,s304.76899254920778048472
024_20,s0.74910693143646134295,s0.31189420689648911234,s113.62932625777951045620
024_21,s2.74926008714618719253,s0.36238019805162907661,s117.63970112408867407794
024_22,s1.17827712707497300748,s1.96809627611368487266,s269.75962130203532751693
024_23,s2.02995363496145930782,s1.13968689885821916619,s335.86715984390474432075
025_0,s0.78423397655460869160,s2.74310115715196634056,s65.10356429916444653827
025_1,s1.25790576305715529060,s2.52047932096042792693,s112.09612356639222241483
025_2,s1.39584116051538620340,s1.92744280566545223010,s69.31600138841859859440
025_3,s2.27373776036961139368,s0.96547153276124519916,s169.97770399535716023820
025_4,s1.56472904123298861556,s2.32601232189583750909,s262.83060828432417110889
025_5,s1.64601418205697802577,s2.75922998521125562021,s66.37042346968003414531
025_6,s1.68012952164748430306,s1.16375317229143382391,s166.61646185708696066285
025_7,s2.89547221402168819537,s2.75923254009335705561,s66.37062209717217342586
025_8,s2.74735478983768288685,s0.35035529887417921069,s113.62937734962808633554
025_9,s0.77341743655090444687,s1.69697840915438202813,s61.28854498022365504539
025_10,s2.75856413971864933288,s0.67804319139796387361,s2.65790200381040975230
025_11,s1.58846399713231112294,s1.45639096638984977261,s331.30996985863731651989
025_12,s2.27655672219737770234,s2.00043215810854713155,s151.30861998007566171509
025_13,s0.83715696524514005006,s0.38547436122803530045,s243.59521219949857595566
025_14,s0.37923495843154775287,s2.26068555451697728031,s23.62945487376052966511
025_15,s1.78138564987062841816,s0.24012774368349298904,s349.36174435906701774002
025_16,s2.49655882987539889939,s1.44179128742384232709,s111.66924514242846555589
025_17,s0.77742127074588385227,s0.72000143600569288527,s63.96869462889761592805
025_18,s1.97781133805492159716,s2.76719695485189376427,s221.28458713857000361713
025_19,s1.13445993169012737667,s0.91946741793283959243,s202.16996668900992517592
025_20,s0.38819262989000069553,s0.24327595949547720089,s19.65212645334261054586
025_21,s1.20147051838752028097,s1.42657375036422151560,s121.82281452767550433691
025_22,s0.40795666721811696398,s1.21131218049149702587,s18.78226310190403225420
025_23,s2.78806439062522626315,s1.79900771234243284091,s203.63294600898862540816
025_24,s2.81803853032256901301,s2.08273595382463927450,s36.12948616696375125912
026_0,s0.31175084421756460440,s0.15741464343742919696,s23.62964280648134263174
026_1,s0.32557643285905413233,s1.92010983925100719993,s203.63258139338586261147
026_2,s2.71689578442657753143,s0.26526754630709775684,s113.66516321944453693504
026_3,s1.11354949726083973793,s0.82301280561917633527,s213.65399562191521454224
026_4,s0.31391842090284405309,s2.84964563338914267376,s157.19248611039233765041
026_5,s1.76170557148625639421,s2.74244643890785111395,s66.37039940386046055210
026_6,s2.77843359928457589447,s2.79902368658167866045,s161.20820390568496804917
026_7,s0.79155591111814094241,s0.54981484622173348864,s68.85250981696333383297
026_8,s2.29290929963914313916,s2.84882191464736056474,s142.25078744643019490468
026_9,s2.46364027874636803972,s1.08029157198353997771,s313.23096253014261947101
026_10,s0.89905191464997902262,s0.26481959235448293555,s246.36892990348928833555
026_11,s2.35310948336357483868,s0.58492866168168067276,s75.63069723728187909728
026_12,s1.01102846961553405336,s1.31859843325397618763,s130.76720668736163588619
026_13,s1.84787669595549552959,s1.62531818861466281767,s211.79549771366257004956
026_14,s2.42548000382718687007,s1.53512282627729557127,s3.39107950656534740119
026_15,s1.29708274971016535027,s1.38613261788492470039,s326.85144140990109917766
026_16,s0.82525688786441331324,s1.76538702820752591016,s285.20018483529838704271
026_17,s1.94406731257371667709,s1.98028465668936970445,s320.09762634453250029765
026_18,s2.78941828609843378572,s1.88103697390971591474,s336.37074335403042368853
026_19,s0.77738949862485162701,s2.82237801719462222394,s217.71496906340553323389
026_20,s0.43221209025683304805,s2.29813219287948644620,s263.78317245140578961582
026_21,s2.78927374249094794934,s0.59299520160596896901,s336.39736892765472475730
026_22,s0.31174634333207951187,s1.06012700395748504789,s23.62940037587986807921
026_23,s1.54210678299524994728,s2.18590502438379363781,s32.21851236578578436820
026_24,s1.58014843775217306288,s1.07451962717924964785,s255.43677259022160797031
026_25,s1.91069792250296899283,s0.16739694353637438184,s39.59276194352963784695
027_0,s1.70655683319757045524,s2.48171087454848438014,s66.37061889484121479654
027_1,s0.58958146203940942076,s0.02548709053430986068,s116.14329362998735462043
027_2,s2.09302678203841097115,s0.78373608213032708303,s250.64070669526984147524
027_3,s0.73917057494776383653,s1.26133880825450694907,s187.32897778947352662726
027_4,s0.57654108631369882509,s0.35956216477124136599,s7.32900984487230289233
027_5,s2.63957223393690165736,s0.01786845957622254163,s110.90799662813151371665
027_6,s2.18940169568484765961,s1.60343679729833299419,s106.85911955263844674846
027_7,s1.75323166453889922600,s0.60961676119416829955,s111.36405257899542675659
027_8,s0.08531595119339055455,s0.38746000026976873398,s153.27472177272716180596
027_9,s1.35506141849520989062,s1.29791384192757974780,s51.07840841647971075190
027_10,s1.25786947988712038971,s0.96766886264498708226,s154.72153809099626187162
027_11,s0.88065633882621308093,s-0.00721020561595790005,s293.94859231999561188786
027_12,s0.89880708135774856071,s2.06709885997331443974,s231.07844287603381872032
027_13,s1.81357458195346565866,s1.85651695785046411125,s59.18928242578135723306
027_14,s1.61949787281660273486,s1.02695998854513170784,s286.85912788643724979920
027_15,s0.04128119950450039738,s0.63355394330526126900,s333.27535751735848634780
027_16,s2.51874912509033954677,s1.66206695728144948632,s335.14657331584004396063
027_17,s2.64169659984255167373,s2.48170913175874652268,s66.37048299284367658402
027_18,s0.52924127289255151751,s1.46340925920075859423,s1.29896866252829590316
027_19,s2.20774783298022603262,s2.02477633555273595078,s20.03546616581013495306
027_20,s2.53433452428672678636,s1.24458538756174452722,s203.62937209881141598089
027_21,s1.77295461058205172655,s-0.00278662843821675995,s112.09692435285373335319
027_22,s0.63877752782746921589,s2.45392380063482740127,s264.59217547673955550636
027_23,s0.08528279186078004115,s1.50282302643553089538,s153.27733867874513862262
027_24,s0.02481914396213270868,s1.78843484294810939339,s328.76716610818829167329
027_25,s-0.06116225511874490844,s2.48170946947087323053,s293.62948974457913209335
