id,x,y,deg
016_14,s-3.2157098395748243,s-0.4451757282238654,s284.3676133181546
016_15,s-2.4231466426510426,s-0.3745422143148002,s144.5946526832364
017_0,s-0.16860868619926958,s1.631958090517489,s67.5284853603164
017_1,s1.7147738122329717,s-0.4929867943317162,s66.41236579619839
017_2,s0.5743875698631827,s-0.5336256331653362,s116.23623482644308
017_3,s1.6478560708984116,s0.9353851061597477,s24.150369767168346
017_4,s0.6975310766437917,s0.6549786016116594,s357.95925010015077
017_5,s1.729166270045358,s0.1625592270979354,s131.4840135090504
017_6,s-0.06745840413336533,s-0.0970183429444265,s66.38215165324085
017_7,s0.5397475437783497,s0.44417525743786224,s183.5640345705077
017_8,s-0.5014322290106863,s0.6107715721100441,s248.26158267561507
017_9,s1.1372830723866618,s-0.06258606600143737,s330.62876081880626
017_10,s1.1723805389409563,s1.0170049226265816,s335.4136248008046
017_11,s1.2224989321067616,s-0.5716837134970187,s245.71240924639076
017_12,s1.1777037023109391,s1.6410810022246751,s291.7766990565622
017_13,s-0.7455800192407435,s1.0702397169511764,s37.966114358024676
017_14,s-0.7141558499367866,s-0.553475518266161,s35.0116410199614
017_15,s0.030489058124756527,s0.8178058763878445,s347.8877435856165
017_16,s0.45495291736125076,s1.6100132466489303,s177.90199207381525
018_0,s0.6772985423793322,s-0.8551503865158019,s244.238713423981
018_1,s1.5446046123167745,s1.0034349506756588,s393.885896019882
018_2,s0.6173917115302848,s0.7340838519755236,s275.26784816039475
018_3,s0.1299665350677166,s1.6967454577000625,s147.71996954376587
018_4,s-0.05208411551406222,s-0.7227198619159032,s202.82162619470145
018_5,s0.1192811612782062,s-0.19693842202849912,s101.0675359595637
018_6,s1.3079518425552283,s-0.7405317884648992,s299.68255361264534
018_7,s1.7733398784212897,s0.6034709923163148,s78.66989849772816
018_8,s0.5984070041285864,s1.1560057712491218,s280.38357397979973
018_9,s1.5567173459006587,s1.7295955829592293,s127.8280662161115
018_10,s-0.4481758880804131,s0.08600298005221796,s38.7946166080766
018_11,s1.1817566077501598,s0.33006010140273506,s266.45772903978997
018_12,s-0.549520968880582,s1.3212183173591738,s32.187131765302794
018_13,s1.7892808004389362,s0.043517884449875775,s107.99184398749847
018_14,s-0.3693388668381836,s0.7082984759344795,s91.60578571133821
018_15,s0.9470797593741288,s-0.23909631986226124,s303.5209121773945
018_16,s0.7707929470465925,s-1.6526403850552303,s339.81086109442145
018_17,s-0.5432191616913709,s-1.1037981074106507,s256.60048162277195
019_0,s0.4191705905050919,s1.8695313939790976,s168.00319774084844
019_1,s1.8864297231862517,s1.039412497612405,s34.067241948881154
019_2,s-0.6504768523056411,s0.8507981321642779,s266.2020087251602
019_3,s-0.047492645776984393,s-0.22426037982652275,s237.6356119855554
019_4,s-0.554961150439103,s1.196686127772017,s8.688803805706279
019_5,s1.709853404421591,s0.08139321782979468,s77.73405340553006
019_6,s0.572897730922074,s0.5439901366988349,s242.1200092795807
019_7,s1.3234691223492723,s-0.9391043027261702,s231.27578541697827
019_8,s-0.5061286715918117,s-0.33837228371080286,s24.49335353658794
019_9,s1.1037277182992182,s1.9568153943383644,s214.69326921615234
019_10,s0.827107373940295,s0.9305286044605968,s370.2559467738157
019_11,s1.9384760362766105,s1.6655288955059453,s69.37034179567043
019_12,s1.917656732348337,s0.663034492006299,s119.29288921176727
019_13,s0.8186887990753295,s-0.5830304047003384,s57.5197302033652
019_14,s-0.18472873725068475,s0.16677951679410502,s63.88755825826669
019_15,s-0.17525358687997739,s1.7286842392547754,s303.96606029659023
019_16,s1.3665736799746688,s0.786800505841482,s345.9892310235941
019_17,s1.4273812218445976,s-0.26319661489287804,s188.88611224770403
019_18,s-0.011858784964106603,s1.0436771046897508,s345.8464595642959
020_0,s0.165007441635279680,s-0.026235479180087128,s261.67170017069366849682410247623920440673828125
020_1,s1.659989224156014592,s0.646874428036723584,s51.71235790866965231771246180869638919830322265625
020_2,s0.552949149410299648,s0.446938623247138176,s28.28879878869594222123851068317890167236328125
020_3,s-0.625798150569566464,s0.377071649484812352,s24.4283437573701149858607095666229724884033203125
020_4,s1.102340652016104064,s0.670603088891711872,s145.823451387655182998059899546205997467041015625
020_5,s-0.747060684316874496,s1.743279368218958080,s292.67776108899460041357087902724742889404296875
020_6,s1.084791081868848256,s0.063206084867896800,s261.53671368052226853251340799033641815185546875
020_7,s1.615981564681685248,s1.748840592783039488,s66.3736212129392839642605395056307315826416015625
020_8,s0.607576901454685056,s1.857714130833193728,s166.960216851355284006785950623452663421630859375
020_9,s1.664032920898884096,s-0.410201591246582528,s116.499510321751614583263290114700794219970703125
020_10,s0.997154328426821120,s-0.421161775647073792,s81.81838798087238728840020485222339630126953125
020_11,s-0.131074986774876496,s-0.425380780950030720,s244.79138323349303618670091964304447174072265625
020_12,s1.668398530471862016,s1.263384894074300160,s81.9388994138579391801613382995128631591796875
020_13,s-0.034994510269946628,s0.313794458214073728,s21.025979793372552961727706133387982845306396484375
020_14,s-0.636487873328224256,s-0.554897954272357760,s22.026209082721468490717597887851297855377197265625
020_15,s0.716164009991966720,s0.931016704310641920,s350.12690110568559020975953899323940277099609375
020_16,s0.136790535873041104,s1.746645733343755264,s112.7048574792580808434649952687323093414306640625
020_17,s-0.088850009480397696,s1.259040890602206976,s198.550142803711651140474714338779449462890625
020_18,s-0.216346511154596672,s-0.084012265079846256,s68.4422050555940728600035072304308414459228515625
020_19,s-0.637544172289130880,s1.270784210515429632,s202.44111110475432724342681467533111572265625
021_0,s1.0286920967643165,s0.09705434079231996,s174.1408928509232
021_1,s1.8301664743077457,s-0.7241879010705033,s117.69672283811781
021_2,s1.6506287061729832,s2.000531182713513,s214.56575112783779
021_3,s0.15167744141292436,s1.8382639457359007,s142.6447309989777
021_4,s-0.08442589480468049,s0.8419500168438853,s265.15444440551454
021_5,s-0.6614875244725079,s0.07583444458343461,s155.55598817834306
021_6,s-0.2125095742377237,s0.27852397927482814,s295.04360850866556
021_7,s-0.4026544669429135,s1.8815136984656446,s219.04833629665964
021_8,s-0.7044579797914644,s-0.8025020585583905,s266.3205185431962
021_9,s0.6320534475905314,s1.4236006173374234,s190.3095120146219
021_10,s0.27955159073214975,s-0.1292060020269599,s371.924616617709
021_11,s-0.8199148979380452,s0.7573522164888958,s44.99301575459107
021_12,s-0.2399682058748637,s-0.20489218580345706,s193.55947653522034
021_13,s1.99447225919992,s-0.24147837341915837,s62.95491327721515
021_14,s0.6574956523147132,s-0.4509369000631448,s238.04085351625278
021_15,s0.8292982211519115,s0.3426262131208997,s370.18158074835446
021_16,s1.4596251036852093,s0.7712395198735986,s303.8296077791675
021_17,s1.53110425397876,s0.2974753076630339,s303.8135492941185
021_18,s1.6250153484390901,s1.2717518014661673,s323.07939634854836
021_19,s1.4030631292914484,s-0.5605193286104723,s353.76994012301367
021_20,s0.9750009645208972,s1.7929631543814954,s69.65168593929474
022_0,s1.5268024598378014,s0.21487757222525766,s143.3346047829905
022_1,s1.613955165130192,s1.44282244135294,s158.70085789676625
022_2,s-0.7992952248855665,s0.40999221260077173,s26.79274364269532
022_3,s0.048721214403157256,s-0.8898338314166926,s253.59988990684332
022_4,s0.8333073811342873,s2.041773528550579,s249.79568730878765
022_5,s-0.6356098127034532,s1.025179201997333,s305.4504882259976
022_6,s1.5636997988178354,s-0.7738572659289357,s254.04515824111536
022_7,s0.8965876093824101,s-1.0144513424548764,s73.65918258322876
022_8,s2.009547162353109,s0.19220191572913442,s333.2392689031169
022_9,s0.20178449444928925,s0.9947592231237264,s83.32332931304418
022_10,s-0.7160144434367092,s-0.9374569973077373,s18.807322999053717
022_11,s-0.04094150496498084,s0.34692826455912273,s229.51869004794239
022_12,s0.9975017562540334,s0.21350199382537607,s216.67338401876287
022_13,s2.0255282988755354,s-0.1805971659237305,s205.52337478881412
022_14,s0.646742263248817,s0.5769117015638713,s95.5443587157016
022_15,s-0.9893384459728104,s1.7938636748895231,s153.1497576347718
022_16,s-0.2460392295350869,s2.0373884172362207,s241.8121286258791
022_17,s1.1486549888935433,s1.0438938671764868,s250.5341031700677
022_18,s-0.19183485492888208,s-0.362490348291114,s69.97959297285392
022_19,s0.642173646057923,s1.4063291127284245,s54.53297377824153
022_20,s0.7041875090007389,s-0.5904488009789431,s36.6288926462952
022_21,s2.031126553258508,s1.4681007630759613,s344.3318934096674
023_0,s1.5352291982527808,s0.7997111150137182,s241.29974100332566
023_1,s0.17950509325661934,s0.8948817897608962,s6.051044635259719
023_2,s1.146144802711602,s1.6776563130867743,s267.39495042243635
023_3,s0.742375674073984,s0.5766692359000853,s208.09935099570632
023_4,s0.469826989910834,s-1.0460080427962617,s238.75486179025825
023_5,s1.084757058696376,s-1.1902274981162368,s41.7978192217196
023_6,s1.9949661277592246,s0.04327427269082334,s106.71615555968387
023_7,s0.08693904578675662,s0.21574754115776565,s97.27465668796435
023_8,s0.7062770394001923,s-0.044752548612550395,s265.8946350414444
023_9,s-0.5209048812170868,s-0.316082813670767,s171.6911428489579
023_10,s1.5223066722308503,s0.19020983664895458,s304.51983348347636
023_11,s-0.022570103307363185,s-1.1249227557356236,s112.99439357015517
023_12,s0.47216174391644516,s2.005786509148926,s171.94637583850275
023_13,s-0.10532250872611941,s1.8889634266761963,s224.65973111093987
023_14,s1.9194190547139625,s1.4122489569440286,s96.11828979217033
023_15,s1.0952417676177115,s1.2197114415665455,s253.2475570528428
023_16,s1.872931804210899,s-0.30336629097498136,s194.23675610901245
023_17,s-0.8550850171968267,s0.8737612622330513,s168.63713493925323
023_18,s-0.7550011765304543,s1.3957616280436735,s221.6298598938814
023_19,s2.0273680422236544,s1.9555232385664445,s126.54067538698929
023_20,s-0.8847325697890109,s2.0030862183225384,s138.99583902809437
023_21,s0.15663527635327393,s-0.4807384411956428,s54.21755313230468
023_22,s1.6925692244863162,s-0.9918962459302338,s222.3526568082772
024_0,s0.6370417306904868,s0.684916429283501,s271.34794544593507
024_1,s-0.8090385129139046,s1.1203334704941719,s224.47699576569744
024_2,s0.8397636484155943,s-0.23321669919798,s356.3951394234491
024_3,s1.9500913893435627,s0.012448395249160454,s144.0840997534367
024_4,s1.3974106116311138,s-0.24298080710373932,s356.08998645038446
024_5,s0.5433034270127866,s1.980329754375963,s295.7561017652437
024_6,s1.3339365724911256,s1.1087039937773757,s251.34362763868103
024_7,s1.9812743670507211,s-0.5644592679984489,s143.0060867450299
024_8,s-0.6635632945172468,s-0.08182862191602032,s150.8587353647406
024_9,s1.027239470752836,s-0.4729258693462359,s172.6579800089738
024_10,s0.31492775754927105,s-0.6936828096084818,s369.4751398736018
024_11,s1.222260894011819,s1.9924239107092492,s115.95436472361824
024_12,s-0.23477433013299998,s-0.5753393546708723,s108.87679007957986
024_13,s1.247817305270551,s-1.462002912741892,s348.99250197611644
024_14,s-0.16822459793687175,s1.5135601791110462,s99.31999622862614
024_15,s2.1184116307964262,s1.113321289788196,s76.31163858164783
024_16,s0.4379763360748265,s1.2908992966568418,s279.16958280896813
024_17,s-0.49362160828909846,s0.38266314560974984,s42.96371073451302
024_18,s-0.8332122755955004,s1.7861307982908365,s47.12853176795523
024_19,s1.9162628221631663,s0.7223147458463477,s157.09170390653892
024_20,s-0.07646381419711398,s2.1203121449406885,s150.2987193677903
024_21,s0.341407415170604,s0.18305718396603346,s37.484299964457826
024_22,s-0.16551307523932732,s-0.06745826597523295,s350.05409570854647
024_23,s1.9687570217959538,s1.5872733930063871,s338.12255292612
025_0,s1.6978623436732825,s-0.08700401621986369,s173.55549897939184
025_1,s2.1990804302064006,s1.340698670281758,s105.71447820589387
025_2,s0.3389815506165873,s0.3505213275275179,s118.59956167263637
025_3,s0.41375277618442063,s2.11467805408897,s107.8564597847777
025_4,s0.036969610935407515,s-0.3766052373803517,s75.96320428724617
025_5,s-0.3287478644556525,s0.7117490995183978,s87.87034536425789
025_6,s1.4300185944204842,s0.8063209056218205,s178.13231272512547
025_7,s2.147147935764872,s-1.0778738702958195,s128.93879652223967
025_8,s-0.5476148864036774,s1.6871687919766363,s25.493412656270714
025_9,s-0.3314497629194144,s1.3101114053225178,s75.09611169739043
025_10,s1.2035509051248188,s-0.9283882566747677,s348.31270281485416
025_11,s2.0103920132303448,s0.3732998785591232,s114.422377470474
025_12,s0.9909228241278041,s-0.017529540477742227,s168.29837957462402
025_13,s0.8636453533681094,s0.4233825140946806,s330.72612725686264
025_14,s-0.39237803304078456,s-0.8822968315031583,s32.85370797936501
025_15,s2.088175539085605,s-0.7282824853365852,s-0.0918814778889461
025_16,s0.6990306134548379,s1.518201254934711,s58.02375547875523
025_17,s1.4617801010689135,s2.229502634852113,s213.4137755882765
025_18,s0.5227714762014032,s1.0304804139870587,s88.29325840987944
025_19,s0.20766034076067913,s-0.7596845107734951,s254.65377789486595
025_20,s0.4650760069905296,s-0.17624613920760315,s198.7946880125056
025_21,s2.2428673658729825,s1.8257019601337106,s54.23292387177305
025_22,s1.9062490657176927,s1.0720190352601995,s169.3007668982735
025_23,s-0.7044052367067531,s0.1531534355740291,s29.817668828028015
025_24,s1.443023080006076,s1.5855938391339965,s268.18273844388403
026_0,s-0.6978298042610391,s0.21497394153328508,s30.085747982770094
026_1,s-0.6355104368969823,s1.2104726966093355,s210.102224958848
026_2,s2.1875045040475714,s-0.9230143020098078,s112.45250023138917
026_3,s0.22108883130380177,s-0.286871732667714,s203.742370732756
026_4,s-0.9260907622963078,s2.1738273523244795,s148.0088107139613
026_5,s1.2195106227619317,s1.198064191345988,s82.0026688462757
026_6,s2.1958568671459253,s1.6355645890635209,s111.48409455859597
026_7,s-0.28815016676787064,s-0.5918373106684846,s66.66883315410773
026_8,s1.618503849145869,s2.199690747539708,s142.92855432700523
026_9,s1.9128301368180596,s0.3181832358109442,s321.4013064084743
026_10,s0.12665536985245668,s-0.8989013533640694,s253.6373685137237
026_11,s1.9547687943055576,s-0.3016465615057077,s85.02041177623744
026_12,s0.11811096790720652,s0.5103696358950083,s154.21594546038762
026_13,s1.2348976781668655,s0.814668516470439,s209.62240226620423
026_14,s1.974011903782084,s0.8229665020058257,s-3.9245989390867013
026_15,s0.5939447713862988,s0.6168577595125441,s324.8989470397003
026_16,s-0.05634964330585925,s1.1223991110812173,s279.7996215535409
026_17,s1.0407584686446332,s1.7532680490162704,s325.3295439740955
026_18,s0.3637474063802856,s1.3732754593056467,s372.1782844583574
026_19,s-0.2116452664234793,s2.136936849042223,s206.66654722271667
026_20,s-0.45590879867875156,s1.6273085048439713,s282.69717327224697
026_21,s0.7265438149002215,s-0.38205588975073856,s384.04167281408115
026_22,s-0.9308755967882422,s-0.9950038963366048,s33.893400723862044
026_23,s0.4725643559407055,s2.0729270792033776,s64.9388211967222
026_24,s1.2358446017243798,s0.16870648647255915,s258.3824568036429
026_25,s1.2203206573232233,s-0.9918639767488308,s52.81900569372058
027_0,s0.6159640240807949,s1.9202011004166548,s67.11953988273426
027_1,s1.9605520424998997,s-1.3358436286590922,s143.7950772264859
027_2,s1.813169753045023,s0.24820263003607407,s212.4496215058535
027_3,s-0.8161206832730556,s-0.2705549872659124,s326.4067612763389
027_4,s1.431050344265017,s-0.9823956546915202,s288.38021559527084
027_5,s-0.7015247613046499,s-0.5672422669751892,s151.06765052568852
027_6,s1.9046754054240977,s1.8990079607600996,s67.45730959741707
027_7,s1.9072157029253205,s1.194907317318591,s19.968389768408024
027_8,s1.0880839421902102,s-0.03463715512192654,s319.39906074826797
027_9,s0.44597870370705806,s-1.376990302682312,s282.6314288665528
027_10,s-1.0452970556947458,s1.78711373639938,s251.37363543429598
027_11,s1.0282712317089493,s0.6586382808304736,s224.487084845076
027_12,s1.2618292517448242,s1.0118342220630174,s395.13345468331454
027_13,s-0.25116370852663306,s1.8814316051309137,s287.6851169340642
027_14,s1.1785650607057805,s-1.3731424922415758,s108.17560514407486
027_15,s1.4558813720175687,s-0.3782395605790654,s109.35082366151538
027_16,s0.4892150810752319,s0.7965549614946464,s64.1917781313113
027_17,s1.8429044279186306,s0.635512428247695,s75.76709348153402
027_18,s-0.06363493393253854,s-0.4046638442170521,s14.92034163865525
027_19,s-0.8914377094531174,s0.736133876247703,s146.41221911866685
027_20,s0.6425427658602053,s-0.004294024188269755,s138.18279104044998
027_21,s-0.38407819991023806,s0.8163717161442825,s-3.4248539646050467
027_22,s1.2570125162822712,s1.743119614553416,s143.12733401859444
027_23,s-0.9984597013456104,s1.0768058030028635,s321.1212624412186
027_24,s0.2602585496439643,s1.5264503255819677,s239.30178085154867
027_25,s-0.10938614455541183,s-1.1089368573464473,s102.66310181897543
027_26,s0.162711778896424,s0.5265534932804379,s194.92002046578668
028_0,s1.07349200892642,s0.6205164534835246,s138.39603107924796
028_1,s0.651213005597602,s-0.40580824181654684,s121.05323476411401
028_2,s1.0496435708327132,s0.9883163942055028,s53.5935138618452
028_3,s2.0303626713260057,s0.3443189270180922,s367.5225077368198
028_4,s1.566630432119818,s0.6823894760043848,s348.35224711888236
028_5,s0.023113524254593808,s0.13017698187298118,s127.6354151728021
028_6,s0.30703911374039594,s2.035916777484338,s89.3295345972297
028_7,s-0.8103100487928536,s2.019609446906327,s63.6223249801953
028_8,s0.09890315928224971,s0.8512835795647247,s290.1667534246656
028_9,s0.5053856470076182,s-1.4293199222472956,s297.8068121456864
028_10,s1.2414274801923963,s-0.7913769343969632,s164.72782079847318
028_11,s-0.3751368884025085,s0.6027895006363764,s114.87365781873952
028_12,s-0.46154586919868495,s1.0712703695690025,s299.61788886467065
028_13,s1.6546921464622806,s-0.7163067830936913,s360.15186486631177
028_14,s-1.0400308983472275,s1.0286297207448016,s155.35946676796115
028_15,s1.1056065917338518,s-0.02162512148250763,s433.7558946220217
028_16,s1.1838830181185966,s-1.5390709583889135,s105.01394691330344
028_17,s2.137252650913314,s1.1160063250756147,s421.60578671851897
028_18,s1.7033392478574412,s2.0651474560342753,s426.3670569626136
028_19,s-0.68640552169709,s-0.8566542555271797,s141.67888107174528
028_20,s-0.10579733377029543,s-1.1031239453193744,s117.75209118349238
028_21,s-0.992853731837975,s-0.27802746003164613,s282.8727828467684
028_22,s2.036036239911768,s-0.06309055455076709,s180.08323933871492
028_23,s-0.31928263619454045,s1.6428716325436172,s449.3904800855847
028_24,s1.7564280214015726,s1.56921535601058,s59.427734431487394
028_25,s-0.22571610344320991,s-0.5727820131445596,s279.5997378614972
028_26,s1.7994773092561156,s-1.0806579097757305,s216.75840227869588
