id,x,y,deg
013_8,s-0.7537941625944325,s-0.0093723715253396,s154.34585933573862
013_9,s-0.8865543401975151,s0.4764426257662221,s291.11279344335895
013_10,s0.7708759569792196,s-0.6217233312314414,s199.93614328882495
013_11,s-0.22130514377572214,s-0.3578865684207431,s109.1923906675508
013_12,s-0.41449159611326764,s0.0669372801966986,s336.9277567239826
014_0,s-0.4659278167016646,s0.440842646617223,s301.0850378307771
014_1,s-0.055649280193605,s0.2360487198502134,s256.0851645925054
014_2,s-0.1501525430334883,s-1.1199782247938361,s61.1260490838282
014_3,s-0.8332045532971812,s-1.2405373370999375,s23.629377730650333
014_4,s0.8332045532971812,s0.1133033849371032,s336.370617849165
014_5,s0.3573114497735435,s0.532293785554549,s293.24223932381256
014_6,s-0.5244925386662642,s0.1357428697698683,s128.12107707986064
014_7,s0.8194609698995278,s-1.2405974483637223,s17.170850255932862
014_8,s0.192557188402333,s-1.223304270967796,s331.1273846789761
014_9,s-0.2165795656507837,s-0.1352146032642218,s202.3017363865804
014_10,s-0.7465852104324004,s-0.4459430585299075,s241.12640160617593
014_11,s0.396320866021656,s-0.21829206354800432,s157.35040110025352
014_12,s0.8286428436119603,s-0.3124891161923863,s201.69041376639075
014_13,s-0.8332043241348542,s0.6405974483637223,s156.37069536813897
015_0,s2.0000563042953607,s2.3293938183858516,s203.60006294186587
015_1,s0.7688878822193375,s2.221875993805942,s293.5695854038895
015_2,s1.467676444200914,s1.5249172135057214,s106.48795719866757
015_3,s0.985046815599736,s1.053558029785097,s200.1828744475348
015_4,s0.263976557317142,s1.476724637968527,s23.64539382305543
015_5,s0.654886074081824,s0.548823237274421,s241.33243122873728
015_6,s1.439792399186309,s0.974754726989497,s291.4179258686323
015_7,s0.28521527181368905,s2.329388807824469,s203.64505259135797
015_8,s1.2992257559395763,s1.9151886703568644,s321.6630496994944
015_9,s0.275023319587019,s0.378488954958828,s18.503337155254716
015_10,s1.4964715997357667,s0.48680335968881877,s246.30200357995696
015_11,s0.6004399254860703,s0.8803843736183327,s55.248741766408784
015_12,s1.970087257661177,s1.484450069787099,s23.59873301090545
015_13,s2.000092348340621,s0.66339269753256,s336.3708575990622
015_14,s0.9709401425824163,s1.8590195680124146,s145.97170461561615
016_0,s-5.7284071042137095,s1.1921415822484107,s293.2482384829312
016_1,s-5.391354994888235,s0.6828709047709152,s336.4821061635502
016_2,s-5.618353296715224,s2.2059148846574086,s156.43109672809587
016_3,s-5.127311034879154,s1.83307969629368,s111.93432346080589
016_4,s-5.620682169793498,s0.2895900496047395,s23.474800041788548
016_5,s-4.732241307352037,s2.094831888273934,s68.01332995276421
016_6,s-4.154927896744614,s1.4494142609280565,s45.42887743061052
016_7,s-4.305718771925857,s2.0923430220822556,s290.8787278915594
016_8,s-3.8329515118376825,s1.686111264733138,s336.36907837274066
016_9,s-4.765032759057604,s1.603426857400436,s157.45581862142234
016_10,s-4.8231291235847,s0.6626486673857814,s341.01969986640813
016_11,s-3.832911149386476,s1.2595419108226653,s203.62918326264196
016_12,s-4.369932946294728,s0.9881157653249633,s244.3052364958838
016_13,s-4.8812952218041445,s0.3353034473251533,s115.58171538348861
016_14,s-4.597698541245852,s0.3049148382996036,s295.8272819965693
016_15,s-3.7250815579935086,s0.3383498777442922,s115.82312268739723
017_0,s1.0436060001075962,s-1.2517305539063257,s55.50770243619405
017_1,s-0.889046980861336,s0.1291463473452197,s24.34023379755422
017_2,s-0.11218635046645088,s-1.237159102825341,s113.62937338141592
017_3,s0.9302633872471499,s0.2173841939822402,s336.3706077643968
017_4,s-1.043606000107596,s-0.3119981073783981,s249.30563825593853
017_5,s0.16080121758799373,s-0.1414639900095769,s354.9869517491146
017_6,s0.4552630242894328,s0.6251678521004291,s291.72405169220895
017_7,s0.9279233147544872,s-0.7130397884272843,s336.2567645231205
017_8,s-0.09251610236258878,s-0.3202325512090399,s174.8180206141011
017_9,s-0.4996372296595546,s-0.1728813607139937,s343.9875059640707
017_10,s0.7565278388493119,s-0.2102053860976445,s30.838756670105795
017_11,s-0.04825015707800668,s0.7445212521475899,s174.98694928388397
017_12,s-0.9365504403419334,s-1.34452125214759,s23.629372074127502
017_13,s-0.4717325091679423,s-0.9245824858201284,s69.59866360890146
017_14,s-0.5242796472118133,s0.6296548720089694,s66.37062331565915
017_15,s0.19742964037519703,s-1.1047778127868748,s235.50770131018305
017_16,s0.5234397613438028,s-0.471150155767414,s129.59251043110578
018_0,s0.0643307454964161,s-1.2138679151641183,s246.37078989219208
018_1,s0.9377953410967692,s0.2039701882631798,s338.3714423898924
018_2,s-0.8583715638822542,s-0.8439927312623222,s32.554665187111205
018_3,s0.545695483815241,s0.7173222147404382,s291.9788464170963
018_4,s-0.9616111940524268,s0.2485691738947761,s20.783782833514465
018_5,s1.07556208623991,s-0.3117244573517824,s117.5909717714522
018_6,s-0.4313939062413375,s-0.3913880637262915,s77.79373946747597
018_7,s-0.1033091588794326,s-0.8520488357754495,s304.92828405166006
018_8,s0.9668990503674804,s-1.3212305086194331,s336.3706271477738
018_9,s-1.0755620862399102,s-1.213868426206678,s246.37062108238774
018_10,s-0.2451101190698718,s0.5895067922055859,s304.4351666277721
018_11,s-0.3609413135398699,s0.2246278296430575,s120.86741702103978
018_12,s-0.5707105511906705,s-0.9051382365500332,s218.1188900742759
018_13,s-0.555929119019715,s0.721230508619433,s66.37062116860778
018_14,s0.4578756294520344,s-0.98498356804064,s293.29362432081734
018_15,s0.676955078599216,s-0.0642359444571024,s78.76604654722524
018_16,s-0.1905369935018851,s-0.2297897231508935,s258.76612579718835
018_17,s0.4179604450977703,s0.4796305560600525,s118.61490737038893
019_0,s1.1100463537952827,s0.7124277845177543,s67.16578191984951
019_1,s-0.7975420554915877,s0.17765727889375088,s336.7974977137094
019_2,s-1.0023096755660337,s-1.3981504481649165,s23.627094836288393
019_3,s-0.5944487587376289,s-0.36329965661686703,s327.6778272561801
019_4,s-0.6936134110958689,s-0.8930803853390697,s51.87747031273449
019_5,s0.2338564543924738,s0.6846540946042704,s208.4271151662324
019_6,s0.6647903369337553,s-0.816866251686452,s67.94761222314975
019_7,s0.4957891920208198,s-1.2724478138383826,s244.92945375796987
019_8,s0.989411521107339,s-0.8845404173934592,s204.68204922379982
019_9,s1.0028220636132463,s-0.46578161590452943,s336.370584208669
019_10,s-0.6351706715742433,s-1.1983170553840505,s238.90769994667946
019_11,s-1.1100463537952825,s0.6955477385889958,s295.1072408973762
019_12,s0.0022684946123326,s-0.3149641716794966,s359.9930735850219
019_13,s-0.3374106599495299,s-0.6146628942088553,s238.90768079447344
019_14,s0.5991288083750138,s-0.3386637940414575,s35.87416824393978
019_15,s-1.0023173716420994,s-0.2252052438503311,s23.6293766181102
019_16,s0.907774793780588,s0.09829297087975479,s28.42711561157597
019_17,s-0.1487066070320436,s0.7981504481649163,s154.76804165322233
019_18,s0.2306450568481423,s-1.3117340101320472,s58.90768102312893
020_0,s1.0089619201295443,s0.6999913185405698,s264.39787487119384
020_1,s1.9920970494656354,s1.43782572416695,s70.3888927210084
020_2,s1.5109855035358626,s1.0566927837283586,s26.498109889582054
020_3,s0.29516891386219013,s1.1036230696164016,s22.88445994988581
020_4,s2.3666358584626703,s1.0632439807377387,s204.58027828691672
020_5,s0.21109381259880342,s2.34360342388557,s293.36212727630686
020_6,s1.807125144934064,s0.9730460143976983,s212.75101397340654
020_7,s2.485821339054746,s2.3368584308959446,s70.36122268292246
020_8,s1.6415750656697567,s2.391756111485713,s149.39523066982207
020_9,s2.483904476691253,s0.24458005909482838,s113.62901068396718
020_10,s1.7962634346234438,s0.27097558447895903,s82.5401328889617
020_11,s0.7380593942919821,s0.2788109022848375,s243.66548870018346
020_12,s2.131866535361366,s2.027786839971818,s111.44902305209501
020_13,s0.8822081651496527,s1.0014048154585466,s20.553195473759217
020_14,s0.28611736790832,s0.13750037893531106,s19.749950250332404
020_15,s2.3787496881681545,s1.4827620991783312,s336.3719640109298
020_16,s1.1935781878907696,s2.3240105333731065,s101.78921446249984
020_17,s0.8818325431007433,s1.8948492473448446,s200.55340178373345
020_18,s0.6770036407118165,s0.6137343403114397,s64.2073704515575
020_19,s0.27919358305008,s1.987880076860821,s202.88338953817652
021_0,s1.06069641314297,s-0.4918268457196158,s336.3703085623796
021_1,s-0.0420554903964522,s0.1880680608645085,s185.56022436020623
021_2,s-1.1680625344243645,s-1.4059646439725682,s246.3693921177484
021_3,s0.3993222629782238,s0.3654292640939646,s238.3895509089917
021_4,s0.5338065451112046,s-1.3092231794120368,s357.58053280838806
021_5,s1.035674793188056,s0.3635727148291567,s334.3992385586795
021_6,s0.3556126144233805,s-0.2628039839148362,s284.5705577323142
021_7,s-1.109660454723866,s-0.6285881651413597,s156.37048102059305
021_8,s-0.297823422557214,s-0.8443528701314835,s357.62971865377096
021_9,s-0.8263070859646339,s-0.5194082183728395,s315.68050211119123
021_10,s1.1680625344243645,s-1.4059843281745383,s113.6293777256401
021_11,s-0.6534114580423409,s0.7643781321982057,s293.62945252474003
021_12,s-1.1112445348452065,s0.8059843281745382,s204.26720943081307
021_13,s-0.7181075610647687,s-0.958250631710467,s199.62806639561097
021_14,s0.1625900966274839,s-0.6135412148421161,s177.58053295218053
021_15,s0.5476132827002299,s0.757546708240085,s294.1639597924826
021_16,s1.088002204579776,s-1.0292881041969104,s42.93849416202971
021_17,s-0.2709342160360586,s-1.3765109778783096,s246.1651757530068
021_18,s-1.10731570871356,s-0.069769907475786,s23.811971561279734
021_19,s-0.4565965592963852,s0.3933667739387552,s146.1272184198084
021_20,s0.2727282213750579,s0.7931980962376085,s123.5071450867315
022_0,s2.167600886139899,s1.313402958976047,s157.41545688731844
022_1,s2.2472945766984425,s2.146727047877438,s157.45147809235198
022_2,s0.23519045427925836,s1.2617627349704073,s23.638705197319723
022_3,s0.8399652337770607,s0.4595261576386703,s246.9856429525355
022_4,s1.3987878292519884,s2.713616230478774,s238.15172830150826
022_5,s0.3251151126208416,s1.870592431684569,s290.48672484054987
022_6,s2.060789990680153,s0.472746468959128,s245.22052313927747
022_7,s1.7169108890610738,s0.45953307164665536,s66.98581155347188
022_8,s2.418899040434221,s1.425536264330949,s337.3815873139574
022_9,s1.1304762511218702,s2.6753257318424875,s65.21415712655744
022_10,s0.23507330799091133,s0.3506763750141952,s23.629471040655915
022_11,s0.6477410415412876,s1.4690648602166803,s216.0738132639898
022_12,s1.531935528250351,s1.576526448453384,s208.84150373462444
022_13,s2.4642012787355756,s0.9515856398132732,s202.352713636595
022_14,s1.334898941702342,s1.843868921107458,s99.003086131077
022_15,s0.23520775255681983,s2.797570003806269,s156.4254376089384
022_16,s0.5139972384631732,s2.4396288219688613,s250.5745797864438
022_17,s1.9936373979911706,s2.6846168544142737,s291.20456628345767
022_18,s0.7286089477401169,s0.7184845530132834,s67.77878406006471
022_19,s1.759251106614053,s2.016009905459156,s58.15179255179299
022_20,s1.4106225643329329,s0.9402545938823792,s28.83545355148948
022_21,s2.46618703900897,s2.275448939379638,s336.82952175149217
023_0,s0.4845928356922406,s-0.3007085406428263,s283.46038840473216
023_1,s-0.368602099312029,s-0.0548490943838212,s30.73576163574188
023_2,s0.9437744708752538,s-0.6945483872685341,s325.0800123317565
023_3,s-0.7775548601561043,s-1.4781534986037892,s113.62938248305034
023_4,s-0.101039708547692,s0.9100042176449568,s182.82901409397277
023_5,s-0.6993895143822096,s0.8951772588873372,s218.58235693906795
023_6,s1.1898263842374197,s0.2205688741967258,s103.46038815802719
023_7,s0.3156076100350105,s0.7809774793611821,s294.55721816851565
023_8,s1.0805975106978318,s-0.9958788975828232,s203.44588919737956
023_9,s-1.1898261960015768,s-0.1491295957439579,s156.37061117144117
023_10,s-1.0650955011172996,s0.3612861290363467,s210.7357610079755
023_11,s1.1887112540042204,s0.7951237868525964,s114.55790194972315
023_12,s0.2001518307820343,s0.2248300088361666,s284.26231798311983
023_13,s-1.1898263842374197,s0.9001705216827613,s156.37062226930993
023_14,s-0.5433158943235487,s-1.09741877939548,s52.071924819308606
023_15,s0.6699100683926945,s-1.475774436037245,s246.1845119180994
023_16,s-0.0680141966935151,s-0.1215532381167845,s222.2715012172364
023_17,s-0.4664943504709042,s-1.3465612802008948,s235.57628991388447
023_18,s0.3915287601243213,s-1.5100042176449568,s55.604110211506
023_19,s0.713917963998887,s-0.999017890510158,s91.96972842396883
023_20,s-0.4668918957098149,s-0.4858833722578568,s96.56909789219014
023_21,s-0.2289773327966192,s-0.7119322734815428,s265.7990492178574
023_22,s-1.1809878063484769,s-1.004287960995467,s159.15849392328505
024_0,s1.2315059367871477,s-1.3629554499504137,s117.63970474036762
024_1,s0.2599168375207005,s-0.6963716280240444,s152.40587546253414
024_2,s-0.3313322564678512,s-1.5315455497019488,s357.9584981420817
024_3,s-0.7613908896777337,s-0.9988090182840521,s350.1701487243961
024_4,s-0.7686554024752423,s-1.4134377427849532,s113.62932644564808
024_5,s0.4355990751387585,s0.9315455497019487,s124.76892678583512
024_6,s1.072779934734352,s0.39602433533013937,s335.38537011887047
024_7,s-0.2317379460268771,s-0.6440872057743616,s31.185477412938383
024_8,s1.1253323480093569,s0.1505843429496614,s155.38697443525666
024_9,s-1.1975961528713155,s0.4947676128340482,s23.629382448718957
024_10,s-0.711366206289546,s0.5175481028000861,s173.81452492237236
024_11,s-0.3394852126885882,s0.24276432621369678,s269.75962148990425
024_12,s0.7140515640177868,s0.8992838760702967,s294.23701321682324
024_13,s0.7377979742586482,s0.4041355770989052,s83.04840461983667
024_14,s-0.7249497272164173,s0.9004660907716812,s69.21760855530215
024_15,s0.2540482871205667,s-1.5221027672291245,s332.4058746751459
024_16,s-1.0595278900835987,s-0.6439613902608174,s34.98795829627369
024_17,s-1.1901196101629268,s-0.9494690734436959,s159.63879703084763
024_18,s-0.4156385376141435,s0.7714744310684907,s304.7689927370768
024_19,s-0.0010331314283431,s-0.2599747101370069,s293.3564427961028
024_20,s0.9052838611979503,s-0.8512168898755503,s156.3692853765956
024_21,s1.122875984057458,s-0.7281090363809337,s336.3703406618106
024_22,s-1.2315059367871477,s0.21214817049756088,s214.98795903486052
024_23,s0.5121918285634606,s-0.5856465202853194,s335.86716003177366
025_0,s-0.9069645295664328,s1.206148128064815,s69.37353393071571
025_1,s-0.017893360168851537,s-0.9642420302203688,s153.1335440345175
025_2,s-0.9840282362534803,s0.20574335213262832,s58.29889474185503
025_3,s0.39826975522712027,s-0.8931971820795013,s356.17811300956834
025_4,s-0.7029853462633492,s-1.3320042021065153,s247.61409841436597
025_5,s0.9270973013245868,s-0.610723284391595,s155.01916114163993
025_6,s-1.3099393782324724,s-1.3145460446895314,s-6.076515915702554
025_7,s0.6778586553780103,s0.46004806414281657,s149.02521774418707
025_8,s1.362958920875216,s0.5934415039359188,s38.29181481631848
025_9,s-1.254683526300562,s0.7490996946650634,s29.24469472752446
025_10,s0.3321692446600475,s0.8386519628463797,s266.4376379638217
025_11,s-0.21496404359292043,s0.3493689006700713,s49.12975602237208
025_12,s0.6566764286912353,s-0.14306341779450302,s108.94936569917208
025_13,s-0.01867650081234888,s-0.20575125802529565,s322.9937992409721
025_14,s0.11558835061468503,s1.310181909877289,s66.81429256614709
025_15,s1.3372964324862502,s-0.5966244383424709,s-23.125749915473857
025_16,s0.7028796593534506,s1.252715366399764,s218.9438404253256
025_17,s-1.3187061079691016,s-0.22676171554525065,s23.183385794188503
025_18,s1.2718225058221717,s0.2325805788971356,s208.6856178117824
025_19,s0.9390599920636596,s-1.2892404059836327,s79.98887130318121
025_20,s-0.8457015081067725,s-0.9073168196792444,s56.92888165699493
025_21,s-0.3714311028904363,s-0.5546568401359079,s189.90002863651833
025_22,s-0.3466098755828335,s0.9484821795824553,s119.16640805052755
025_23,s1.3640412720180486,s1.1488632883631082,s60.369349422553746
025_24,s-0.9171453192285597,s-0.276114579511148,s125.74577069092709
026_0,s0.3117534375105648,s1.0601372081509588,s23.628638815608213
026_1,s0.32562559389785994,s1.9200919040353877,s203.63187795142744
026_2,s2.7169083472933635,s0.26525584669231506,s113.66596948214772
026_3,s1.1135523291799247,s0.823019644952343,s213.65399562191521
026_4,s0.3139172149844541,s2.8496453109457502,s157.19248611039234
026_5,s1.7617039157998657,s2.742443741877256,s66.37039940386046
026_6,s2.7784275094387736,s2.799017261704691,s161.20820390568497
026_7,s0.7915559111181409,s0.5498148462217335,s68.85250981696333
026_8,s2.2929067912629666,s2.8488207475399063,s142.24948272050523
026_9,s2.4636433917935268,s1.0803009745318004,s313.234902434437
026_10,s0.8990515451949088,s0.2648230473172532,s246.36949609001283
026_11,s2.3531082950464333,s0.5849215333598553,s75.63116983887699
026_12,s1.011028469615534,s1.3185984332539762,s130.76720668736164
026_13,s1.8478766959554955,s1.6253181886146628,s211.79596971008345
026_14,s2.425480003827187,s1.5351228262772956,s3.3910795065653474
026_15,s1.2970869747276634,s1.3861344420528396,s326.8514414099011
026_16,s0.8252568878644133,s1.765387028207526,s285.2001848352984
026_17,s1.9440673464319644,s1.980284945079137,s320.0975872518502
026_18,s2.7894182522401856,s1.8810366855199485,s336.3707042613481
026_19,s0.7773927863260813,s2.8223724096892133,s217.71496906340553
026_20,s0.43222572091800876,s2.2981392891935495,s263.7831493150866
026_21,s2.7892641061746284,s0.5929890139393409,s336.41005219608405
026_22,s0.3117530071501531,s0.15741950245998085,s23.62940037587987
026_23,s1.5421076771957056,s2.1858976050480785,s32.218512365785784
026_24,s1.580148437752173,s1.0745196271792496,s255.43677259022164
026_25,s1.910692761027325,s0.16738907418229207,s39.591632204053504
027_0,s0.41628946820718576,s0.9444604544586137,s66.37062304353458
027_1,s1.3399059800730346,s-1.525116647384281,s111.05395421075661
027_2,s-0.7137260756583973,s-1.177688083896979,s7.329020817327773
027_3,s-1.2049724884347355,s-0.034432877486673986,s153.27641724340413
027_4,s0.8027594842756977,s-0.7535142393167515,s250.6407090713043
027_5,s-0.032397748797240625,s-0.5695814812829613,s154.72153822274242
027_6,s-0.7610257138339391,s-0.07384143713853739,s1.298988012193547
027_7,s0.523307279199451,s0.3192665353931321,s59.1892825575273
027_8,s-1.2654486936105804,s0.2511834552661757,s328.7671680710897
027_9,s-0.3914601535815323,s0.5298484512601156,s231.07844300777978
027_10,s-0.7006854016977448,s-1.5117633889315103,s116.14333660643615
027_11,s-0.5510969513187008,s-0.27591104395806687,s187.32896698628872
027_12,s-1.351429380915873,s0.9444587624079931,s293.6295043488209
027_13,s-1.2489857338498191,s-0.9036961127239759,s333.2752690251083
027_14,s0.6169114890338454,s-1.323782089886441,s290.64122472857196
027_15,s-1.2049510805317267,s-1.1497900210154195,s153.27470942988168
027_16,s1.3514293809158728,s0.9444586908982395,s66.37048600125172
027_17,s0.917480578197623,s0.4875259186461056,s20.035466969631386
027_18,s0.32923050961866446,s-0.5102904035278883,s286.85912801818324
027_19,s-0.40961126448224844,s-1.5444604544586138,s293.94859128279666
027_20,s1.2440671813995958,s-0.2926648582283315,s203.62937467937206
027_21,s1.2284820406824344,s0.12481674305291271,s335.14653012661904
027_22,s-0.6514896737656177,s0.9166733425511521,s264.5921761977437
027_23,s0.48268744427665666,s-1.5400368596877123,s112.09690871114105
027_24,s0.46296436487928666,s-0.9276335179763271,s111.36405271074148
027_25,s0.06479393110265758,s-0.2393365485202123,s51.0784086984126
027_26,s0.8991344100475889,s0.0661863996739031,s106.85911657184363
028_0,s0.18369844591181758,s-0.8010782894821629,s133.85667185567783
028_1,s0.432654780453821,s0.102004826358315,s79.07055085115849
028_2,s-0.4038903189745247,s-1.6094638016044613,s299.26579347097163
028_3,s1.2750599607558368,s-0.123683589179294,s203.62937955446387
028_4,s-0.9471181117861388,s0.22482573210440118,s307.55905850361864
028_5,s-0.6667630070063147,s-1.5700556474199714,s115.52584116358925
028_6,s-1.2679781741829572,s0.08976174094648479,s155.0058814276672
028_7,s0.5092655881264114,s-0.4452614153091634,s75.09133060916815
028_8,s0.5001376004191045,s-1.594135179891503,s113.62937579158881
028_9,s0.5537652988633008,s-1.2655359639459407,s346.3384748797373
028_10,s0.5023043721690883,s0.9613418165831015,s68.47116974627681
028_11,s-0.8510554711716123,s-1.1871013154217556,s296.5053189082071
028_12,s0.8687201926422548,s-0.265414280651249,s18.218185766010947
028_13,s1.3824221831019232,s0.9662677983958727,s66.37083085620532
028_14,s0.15404333933213957,s0.6398624119475731,s113.47117123209227
028_15,s1.0564460936364324,s-0.5275295515487346,s166.33950989267805
028_16,s-0.8490022651540592,s0.9662677273561603,s66.37063485369538
028_17,s-1.3824221831019234,s-0.8820776149808356,s294.44352618264384
028_18,s-1.1744428931024133,s-1.2411703510382548,s147.35448561000487
028_19,s0.8915561283513349,s-1.5350236664695047,s241.66057271363934
028_20,s0.9857332326173633,s0.7492966068968705,s112.14152173732026
028_21,s-0.7581483153394198,s-0.2422647551710344,s113.04397709042951
028_22,s1.137807479183291,s0.17730733431901508,s325.11892199867657
028_23,s1.2750412484931097,s-1.0462549946541668,s203.63021219261668
028_24,s-0.28900645879845793,s1.0094638016044613,s127.55855032298967
028_25,s-0.22115086137283643,s-0.5403413326267597,s116.50531544197815
028_26,s-1.277476675682997,s0.5062333512068057,s20.177127438002117
028_27,s-0.5207560001562425,s-0.02498933150155651,s263.4199395540995
029_0,s0.7827158023709104,s-0.1138567391620432,s113.53586497631898
029_1,s1.047784476505262,s1.04437602199457,s161.27386019142727
029_2,s0.6566453324302262,s1.4001699093509117,s157.8575545039198
029_3,s0.07494618857760485,s0.6095270149143245,s337.9303090038161
029_4,s0.07225123125535028,s1.4992976534719549,s156.78530846170133
029_5,s1.757299768818761,s1.603759302791585,s229.88986802693512
029_6,s1.221531872983966,s-0.05347856860671142,s245.10137678874887
029_7,s0.2889427598908059,s1.6239782623233492,s336.785147231555
029_8,s1.4544555296807147,s1.7208811590507167,s23.42550077033337
029_9,s0.12128895253251402,s0.3331637519773577,s152.54356890189217
029_10,s1.3959854289292546,s0.5518031673435864,s132.4023296174006
029_11,s1.4376126877098079,s2.6108590163285594,s205.4239283178507
