id,x,y,deg
014_1,s1.97014780141585577056,s0.14555906141442070956,s17.17085048961955351388
014_2,s0.31748250838239544525,s2.02675395893542953374,s156.37069533894873529789
014_3,s0.93410740343534803820,s1.25094216191414231432,s202.30173635738998427769
014_4,s1.34324401994360242973,s0.16285223912928595280,s331.12738464978588126542
014_5,s0.40410162152906947686,s0.94021345202562889298,s241.12640157698555753996
014_6,s0.68475901570436725763,s1.82699915700695680876,s301.08503780158685003698
014_7,s1.50799828220498288722,s1.91845029552252177574,s293.24223929462232263177
014_8,s0.62619429358583833523,s1.52189938019729043006,s128.12107705067080587469
014_9,s1.00053428856923964929,s0.26617828547518318505,s61.12604905463838633750
014_10,s1.09503755209753483868,s1.62220523003619554459,s256.08516456331517474609
014_11,s1.98389138550291721508,s1.49945989467340790036,s336.37061781997471143768
014_12,s1.97932960049781581091,s1.07366739587481974105,s201.69041107942160806488
014_13,s0.31748227795565520104,s0.14561917317469047495,s23.62937770146050553421
015_0,s2.000056304295360743,s2.329393818385851578,s203.600062941865871835
015_1,s0.768887882219337460,s2.221875993805941807,s293.569585403889504960
015_2,s1.467676444200914032,s1.524917213505721403,s106.487957198667572811
015_3,s0.985046815599735948,s1.053558029785097050,s200.182874447534800311
015_4,s0.263976557317141980,s1.476724637968527043,s23.645393823055428584
015_5,s0.654886074081823977,s0.548823237274420950,s241.332431228737277706
015_6,s1.439792399186309080,s0.974754726989496945,s291.417925868632323727
015_7,s0.285215271813689053,s2.329388807824468888,s203.645052591357966776
015_8,s1.299225755939576343,s1.915188670356864353,s321.663049699494422384
015_9,s0.275023319587018977,s0.378488954958828006,s18.503337155254712343
015_10,s1.496471599735766711,s0.486803359688818771,s246.302003579956931389
015_11,s0.600439925486070281,s0.880384373618332661,s55.248741766408784315
015_12,s1.970087257661176983,s1.484450069787099036,s23.598733010905448282
015_13,s2.000092348340621218,s0.663392697532560027,s336.370857599062219379
015_14,s0.970940142582416343,s1.859019568012414636,s145.971704615616147294
016_0,s-5.729001980177310720,s1.191139748068348928,s293.638283680493941574241034686565399169921875
016_1,s-5.391792255083107328,s0.682527603440663552,s336.72686203527945281166466884315013885498046875
016_2,s-5.621228662255668224,s2.206416981026893056,s156.4732676211580155722913332283496856689453125
016_3,s-5.128722809460056064,s1.836599342028154624,s112.12296318042291431993362493813037872314453125
016_4,s-5.621319063798312960,s0.289593370365995328,s23.500477715260746691683380049653351306915283203125
016_5,s-4.732849171863856128,s2.095570836501102592,s68.0811300905496636914904229342937469482421875
016_6,s-4.155862653803874304,s1.450490802257580544,s45.43274898303254616394042386673390865325927734375
016_7,s-4.306358754666669056,s2.093047066996788992,s290.7805643763814487101626582443714141845703125
016_8,s-3.833818455529547264,s1.687082211508403968,s336.37831297076292003112030215561389923095703125
016_9,s-4.767723632957026304,s1.607273997161698560,s157.11751790892486724260379560291767120361328125
016_10,s-4.823250585073933312,s0.664426114674422016,s341.25484601533008799378876574337482452392578125
016_11,s-3.833865677572647936,s1.260503088186703616,s203.59867662534287546804989688098430633544921875
016_12,s-4.371606894800706048,s0.990974603014413184,s244.21556041566094563677324913442134857177734375
016_13,s-4.880826011191865344,s0.336923883343900416,s115.608151199654230367741547524929046630859375
016_14,s-4.598781669995468288,s0.305936775160292736,s295.91686381755170032192836515605449676513671875
016_15,s-3.725858937114018816,s0.340132034854524096,s115.8565807493299217867388506419956684112548828125
017_0,s1.04360600010759618783,s-1.25173055390632570472,s55.50770243619405164281
017_1,s-0.88904698086133604473,s0.12914634734521970860,s24.34023379755421956361
017_2,s-0.11218635046645088205,s-1.23715910282534102826,s113.62937338141591681051
017_3,s0.93026338724714985329,s0.21738419398224020918,s336.37060776439682285854
017_4,s-1.04360600010759596579,s-0.31199810737839811514,s249.30563825593856108753
017_5,s0.16080121758799373333,s-0.14146399000957690650,s354.98695174911460981093
017_6,s0.45526302428943282719,s0.62516785210042913334,s291.72405169220894549653
017_7,s0.92792331475448719402,s-0.71303978842728432674,s336.25676452312052333582
017_8,s-0.09251610236258878128,s-0.32023255120903987292,s174.81802061410110127326
017_9,s-0.49963722965955459365,s-0.17288136071399370919,s343.98750596407069224369
017_10,s0.75652783884931185110,s-0.21020538609764449767,s30.83875667010579491034
017_11,s-0.04825015707800667936,s0.74452125214758990701,s174.98694928388397329400
017_12,s-0.93655044034193335456,s-1.34452125214758999583,s23.62937207412750240110
017_13,s-0.47173250916794229326,s-0.92458248582012836359,s69.59866360890146097518
017_14,s-0.52427964721181330443,s0.62965487200896941289,s66.37062331565914519160
017_15,s0.19742964037519702969,s-1.10477781278687481326,s235.50770131018305164616
017_16,s0.52343976134380276743,s-0.47115015576741398062,s129.59251043110577938933
018_0,s0.06433074549641609741,s-1.21386791516411829406,s246.37078989219207869610
018_1,s0.93779534109676920828,s0.20397018826317980800,s338.37144238989242239768
018_2,s-0.85837156388225421821,s-0.84399273126232221554,s32.55466518711119761065
018_3,s0.54569548381524102254,s0.71732221474043822429,s291.97884641709629249817
018_4,s-0.96161119405242678759,s0.24856917389477609093,s20.78378283351446498273
018_5,s1.07556208623991000906,s-0.31172445735178239135,s117.59097177145218893202
018_6,s-0.43139390624133749919,s-0.39138806372629147967,s77.79373946747597301510
018_7,s-0.10330915887943259435,s-0.85204883577544954232,s304.92828405166005723004
018_8,s0.96689905036748036160,s-1.32123050861943314160,s336.37062714777380278974
018_9,s-1.07556208623991023110,s-1.21386842620667789738,s246.37062108238774271740
018_10,s-0.24511011906987179021,s0.58950679220558588334,s304.43516662777210513013
018_11,s-0.36094131353986991240,s0.22462782964305749722,s120.86741702103978468585
018_12,s-0.57071055119067048977,s-0.90513823655003322610,s218.11889007427589604049
018_13,s-0.55592911901971497901,s0.72123050861943305279,s66.37062116860778360206
018_14,s0.45787562945203441611,s-0.98498356804064002290,s293.29362432081734368694
018_15,s0.67695507859921599803,s-0.06423594445710240075,s78.76604654722524401222
018_16,s-0.19053699350188510464,s-0.22978972315089349343,s258.76612579718835149833
018_17,s0.41796044509777030562,s0.47963055606005250420,s118.61490737038894849320
019_0,s0.76691344457600640894,s0.56420736613415689575,s238.90769999692150804549
019_1,s2.39149565209617165351,s0.87798398448353276446,s204.68205806261224211084
019_2,s2.00121275882671634250,s1.42386075412114943006,s35.87417060771926458074
019_3,s0.70846912117770122208,s0.86944491562455850087,s51.87760528556413675005
019_4,s1.40435265674274156744,s1.44756016983519941732,s359.99306819821066483200
019_5,s0.39977574210732913507,s0.36436968634435074055,s23.62754392477098264180
019_6,s1.63594051290691200329,s2.44717835558749730041,s208.42711521647430572557
019_7,s1.06467348126558469801,s1.14786150437646061739,s238.90768084471554288939
019_8,s1.25337743105208687666,s2.56067469021333193879,s154.76804170346443356721
019_9,s1.63272922261583386394,s0.45079039415304239524,s58.90768107337252956768
019_10,s0.39976650633383958855,s1.53731941707547137277,s23.62936533164352681524
019_11,s2.30985892455132990619,s1.86081736493481431083,s28.42711566181962012934
019_12,s0.60454212138746499239,s1.94018166413697912276,s336.79750274563389211835
019_13,s2.40490619412910566766,s1.29674278268200704467,s336.37058352472001843125
019_14,s0.29203782248489273954,s2.45807197829965362601,s295.10725135368369365096
019_15,s0.80763549466320860848,s1.39922479223370355150,s327.67783542884575354037
019_16,s2.06686823332427982436,s0.94566303968830600635,s67.94761227339330389441
019_17,s1.89787332724237334247,s0.49007659066467718079,s244.92945380821186063258
019_18,s2.51213049706817725948,s2.47495210029080903169,s67.16578956571822800470
020_0,s0.349039134022801536,s0.314465593182077632,s19.03264689569754608555740560404956340789794921875
020_1,s1.608406707637591552,s0.837242861199714048,s89.54301561173048185082734562456607818603515625
020_2,s2.363962427521864704,s1.168214864124824832,s-27.78340607410971330182292149402201175689697265625
020_3,s1.911714183972464640,s2.249192051016656896,s-113.2902396206735602390835992991924285888671875
020_4,s0.306624853529192960,s1.803761456320998400,s-34.47798319630283714332108502276241779327392578125
020_5,s1.523989304729002240,s2.483613527641588224,s-67.7928588671157541512002353556454181671142578125
020_6,s2.414054352849778688,s2.602620279295037952,s-157.2530507427542261211783625185489654541015625
020_7,s0.235577601576439712,s2.491118314355038720,s-67.142255598111887593404389917850494384765625
020_8,s1.925723067398876160,s1.613156088833938432,s-73.533971154709348638789379037916660308837890625
020_9,s1.161824060448012032,s0.440151885414036224,s115.3245320905056274796152138151228427886962890625
020_10,s0.926053804634602880,s1.741005340675277824,s11.0780073614410650151285153697244822978973388671875
020_11,s1.941642367626192384,s0.712777438622860544,s-69.11754074313984119726228527724742889404296875
020_12,s1.645501025678457856,s2.007075823539363072,s133.117766092948585310296039097011089324951171875
020_13,s0.773746704708704896,s0.772417843407036928,s64.2075267436313197322306223213672637939453125
020_14,s1.098170158187753472,s2.605309298928889344,s-168.9027827217595358888502232730388641357421875
020_15,s1.575780281816931840,s0.418393572953299584,s-113.448573619684879076885408721864223480224609375
020_16,s2.416206023624345600,s0.310588287285527168,s-23.627195600363680938471588888205587863922119140625
020_17,s0.231051676483491552,s1.435458807941950208,s-115.82989850129888509400188922882080078125
020_18,s1.503796815790941952,s1.413238943840644352,s-117.4591910305617403764699702151119709014892578125
020_19,s1.183828418242236416,s1.238752218628423168,s62.0191606917369853135824087075889110565185546875
021_0,s1.06069641314296991830,s-0.49182684571961582387,s336.37030856237959142163
021_1,s-0.04205549039645219839,s0.18806806086450850168,s185.56022436020623445074
021_2,s-1.16806253442436447365,s-1.40596464397256815104,s246.36939211774836167024
021_3,s0.39932226297822381866,s0.36542926409396458975,s238.38955090899173683283
021_4,s0.53380654511120462224,s-1.30922317941203680824,s357.58053280838805676467
021_5,s1.03567479318805610866,s0.36357271482915670680,s334.39923855867948532250
021_6,s0.35561261442338049088,s-0.26280398391483622555,s284.57055773231422790559
021_7,s-1.10966045472386598547,s-0.62858816514135973375,s156.37048102059304710565
021_8,s-0.29782342255721400148,s-0.84435287013148352386,s357.62971865377096492011
021_9,s-0.82630708596463386950,s-0.51940821837283945861,s315.68050211119123105163
021_10,s1.16806253442436447365,s-1.40598432817453833366,s113.62937772564009719645
021_11,s-0.65341145804234090910,s0.76437813219820571753,s293.62945252474003154930
021_12,s-1.11124453484520646640,s0.80598432817453824484,s204.26720943081306813838
021_13,s-0.71810756106476869576,s-0.95825063171046698240,s199.62806639561097199476
021_14,s0.16259009662748388769,s-0.61354121484211610049,s177.58053295218053335702
021_15,s0.54761328270022990861,s0.75754670824008496499,s294.16395979248261483008
021_16,s1.08800220457977592226,s-1.02928810419691041389,s42.93849416202971269740
021_17,s-0.27093421603605860604,s-1.37651097787830956065,s246.16517575300679254724
021_18,s-1.10731570871356010954,s-0.06976990747578599994,s23.81197156127973357798
021_19,s-0.45659655929638520711,s0.39336677393875518760,s146.12721841980840054021
021_20,s0.27272822137505792206,s0.79319809623760850759,s123.50714508673149794049
022_0,s2.16760088613989898576,s1.31340295897604697473,s157.41545688731844165886
022_1,s2.24729457669844245871,s2.14672704787743784394,s157.45147809235197655653
022_2,s0.23519045427925835967,s1.26176273497040725147,s23.63870519731972308364
022_3,s0.83996523377706067137,s0.45952615763867027399,s246.98564295253549971676
022_4,s1.39878782925198841269,s2.71361623047877387194,s238.15172830150822846917
022_5,s0.32511511262084158425,s1.87059243168456901252,s290.48672484054986853153
022_6,s2.06078999068015278340,s0.47274646895912797451,s245.22052313927747491107
022_7,s1.71691088906107380829,s0.45953307164665535556,s66.98581155347187632287
022_8,s2.41889904043422099278,s1.42553626433094904336,s337.38158731395742506720
022_9,s1.13047625112187022367,s2.67532573184248745335,s65.21415712655743845971
022_10,s0.23507330799091133433,s0.35067637501419518520,s23.62947104065591474864
022_11,s0.64774104154128764321,s1.46906486021668025721,s216.07381326398979126679
022_12,s1.53193552825035106402,s1.57652644845338407720,s208.84150373462443894823
022_13,s2.46420127873557559539,s0.95158563981327315418,s202.35271363659501275833
022_14,s1.33489894170234202342,s1.84386892110745792550,s99.00308613107699784450
022_15,s0.23520775255681983240,s2.79757000380626896785,s156.42543760893840953941
022_16,s0.51399723846317324494,s2.43962882196886132746,s250.57457978644379181787
022_17,s1.99363739799117056783,s2.68461685441427366783,s291.20456628345766603161
022_18,s0.72860894774011686348,s0.71848455301328340017,s67.77878406006470868306
022_19,s1.75925110661405303958,s2.01600990545915603747,s58.15179255179299389056
022_20,s1.41062256433293287117,s0.94025459388237919711,s28.83545355148947919588
022_21,s2.46618703900896996117,s2.27544893937963799146,s336.82952175149216600403
023_0,s1.78839020525771119630,s0.21390315685751667973,s55.60410889560628078243
023_1,s1.88145430859364126697,s1.42319883164916571872,s283.46038708883247636550
023_2,s1.02825926369790376924,s1.66905865421510801738,s30.73576031984214296244
023_3,s1.59701331577056171440,s1.94873738762908699229,s284.26231666722014779225
023_4,s1.32884728035591082040,s1.60235414685598609452,s222.27149990133665369285
023_5,s2.11077919037695327376,s0.72488965503597269091,s91.96972710806913653414
023_6,s1.16788413070342667055,s1.01197511522372107784,s265.79904790195757868787
023_7,s0.69747009926410374892,s2.61908648339852900833,s218.58239908330676826154
023_8,s0.92996957299622984294,s1.23802516630705605749,s96.56909657629041987548
023_9,s0.21587297946591973985,s0.71961938954290638470,s159.15849260738522730207
023_10,s2.34063700355142900733,s1.02935503841388453772,s325.08613413819216475531
023_11,s2.58557275203080694226,s2.51903114290700713696,s114.55790063382347909737
023_12,s1.29582179219529147751,s2.63391160331386409155,s182.82901277807295059574
023_13,s0.93036709846811038727,s0.37734611399773471119,s235.57628859798481357757
023_14,s2.58668786906825776128,s1.94447623026025806503,s103.46038684212749103608
023_15,s1.71245734456927145573,s2.50488941679831622622,s294.55721685261579523285
023_16,s2.47748155212053822183,s0.72800998847819931026,s203.44331726017409778251
023_17,s0.20703530886409723943,s1.57477779425754560449,s156.37060985554131775643
023_18,s0.33176598708166848972,s2.08519353687968589384,s210.73575969207570324215
023_19,s0.20703513446813720522,s2.62407793961638580171,s156.37061985746595382807
023_20,s0.85354461351040400441,s0.62648982419850873793,s52.07192240746473999025
023_21,s0.61930658577946273713,s0.24575390274685471326,s113.62938116715062619733
023_22,s2.06677153271122682199,s0.24813290325797462965,s246.18451060219953774322
024_0,s0.74910693263914840401,s0.31189420880460883012,s113.62932625777951045620
024_1,s1.77181063298151353358,s0.20322918341471019055,s332.40587448727688979488
024_2,s2.64309469745144909325,s1.87591629540096027640,s155.38697424738779773179
024_3,s0.28625640396428952972,s1.93748012252706280911,s214.98795884699154612463
024_4,s2.25556019653503314615,s2.12946743466524734956,s83.04845875840629787490
024_5,s2.59054196268922076740,s2.12135718249387261736,s335.38545393998464305696
024_6,s0.32764272675220285080,s0.77586287922022245667,s159.63879684297862127096
024_7,s2.23181388717701789659,s2.62461582102481560952,s294.23701236916900825236
024_8,s1.95336139745604997486,s2.65687749381138083038,s124.76892659796652651494
024_9,s1.10212380443038648892,s2.49680638005200128404,s304.76899254920778048472
024_10,s0.75637144679138090808,s0.72652293300680481636,s350.17011350632049015985
024_11,s0.80639613511843688531,s2.24288005292161463089,s173.81452473450343632067
024_12,s2.64063832016496347066,s0.99722290855207362803,s336.37034047394161007105
024_13,s1.28602439125420087151,s1.08124474354462885017,s31.18547722506923136621
024_14,s0.45823444866937440567,s1.08137054666295373551,s34.98795810840454123536
024_15,s2.74926379088482608637,s0.36237897784923667199,s117.63928228058350100582
024_16,s0.79281261545613257447,s2.62579804068388256155,s69.21760836743364109225
024_17,s1.77767917430438848747,s1.02896031971750545608,s152.40587527466510664453
024_18,s2.02995427032382513843,s1.13968521258288091325,s335.86732869330739958968
024_19,s1.18643330432058324853,s0.19378758149090052898,s357.95756135036458545073
024_20,s1.51672920695926349843,s1.46535723817086194209,s293.35644260823374906977
024_21,s1.17827712757184954739,s1.96809627529802511070,s269.75962130203532751693
024_22,s0.32016618878432656636,s2.22009956456499413235,s23.62938226084980186670
024_23,s2.42304619704605128661,s0.87411505585254256623,s156.36928518872670679229
025_0,s0.77742165808762042634,s0.72000168641955786253,s63.96865916361176829241
025_1,s2.81803837863057937696,s2.08273592522250972081,s36.12950580954530721556
025_2,s0.40795672776108810043,s1.21131280434517885070,s18.78250903301698571113
025_3,s0.83716124108933365200,s0.38547546718506042751,s243.59477348686704090142
025_4,s2.78806431232448082014,s1.79900766040259996181,s203.63296472418846860819
025_5,s1.56472885625271573851,s2.32601245300880155042,s262.83058249831191233170
025_6,s2.27655651648421297750,s2.00043192662858215769,s151.30860812183789221308
025_7,s1.68013046401651799933,s1.16375301356603189085,s166.61578552817960030552
025_8,s1.64601433103760985688,s2.75923034540648703938,s66.37053669269629097016
025_9,s1.58846496219043187281,s1.45639132281788019618,s331.30972143142741970223
025_10,s0.77341859401520196560,s1.69697950201081715349,s61.28902354131189156305
025_11,s0.38819261653971987025,s0.24327604029582106104,s19.65204965974918493998
025_12,s0.78423334651083198565,s2.74309953834629105529,s65.10330044548393857440
025_13,s1.25790633056719736160,s2.52047894543368133924,s112.09607529566261518994
025_14,s1.13446029699431694127,s0.91946778811264873177,s202.16999070643754521370
025_15,s2.75856399306844402020,s0.67804325644991880750,s2.65790247375833876831
025_16,s0.37923399034925181494,s2.26068366858065772362,s23.62938278671329328517
025_17,s1.39584179123385210275,s1.92744222243646268211,s69.31596251769967409473
025_18,s2.27374533505162457203,s0.96547253579692449144,s169.97815728255818612524
025_19,s1.97781111766932249374,s2.76719632593174891255,s221.28458686647823583371
025_20,s2.89547248525052181023,s2.75923223554297569748,s66.37062225198886267208
025_21,s1.78137188239403831957,s0.24012627795643123885,s349.35946584150167382177
025_22,s2.74735502368549555641,s0.35035538003071248214,s113.62937754253219679867
025_23,s2.49655870165216375867,s1.44179138456895694631,s111.66924514242846555589
025_24,s1.20169756920731862770,s1.42725993385153970827,s121.84331991461080235695
026_0,s0.31175343751056477926,s1.06013720815095879857,s23.62863881560821255334
026_1,s0.32562559389785994401,s1.92009190403538765324,s203.63187795142744107579
026_2,s2.71690834729336350151,s0.26525584669231505597,s113.66596948214771600760
026_3,s1.11355232917992474917,s0.82301964495234303243,s213.65399562191521454224
026_4,s0.31391721498445407379,s2.84964531094575024284,s157.19248611039233765041
026_5,s1.76170391579986573838,s2.74244374187725581393,s66.37039940386046055210
026_6,s2.77842750943877359049,s2.79901726170469089539,s161.20820390568496804917
026_7,s0.79155591111814094241,s0.54981484622173348864,s68.85250981696333383297
026_8,s2.29290679126296659263,s2.84882074753990632843,s142.24948272050522746213
026_9,s2.46364339179352676013,s1.08030097453180040645,s313.23490243443700364878
026_10,s0.89905154519490881881,s0.26482304731725320179,s246.36949609001283079124
026_11,s2.35310829504643326260,s0.58492153335985530571,s75.63116983887698552280
026_12,s1.01102846961553405336,s1.31859843325397618763,s130.76720668736163588619
026_13,s1.84787669595549552959,s1.62531818861466281767,s211.79596971008345462906
026_14,s2.42548000382718687007,s1.53512282627729557127,s3.39107950656534740119
026_15,s1.29708697472766343317,s1.38613444205283964372,s326.85144140990109917766
026_16,s0.82525688786441331324,s1.76538702820752591016,s285.20018483529838704271
026_17,s1.94406734643196443812,s1.98028494507913710443,s320.09758725185020011850
026_18,s2.78941825224018558060,s1.88103668551994851477,s336.37070426134812350938
026_19,s0.77739278632608133091,s2.82237240968921332396,s217.71496906340553323389
026_20,s0.43222572091800876004,s2.29813928919354948377,s263.78314931508657537051
026_21,s2.78926410617462838815,s0.59298901393934089210,s336.41005219608405241161
026_22,s0.31175300715015308306,s0.15741950245998084790,s23.62940037587986807921
026_23,s1.54210767719570562839,s2.18589760504807850694,s32.21851236578578436820
026_24,s1.58014843775217306288,s1.07451962717924964785,s255.43677259022160797031
026_25,s1.91069276102732499290,s0.16738907418229206914,s39.59163220405349647990
027_0,s0.41628946820718576438,s0.94446045445861370737,s66.37062304353457875550
027_1,s1.33990598007303463035,s-1.52511664738428098786,s111.05395421075661488430
027_2,s-0.71372607565839729649,s-1.17768808389697898775,s7.32902081732777332945
027_3,s-1.20497248843473547808,s-0.03443287748667398646,s153.27641724340412565653
027_4,s0.80275948427569765453,s-0.75351423931675154400,s250.64070907130428622622
027_5,s-0.03239774879724062473,s-0.56958148128296126611,s154.72153822274242429557
027_6,s-0.76102571383393913251,s-0.07384143713853738578,s1.29898801219354709247
027_7,s0.52330727919945096982,s0.31926653539313210040,s59.18928255752729228334
027_8,s-1.26544869361058043289,s0.25118345526617569252,s328.76716807108971352136
027_9,s-0.39146015358153229968,s0.52984845126011559380,s231.07844300777981061401
027_10,s-0.70068540169774484738,s-1.51176338893151029907,s116.14333660643615075969
027_11,s-0.55109695131870084506,s-0.27591104395806687055,s187.32896698628871945402
027_12,s-1.35142938091587305749,s0.94445876240799309098,s293.62950434882088757149
027_13,s-1.24898573384981914636,s-0.90369611272397587509,s333.27526902510828676895
