id,x,y,deg
014_5,s1.654220668742810929,s1.647256936801826832,s160.840069531975473183
014_6,s0.277687743752295213,s1.365708071458807904,s24.446164473549828244
014_7,s1.883714997685254300,s1.043105571048994706,s-19.158687708760268720
014_8,s1.893593157983383124,s0.186560557913166392,s-23.642999814873810749
014_9,s1.379569326636845172,s0.512756823287173980,s-66.360759865871955299
014_10,s1.110774383649182573,s0.880121936444849373,s-19.187557331158345164
014_11,s0.698820996670288519,s1.231458231197691600,s-19.336144983818719822
014_12,s0.232415861183889239,s1.102071552685723210,s-155.501385481743540140
014_13,s1.256948208711998305,s0.293972788533112595,s113.629546917591483179
015_0,s1.596929041616971467,s0.783488062882050973,s-70.881616694604062445
015_1,s0.714666073635658039,s2.002330055616853066,s62.319316460465579155
015_2,s2.038156476356649982,s0.318287927366097678,s336.371310263630050486
015_3,s2.033347970347165745,s2.122624783667413695,s158.421195791839551248
015_4,s0.209610561640366566,s0.341017846900537880,s249.723974740226708491
015_5,s1.576318335808378324,s2.053314306151623470,s66.373395740886252270
015_6,s0.712784783253164966,s0.670177377922283379,s-145.618695763047099945
015_7,s0.394414452336497579,s0.723443389314333496,s29.969100903280914139
015_8,s0.326553289778269473,s1.528063653637839137,s18.587367624030726176
015_9,s0.583591453665866400,s1.144750011723584926,s-22.988891237240032694
015_10,s1.247894138659388918,s0.731197254205743885,s29.629361788505072184
015_11,s1.304901532422122701,s0.330860175805264334,s-113.649571681527802980
015_12,s1.176403084555555312,s1.577518945065305545,s20.937956132576438506
015_13,s2.011629065229212809,s1.226901396311071535,s-21.595276055122145209
015_14,s1.417275899823208229,s1.154934681131362550,s-20.038073980612136182
016_0,s-5.728394801668100556,s1.192161704432958880,s293.283618460924458304
016_1,s-5.391340036676217196,s0.682905503299908401,s336.485651835468786430
016_2,s-5.619480361570079019,s2.205296794568769592,s156.911590184970521022
016_3,s-5.127225765101505850,s1.832434298494800329,s112.239609528624939117
016_4,s-5.620703687996596365,s0.289594669059574650,s23.474014593514940685
016_5,s-4.732237454721833991,s2.094740882480870425,s68.039364185927553308
016_6,s-4.154927896744614380,s1.449414260928056475,s45.428877430610519639
016_7,s-4.305715904331980148,s2.092366985684952940,s290.886628695679746670
016_8,s-3.832945379904913352,s1.686131853183024276,s336.381549253509547270
016_9,s-4.765032759057604039,s1.603426857400436001,s157.455818621422338310
016_10,s-4.823108165609285791,s0.662690082979293327,s341.012574050280591109
016_11,s-3.832916899718644910,s1.259541240634017401,s203.628991247565409139
016_12,s-4.369789103978436451,s0.987851742071314542,s244.307682820787277933
016_13,s-4.881278239369339467,s0.335345729057329844,s115.580417794149354904
016_14,s-4.597605938520711533,s0.304970128451481026,s295.807918391724228968
016_15,s-3.724994618248033351,s0.338201341164836300,s115.811018364848749229
017_0,s1.04360599978102341900,s-1.25173049918868350971,s55.50770233613684467855
017_1,s-0.88900196816347232254,s0.12922870414757520185,s24.30270339577003824161
017_2,s0.45526301102217420214,s0.62516791006334526681,s291.72405489151412893989
017_3,s0.92591765441901641154,s-0.71313505387186093554,s336.04519775071651110920
017_4,s-0.09251610158905899939,s-0.32023252490712217355,s174.81801979291901716351
017_5,s-0.49963716517593087518,s-0.17288131206519979921,s343.98750828378808819252
017_6,s0.75652784443314313734,s-0.21020534959590830848,s30.83875664803065319575
017_7,s-0.04825015631698380270,s0.74452120292887391528,s174.98695515961082946887
017_8,s-0.93655042158187995494,s-1.34452120292887400410,s23.62937196563450470421
017_9,s-0.47173249582097859234,s-0.92458243958250663219,s69.59866358682677400793
017_10,s-0.52427961961321245532,s0.62965490773712151640,s66.37062184500814510102
017_11,s0.19742966192450600582,s-1.10477776111092151901,s235.50770219324965637497
017_12,s0.52343976450736251493,s-0.47115011144240692698,s129.59251055679919772956
017_13,s-0.11218633145695179609,s-1.23715904637066964611,s113.62937335934122984327
017_14,s0.93026338766511240674,s0.21738423186800290288,s336.37060777935550959228
017_15,s-1.04360599978102341900,s-0.31199805760728910320,s249.30563823386330568610
017_16,s0.16080121787649409582,s-0.14146395481502810343,s354.98695353730738588638
018_0,s-0.55592909856103278621,s0.72123051113000480328,s66.37062007428551169141
018_1,s-0.57071056391672725372,s-0.90513819609901624563,s218.11889020954276929842
018_2,s0.96689902337878597116,s-1.32123051113000489210,s336.37062747343520641152
018_3,s-0.10330917020334109968,s-0.85204881279175515019,s304.92828364433466958872
018_4,s-0.43139389756560880818,s-0.39138791896761787603,s77.79373967948265544692
018_5,s-0.19053700703032488972,s-0.22978970547013499726,s258.76612502616990241222
018_6,s-0.96162786511571596293,s0.24857520067393271135,s20.78473514229665397579
018_7,s0.54569547007994312349,s0.71732210947770624898,s291.97884617927275030524
018_8,s-0.85837152826235563197,s-0.84399269964164314040,s32.55468120715221402861
018_9,s-1.07556207473940257380,s-1.21386837227965704855,s246.37062028363288845867
018_10,s-0.36094666791446977649,s0.22457834413517449579,s120.86251790823655483109
018_11,s0.45787562438322798597,s-0.98498355652040603392,s293.29362115304752478551
018_12,s0.89296694488277728041,s0.19549109379465801073,s330.48919248399874959432
018_13,s0.06433068446262929507,s-1.21386781208668281806,s246.37078863172405363002
018_14,s0.67695507067346727403,s-0.06423595788181470090,s78.76604552353740018589
018_15,s-0.24511010578184361242,s0.58950678718691063018,s304.43516601578539848560
018_16,s1.07556207473940235175,s-0.31172444296033680056,s117.59096999794667226524
018_17,s0.41796047013607701137,s0.47963055830020850934,s118.61490642071078127628
019_0,s0.66478739329864522389,s-0.81686250307753272004,s67.94766921533215509044
019_1,s-1.00230509889427699122,s-1.39815130215223049071,s23.62820094360256462096
019_2,s-0.14870670239144870295,s0.79815130215223040189,s154.76804218558845605003
019_3,s-1.11004625637622456047,s0.69554864851000330894,s295.10725051578106103989
019_4,s0.90777471228101702660,s0.09829397090067319709,s28.42711281633722819606
019_5,s0.98941114499872895305,s-0.88453930755865828317,s204.68208080033082296723
019_6,s-0.59444865352214559806,s-0.36329856868600329811,s327.67783309194442153967
019_7,s-1.00231720061008977574,s-0.22520421691618880411,s23.62939076482314249006
019_8,s-0.79754192588304451128,s0.17765828050032100860,s336.79750262781089986674
019_9,s0.59912860110102228450,s-0.33866261387732710109,s35.87412376659568735704
019_10,s0.00226857638375209999,s-0.31496309828989771384,s359.99306756847067845229
019_11,s0.23385635406380059220,s0.68465496339679421389,s208.42711271438724907057
019_12,s-0.69361516703541736817,s-0.89307826123059452783,s51.87732070981837750878
019_13,s0.49578880730039409652,s-1.27244672286896287616,s244.92943508655480400193
019_14,s-0.63517137364674858269,s-1.19831590762269879491,s238.90771112048651048099
019_15,s1.11004625637622456047,s0.71242877767984325033,s67.16579687622282790471
019_16,s0.23064476312663320656,s-1.31173280328201369294,s58.90767295469987629986
019_17,s1.00282194122580770035,s-0.46578065338883578583,s336.37058205552034451102
019_18,s-0.33741077528200702496,s-0.61466158501192658115,s238.90767406169106834568
020_0,s0.348911113529338957,s0.314579362224987169,s19.175094738082073320
020_1,s1.606466609602434259,s0.835534735478937418,s89.635556723610662289
020_2,s2.363279880351520479,s1.164624185651498722,s332.097711783307659061
020_3,s1.911161691791290362,s2.243975342045184007,s-114.954204113595238823
020_4,s0.307692698476544013,s1.793125356633837653,s-34.231928838297392304
020_5,s1.525242404545202435,s2.479664771221552488,s-69.129560132001458328
020_6,s2.416033444793620255,s2.601849138517696058,s-156.754015776279345573
020_7,s0.239044954002538695,s2.483496735458052385,s-65.643897574451841592
020_8,s1.929099184307227155,s1.615215974596437620,s-73.797986410878849028
020_9,s1.159884986171228149,s0.437648404713396333,s115.282943505515405036
020_10,s0.925931058264768625,s1.740402443587063308,s11.077160666774295450
020_11,s1.941037406153180767,s0.708802941034141321,s-69.056258727208046366
020_12,s1.646185523050891941,s2.014603796111123835,s133.437050215982935697
020_13,s0.774440158115126343,s0.772427268528696698,s64.941755632610323801
020_14,s1.098159419186846675,s2.604549830316324144,s191.077135128682471077
020_15,s1.574229668800728454,s0.416692058848151581,s-113.602228371765676229
020_16,s2.416956095034830998,s0.309180808670871832,s-23.632063968047425817
020_17,s0.231268166626138055,s1.427163115835252905,s-115.079239980338797977
020_18,s1.495690787377917275,s1.409310639338723803,s-116.200836881598533523
020_19,s1.187063163045269931,s1.244006926847167183,s63.159346489020926185
021_0,s1.255239178158132463,s0.823941032036401677,s23.949926495284508121
021_1,s0.645706954968232050,s1.621821266747586643,s-155.844485510953546736
021_2,s0.325812256685854229,s1.697560785741739853,s24.155840564973097173
021_3,s2.149117153612156716,s0.472537013605344558,s-126.021795341761816189
021_4,s2.074747516137918968,s0.738535607350763956,s54.048285093420702196
021_5,s2.475290172250880882,s1.937602843411996734,s-23.625154844804086451
021_6,s0.418249814427880895,s0.211696792777858828,s31.649241301467458953
021_7,s1.289182866715417042,s0.331937345595250344,s112.716898426568619129
021_8,s0.963674027849984682,s1.955819710309349757,s24.966705075386435908
021_9,s2.146660493572898787,s1.927574499919456841,s87.076923806936292749
021_10,s1.288004663512239079,s2.479012886675905136,s66.366185214288051952
021_11,s1.972464268434824808,s1.376148933239572214,s96.723585414259531490
021_12,s0.901115223897605233,s0.578404363829325474,s71.756193218594276573
021_13,s1.806205603004926274,s2.437146794397621719,s129.443362369172177750
021_14,s1.141642138760298408,s1.632910809597008628,s-83.288761876635277304
021_15,s2.505362376759305842,s1.651491316018603994,s146.181017851820286069
021_16,s2.472424211345151335,s0.975721122857590051,s-156.490145815132194684
021_17,s1.816839961491968358,s0.213084461918734369,s34.598740071811384666
021_18,s0.317887130537789997,s2.570689532296505764,s-155.845403373876195019
021_19,s2.089006256906402736,s2.425618143596993903,s-62.117386999044299500
021_20,s0.212001716888447295,s1.151394481851896634,s-108.698708115877238356
022_0,s0.62252840714607704520,s0.81278742784051427606,s292.28904408680284632283
022_1,s0.15164269564088961317,s0.77553070397272394487,s67.46607845251287471910
022_2,s0.26063167615753679573,s0.51633037488736754916,s247.46637405806995957391
022_3,s1.11459988466776160898,s0.06639089955999559478,s156.94206972929725907306
022_4,s1.22334487594395224797,s-1.41598267495353402623,s113.62927655059718290431
022_5,s-1.10942783476054351866,s0.34330419212549750929,s20.79134975236593163572
022_6,s-1.13953673917200615229,s-0.25207321320595288405,s328.08797752005716574786
022_7,s-0.57262233846923193958,s0.59519848991006041317,s248.54971634773301047971
022_8,s0.31138882272726048361,s-1.41598278374800168322,s113.62942226894392661052
022_9,s0.10491588979669040638,s-1.00435630417135079995,s306.03770388258715229313
022_10,s-1.10135785839655553353,s-0.52066213521705650979,s155.26013080538734811853
022_11,s-0.29634836316563317737,s-1.32557884006409310018,s20.50898148241975604833
022_12,s-0.70371218004629843001,s0.81598278374800159440,s66.37065907145415621926
022_13,s0.85619785158071015641,s-0.92243642390707958345,s157.87806132080595489242
022_14,s1.10148117587186566979,s0.41016616080223128327,s335.23192687249888876977
022_15,s-0.26950949742165958289,s-0.31634950988691440399,s189.01311807078536730842
022_16,s1.11459896013360149070,s-0.81028877008781441393,s336.94170574727399980475
022_17,s-1.22334487594395224797,s-1.41597486455494925295,s246.37303872173993113392
022_18,s0.63324667357572539395,s-0.24175744057269060727,s118.86324771958601331789
022_19,s-0.86549161514287054064,s-1.13699965904525290838,s340.59207061047868592141
022_20,s-0.00218452687411550004,s-0.11936566193742180475,s298.86337080548514677503
022_21,s-0.44145755745430681483,s0.10804919552871529442,s148.08788052588772643503
023_0,s0.39152873515801117632,s-1.51000416102416235020,s55.60410948466699210258
023_1,s0.48459280827980211193,s-0.30070854131233543116,s283.46038632662680356589
023_2,s-0.10103973461985449322,s0.91000416102416226138,s182.82901523159739554103
023_3,s1.18982631100452329598,s0.22056890258793848680,s103.46038771580816728601
023_4,s-1.18982607573658594191,s-0.14912957836005880097,s156.37060850038551507168
023_5,s-1.06509551361595056207,s0.36128611829234108521,s210.73576132817424877430
023_6,s1.08059651861122674177,s-0.99595317238573932705,s203.42433286173877604597
023_7,s-0.54331695815123293158,s-1.09741749336870153542,s52.07190901200584676189
023_8,s-1.18982631100452329598,s0.90017057186836346716,s156.37062152234079803748
023_9,s0.66991007442820638129,s-1.47577432354084470134,s246.18451061995415329875
023_10,s-0.36860228550648438395,s-0.05484865344090861239,s30.73575059702920952986
023_11,s-0.77755497584560717694,s-1.47815327714211308674,s113.62938357229000985171
023_12,s-0.06801422299145500061,s-0.12155320235138340756,s222.27150105964187787322
023_13,s0.71391768660978149885,s-0.99901765676961329365,s91.96972331083082963232
023_14,s0.20015182921265919913,s0.22483009666271377980,s284.26232013550020383263
023_15,s-0.69939116346905316757,s0.89522959222094278253,s218.57280707125960361736
023_16,s-0.22897737085479760721,s-0.71193223607496491923,s265.79904942348571239563
023_17,s-1.18098824166029237048,s-1.00428787039957301275,s159.15850341572240722599
023_18,s0.94385781251890843446,s-0.69456150109698855388,s325.09502147293846974208
023_19,s-0.46689187108821611494,s-0.48588216923618382515,s96.56908997040846998061
023_20,s-0.46649436841578190149,s-1.34656110419984509363,s235.57629092003980986192
023_21,s1.18871111569547549536,s0.79512384386445322804,s114.55790045712882374573
023_22,s0.31560337537020072274,s0.78098037470657677428,s294.55720447167323072790
024_0,s0.71400215850765091918,s0.89928942732389038905,s294.23615877513373106922
024_1,s1.12527750647757307512,s0.15113284535937496211,s155.39184498035834280927
024_2,s0.51218008857307195658,s-0.58576393159608253214,s335.87243883828904245092
024_3,s-0.71142048171397276324,s0.51754072082755364637,s173.81535628452914465925
024_4,s-1.19015411280146232720,s-0.94950032617519597444,s159.64094002704331387577
024_5,s0.90524515686792861313,s-0.85064445205358596436,s156.36983923339244029194
024_6,s0.25442048488612784007,s-1.52209356315168076179,s332.42538629822553275517
024_7,s-0.76863787765822100262,s-1.41343719165364301027,s113.62929019030040933558
024_8,s-1.19763489099387943071,s0.49476230915630076135,s23.62936806851963567055
024_9,s-0.23178054132069014770,s-0.64425066277161302519,s31.18389783367909373624
024_10,s-1.05956681611177350177,s-0.64398963766958128296,s34.98793576661012139084
024_11,s0.25988325770531783832,s-0.69646418132373022480,s152.42539531167290078884
024_12,s-1.23154473325486790714,s0.21212003742610435753,s214.98793602098479027518
024_13,s1.12283551394328906525,s-0.72753587311793588288,s336.37059226473769513177
024_14,s0.43554549348262894259,s0.93154995851370436810,s124.76983530426154800352
024_15,s0.73742160623421426635,s0.40401984570763299631,s83.04623006093504500313
024_16,s-0.76138878476726845612,s-0.99879845578938086792,s350.17184265660807795939
024_17,s-0.33132275218493423274,s-1.53155059701189699695,s357.96119011557362910025
024_18,s1.07239182709935221283,s0.39588539447305776120,s335.37793672141202705461
024_19,s1.23154559497101168120,s-1.36228798184587063247,s117.69410097216857025160
024_20,s-0.00106939542632442011,s-0.26013082728377956432,s293.36104096296219267970
024_21,s-0.72499346281591381391,s0.90045650414005129480,s69.21951435655101647626
024_22,s-0.33953722174608985673,s0.24272050768109321162,s269.73824997188194174669
024_23,s-0.41569076986387437644,s0.77146330051152156582,s304.76983785057797149420
025_0,s1.868788283912824477,s1.795518619510336311,s156.066637696982837724
025_1,s0.838140669424926266,s1.392338927307566143,s116.094586348178864910
025_2,s2.721291897154730410,s0.221174398745683676,s-23.629527033066537456
025_3,s2.091578381625352812,s1.917142757466385072,s-23.960796259607871406
025_4,s1.882286143332598360,s0.936016117301013084,s-23.736761626829860461
025_5,s0.685241651515306915,s1.812232714111196019,s-71.538805596387618380
025_6,s1.509126255695713015,s2.028215302221621830,s-29.880401599382121702
025_7,s1.281385175563262813,s1.662078876016191531,s-165.049099837268528290
025_8,s0.328296521842497857,s1.751949901447755753,s158.753661227972827419
025_9,s0.823749583125413909,s2.248718866239638015,s-30.677533382689240682
025_10,s2.711484559394898408,s1.924951356311093820,s-19.468949705445798060
025_11,s2.480906597749882536,s1.745501907572802214,s158.356946139131423479
025_12,s0.321776957964435284,s0.309039201007178188,s23.628727397697026902
025_13,s1.514701416176853721,s2.829901874789075844,s149.316440401569337837
025_14,s1.053725262675999863,s0.322333375942841338,s113.810155907009090015
025_15,s2.259457858806273034,s0.646744046221701896,s-69.742054931347126967
025_16,s2.186361466678568455,s2.825269196587605780,s156.051745464030574340
025_17,s0.801999693142903203,s0.767339175913545390,s72.609946367624672803
025_18,s1.333693073388938721,s0.289497292248274030,s-55.064517635177629984
025_19,s1.905172734912421451,s0.320151252866179237,s-113.641722777600591598
025_20,s1.050917907913783145,s0.869695232929789674,s-101.210934824056536740
025_21,s0.397056823234202216,s2.701180017905399744,s-75.574624752953411644
025_22,s2.670406550132326196,s1.099949402556243516,s-27.673075568668121349
025_23,s2.712047057828371965,s2.826583504751810860,s160.494750623536987177
025_24,s0.456873515371664929,s2.062778796831549855,s34.729136856552635493
026_0,s2.005387418253176790,s2.845493722139386339,s-178.077333919434664722
026_1,s2.433117024533946626,s2.711071015616819846,s-65.102076553014569527
026_2,s0.379528357855712983,s1.415846507987730707,s23.627549795478127947
026_3,s0.272079045244859374,s2.724754049957897717,s-66.170757243167855677
026_4,s2.626766432282425345,s2.149992422984281060,s-36.114268111427378471
026_5,s0.548197450754077220,s1.111768320533224053,s-82.569126533057868755
026_6,s0.897832067890753538,s0.586499873436616137,s-36.166139385549307406
026_7,s2.086934519341845373,s0.269320187535145861,s66.643010711640371824
026_8,s2.330056280411469505,s0.327725121652143181,s-113.363822628178098739
026_9,s1.920773230417039956,s0.844560917158967417,s106.215136581735180243
026_10,s1.211725434757012776,s0.269563856911662625,s-113.337998989879494616
026_11,s1.052593973335823385,s2.217415146249501312,s-153.458303937431736585
026_12,s1.699437104899956363,s1.406564411172356532,s147.647445094776912811
026_13,s2.267876634962777249,s1.862089199619926472,s2.314541536103859265
026_14,s2.108497630773537246,s1.653237121072199223,s-177.157907459172946574
026_15,s0.396536044411756439,s0.546612165940066785,s24.605146647198168353
026_16,s0.788878039471804238,s0.275486854466965303,s114.140260295068031837
026_17,s0.684587419507017847,s1.992130819710402623,s51.463930257192764373
026_18,s0.774589112327244256,s1.687040868984720943,s-119.463683688779298109
026_19,s2.833135373640947030,s0.679093877858038542,s-155.981024748211439146
026_20,s2.859879298961558014,s0.971398035967350415,s31.353462508474699177
026_21,s1.091743347759843275,s2.671459390904715292,s113.834560141993492266
026_22,s2.770180496595607167,s1.855531332472758033,s-151.064449587910843320
026_23,s1.774002594201529392,s1.847850196267998291,s32.844013909512440819
026_24,s2.341718492221900316,s0.668127316354925727,s-8.496511482546742045
026_25,s1.406004830118711579,s2.777906359143273995,s-136.934285356932946343
027_0,s-1.35142920508737418572,s0.94445775459307135247,s293.62958275536175278830
027_1,s-0.70068542417817569756,s-1.51176322463146695085,s116.14332919126123044862
027_2,s-0.71372610803187530593,s-1.17768805578587199001,s7.32905970853295229972
027_3,s-0.55109721177106585355,s-0.27591102605033207551,s187.32900359808300549957
027_4,s-1.20497250001032152333,s-0.03443325200675430992,s153.27640581505573891263
027_5,s1.34544508176642851893,s-1.51506973203382733217,s111.48156857926656471136
027_6,s0.06479383519787842993,s-0.23933642334212987257,s51.07842084908757129824
027_7,s0.48268726856343013853,s-1.54003658149220901130,s112.09685045078006737640
027_8,s0.52330727130977761075,s0.31926654040791374589,s59.18928341294605388612
027_9,s0.89913441439799113297,s0.06618644049751082337,s106.85911742726256079550
027_10,s0.41628967445431058758,s0.94446043835890514107,s66.37062232855410570664
027_11,s-1.20495101591302122834,s-1.14979018415841438561,s153.27473255766958004642
027_12,s-1.24898561742613511960,s-0.90369566782513244263,s333.27531276202228127659
027_13,s0.61691124570101008029,s-1.32378203681942863135,s290.64124934548084411290
027_14,s1.35142934854156115954,s0.94445866200303130178,s66.37048685667065228699
027_15,s-0.03239773735129088811,s-0.56958147486347365795,s154.72153907816141327203
027_16,s-1.26544894131541241222,s0.25118344288573357659,s328.76693269495387994539
027_17,s1.22848203560710445004,s0.12481677806420124477,s335.14651559834118188519
027_18,s0.80275948935243579552,s-0.75351421842093790904,s250.64070992672324678097
027_19,s1.24406721000803499599,s-0.29266490353055402140,s203.62937213204591557769
027_20,s0.91748050256341617814,s0.48752592049766318993,s20.03546782505014789422
027_21,s-0.39146018078306010768,s0.52984840649075115593,s231.07844804487689316375
027_22,s-0.65149002711878933880,s0.91667296602092840363,s264.59220783873973914524
027_23,s-0.76102582281551156562,s-0.07384152711231027622,s1.29895377821079383018
027_24,s0.32923049422855521495,s-0.51029040085837507057,s286.85912887360223066935
027_25,s-0.40961175522589887699,s-1.54446027347809189401,s293.94857552364766206665
027_26,s0.46296437626429043366,s-0.92763350025319146752,s111.36405356616040762674
028_0,s-0.40388886572872678693,s-1.60946357333886114205,s299.26576807099763755105
028_1,s-0.52075709837543071590,s-0.02499046796764129927,s263.42021472522174008191
