id,x,y,deg
023_7,s1.26,s-0.525,s270
023_8,s-0.91,s0.225,s90
023_9,s-1.71,s0.575,s270
023_10,s-0.49500000000000005,s0.0,s0
023_11,s-0.14500000000000007,s0.8,s180
023_12,s1.07,s0.22500000000000006,s90
023_13,s0.27,s0.575,s270
023_14,s1.485,s0.0,s0
023_15,s1.835,s0.8,s180
023_16,s-1.485,s1.1,s0
023_17,s-1.135,s1.9,s180
023_18,s0.08,s1.325,s90
023_19,s-0.72,s1.675,s270
023_20,s0.49500000000000005,s1.1,s0
023_21,s0.845,s1.9,s180
024_0,s-1.485,s-1.1,s0
024_1,s-1.135,s-0.3,s180
024_2,s0.08,s-0.875,s90
024_3,s-0.72,s-0.525,s270
024_4,s0.49500000000000005,s-1.1,s0
024_5,s0.845,s-0.3,s180
024_6,s2.06,s-0.875,s90
024_7,s1.26,s-0.525,s270
024_8,s-0.91,s0.225,s90
024_9,s-1.71,s0.575,s270
024_10,s-0.49500000000000005,s0.0,s0
024_11,s-0.14500000000000007,s0.8,s180
024_12,s1.07,s0.22500000000000006,s90
024_13,s0.27,s0.575,s270
024_14,s1.485,s0.0,s0
024_15,s1.835,s0.8,s180
024_16,s-1.485,s1.1,s0
024_17,s-1.135,s1.9,s180
024_18,s0.08,s1.325,s90
024_19,s-0.72,s1.675,s270
024_20,s0.49500000000000005,s1.1,s0
024_21,s0.845,s1.9,s180
024_22,s2.06,s1.325,s90
024_23,s1.26,s1.675,s270
025_0,s-1.485,s-1.1,s0
025_1,s-1.135,s-0.3,s180
025_2,s0.08,s-0.875,s90
025_3,s-0.72,s-0.525,s270
025_4,s0.49500000000000005,s-1.1,s0
025_5,s0.845,s-0.3,s180
025_6,s2.06,s-0.875,s90
025_7,s1.26,s-0.525,s270
025_8,s-0.91,s0.225,s90
025_9,s-1.71,s0.575,s270
025_10,s-0.49500000000000005,s0.0,s0
025_11,s-0.14500000000000007,s0.8,s180
025_12,s1.07,s0.22500000000000006,s90
025_13,s0.27,s0.575,s270
025_14,s1.485,s0.0,s0
025_15,s1.835,s0.8,s180
025_16,s-1.485,s1.1,s0
025_17,s-1.135,s1.9,s180
025_18,s0.08,s1.325,s90
025_19,s-0.72,s1.675,s270
025_20,s0.49500000000000005,s1.1,s0
025_21,s0.845,s1.9,s180
025_22,s2.06,s1.325,s90
025_23,s1.26,s1.675,s270
026_0,s-1.485,s-1.65,s0
026_1,s-1.135,s-0.8500000000000001,s180
026_2,s0.08,s-1.425,s90
026_3,s-0.7199999999999999,s-1.075,s270
026_4,s0.49500000000000005,s-1.65,s0
026_5,s0.845,s-0.8500000000000001,s180
026_6,s2.06,s-1.425,s90
026_7,s1.26,s-1.075,s270
026_8,s-0.91,s-0.325,s90
026_9,s-1.71,s0.025,s270
026_10,s-0.49500000000000005,s-0.55,s0
026_11,s-0.14500000000000007,s0.25,s180
026_12,s1.07,s-0.32499999999999996,s90
026_13,s0.27,s0.025,s270
026_14,s1.485,s-0.55,s0
026_15,s1.835,s0.25,s180
026_16,s-1.485,s0.55,s0
026_17,s-1.135,s1.35,s180
026_18,s0.08,s0.775,s90
026_19,s-0.72,s1.125,s270
026_20,s0.49500000000000005,s0.55,s0
026_21,s0.845,s1.35,s180
026_22,s2.06,s0.775,s90
026_23,s1.26,s1.125,s270
026_24,s-0.91,s1.875,s90
026_25,s-1.71,s2.225,s270
027_0,s-1.485,s-1.65,s0
027_1,s-1.135,s-0.8500000000000001,s180
027_2,s0.08,s-1.425,s90
027_3,s-0.7199999999999999,s-1.075,s270
027_4,s0.49500000000000005,s-1.65,s0
027_5,s0.845,s-0.8500000000000001,s180
027_6,s2.06,s-1.425,s90
027_7,s1.26,s-1.075,s270
027_8,s-0.91,s-0.325,s90
027_9,s-1.71,s0.025,s270
027_10,s-0.49500000000000005,s-0.55,s0
027_11,s-0.14500000000000007,s0.25,s180
027_12,s1.07,s-0.32499999999999996,s90
027_13,s0.27,s0.025,s270
027_14,s1.485,s-0.55,s0
027_15,s1.835,s0.25,s180
027_16,s-1.485,s0.55,s0
027_17,s-1.135,s1.35,s180
027_18,s0.08,s0.775,s90
027_19,s-0.72,s1.125,s270
027_20,s0.49500000000000005,s0.55,s0
027_21,s0.845,s1.35,s180
027_22,s2.06,s0.775,s90
027_23,s1.26,s1.125,s270
027_24,s-0.91,s1.875,s90
027_25,s-1.71,s2.225,s270
028_0,s-1.485,s-1.65,s0
028_1,s-1.135,s-0.8500000000000001,s180
028_2,s0.08,s-1.425,s90
028_3,s-0.7199999999999999,s-1.075,s270
028_4,s0.49500000000000005,s-1.65,s0
028_5,s0.845,s-0.8500000000000001,s180
028_6,s2.06,s-1.425,s90
028_7,s1.26,s-1.075,s270
028_8,s-0.91,s-0.325,s90
028_9,s-1.71,s0.025,s270
028_10,s-0.49500000000000005,s-0.55,s0
028_11,s-0.14500000000000007,s0.25,s180
028_12,s1.07,s-0.32499999999999996,s90
028_13,s0.27,s0.025,s270
028_14,s1.485,s-0.55,s0
028_15,s1.835,s0.25,s180
028_16,s-1.485,s0.55,s0
028_17,s-1.135,s1.35,s180
028_18,s0.08,s0.775,s90
028_19,s-0.72,s1.125,s270
028_20,s0.49500000000000005,s0.55,s0
028_21,s0.845,s1.35,s180
028_22,s2.06,s0.775,s90
028_23,s1.26,s1.125,s270
028_24,s-0.91,s1.875,s90
028_25,s-1.71,s2.225,s270
028_26,s-0.49500000000000005,s1.65,s0
028_27,s-0.14500000000000007,s2.45,s180
029_0,s-1.485,s-1.65,s0
029_1,s-1.135,s-0.8500000000000001,s180
029_2,s0.08,s-1.425,s90
029_3,s-0.7199999999999999,s-1.075,s270
029_4,s0.49500000000000005,s-1.65,s0
029_5,s0.845,s-0.8500000000000001,s180
029_6,s2.06,s-1.425,s90
029_7,s1.26,s-1.075,s270
029_8,s-0.91,s-0.325,s90
029_9,s-1.71,s0.025,s270
029_10,s-0.49500000000000005,s-0.55,s0
029_11,s-0.14500000000000007,s0.25,s180
029_12,s1.07,s-0.32499999999999996,s90
029_13,s0.27,s0.025,s270
029_14,s1.485,s-0.55,s0
029_15,s1.835,s0.25,s180
029_16,s-1.485,s0.55,s0
029_17,s-1.135,s1.35,s180
029_18,s0.08,s0.775,s90
029_19,s-0.72,s1.125,s270
029_20,s0.49500000000000005,s0.55,s0
029_21,s0.845,s1.35,s180
029_22,s2.06,s0.775,s90
029_23,s1.26,s1.125,s270
029_24,s-0.91,s1.875,s90
029_25,s-1.71,s2.225,s270
029_26,s-0.49500000000000005,s1.65,s0
029_27,s-0.14500000000000007,s2.45,s180
030_0,s-1.485,s-1.65,s0
030_1,s-1.135,s-0.8500000000000001,s180
030_2,s0.08,s-1.425,s90
030_3,s-0.7199999999999999,s-1.075,s270
030_4,s0.49500000000000005,s-1.65,s0
030_5,s0.845,s-0.8500000000000001,s180
030_6,s2.06,s-1.425,s90
030_7,s1.26,s-1.075,s270
030_8,s-0.91,s-0.325,s90
030_9,s-1.71,s0.025,s270
030_10,s-0.49500000000000005,s-0.55,s0
030_11,s-0.14500000000000007,s0.25,s180
030_12,s1.07,s-0.32499999999999996,s90
030_13,s0.27,s0.025,s270
030_14,s1.485,s-0.55,s0
030_15,s1.835,s0.25,s180
030_16,s-1.485,s0.55,s0
030_17,s-1.135,s1.35,s180
030_18,s0.08,s0.775,s90
030_19,s-0.72,s1.125,s270
030_20,s0.49500000000000005,s0.55,s0
030_21,s0.845,s1.35,s180
030_22,s2.06,s0.775,s90
030_23,s1.26,s1.125,s270
030_24,s-0.91,s1.875,s90
030_25,s-1.71,s2.225,s270
030_26,s-0.49500000000000005,s1.65,s0
030_27,s-0.14500000000000007,s2.45,s180
030_28,s1.07,s1.875,s90
030_29,s0.27,s2.225,s270
031_0,s-1.485,s-1.65,s0
031_1,s-1.135,s-0.8500000000000001,s180
031_2,s0.08,s-1.425,s90
031_3,s-0.7199999999999999,s-1.075,s270
031_4,s0.49500000000000005,s-1.65,s0
031_5,s0.845,s-0.8500000000000001,s180
031_6,s2.06,s-1.425,s90
031_7,s1.26,s-1.075,s270
031_8,s-0.91,s-0.325,s90
031_9,s-1.71,s0.025,s270
031_10,s-0.49500000000000005,s-0.55,s0
031_11,s-0.14500000000000007,s0.25,s180
031_12,s1.07,s-0.32499999999999996,s90
031_13,s0.27,s0.025,s270
031_14,s1.485,s-0.55,s0
031_15,s1.835,s0.25,s180
031_16,s-1.485,s0.55,s0
031_17,s-1.135,s1.35,s180
031_18,s0.08,s0.775,s90
031_19,s-0.72,s1.125,s270
031_20,s0.49500000000000005,s0.55,s0
031_21,s0.845,s1.35,s180
031_22,s2.06,s0.775,s90
031_23,s1.26,s1.125,s270
031_24,s-0.91,s1.875,s90
031_25,s-1.71,s2.225,s270
031_26,s-0.49500000000000005,s1.65,s0
031_27,s-0.14500000000000007,s2.45,s180
031_28,s1.07,s1.875,s90
031_29,s0.27,s2.225,s270
032_0,s-1.485,s-1.65,s0
032_1,s-1.135,s-0.8500000000000001,s180
032_2,s0.08,s-1.425,s90
032_3,s-0.7199999999999999,s-1.075,s270
032_4,s0.49500000000000005,s-1.65,s0
032_5,s0.845,s-0.8500000000000001,s180
032_6,s2.06,s-1.425,s90
032_7,s1.26,s-1.075,s270
032_8,s-0.91,s-0.325,s90
032_9,s-1.71,s0.025,s270
032_10,s-0.49500000000000005,s-0.55,s0
032_11,s-0.14500000000000007,s0.25,s180
032_12,s1.07,s-0.32499999999999996,s90
032_13,s0.27,s0.025,s270
032_14,s1.485,s-0.55,s0
032_15,s1.835,s0.25,s180
032_16,s-1.485,s0.55,s0
032_17,s-1.135,s1.35,s180
032_18,s0.08,s0.775,s90
032_19,s-0.72,s1.125,s270
032_20,s0.49500000000000005,s0.55,s0
032_21,s0.845,s1.35,s180
032_22,s2.06,s0.775,s90
032_23,s1.26,s1.125,s270
032_24,s-0.91,s1.875,s90
032_25,s-1.71,s2.225,s270
032_26,s-0.49500000000000005,s1.65,s0
032_27,s-0.14500000000000007,s2.45,s180
032_28,s1.07,s1.875,s90
032_29,s0.27,s2.225,s270
032_30,s1.485,s1.65,s0
032_31,s1.835,s2.45,s180
033_0,s-1.485,s-1.65,s0
033_1,s-1.135,s-0.8500000000000001,s180
033_2,s0.08,s-1.425,s90
033_3,s-0.7199999999999999,s-1.075,s270
033_4,s0.49500000000000005,s-1.65,s0
033_5,s0.845,s-0.8500000000000001,s180
033_6,s2.06,s-1.425,s90
033_7,s1.26,s-1.075,s270
033_8,s-0.91,s-0.325,s90
033_9,s-1.71,s0.025,s270
033_10,s-0.49500000000000005,s-0.55,s0
033_11,s-0.14500000000000007,s0.25,s180
033_12,s1.07,s-0.32499999999999996,s90
033_13,s0.27,s0.025,s270
033_14,s1.485,s-0.55,s0
033_15,s1.835,s0.25,s180
033_16,s-1.485,s0.55,s0
033_17,s-1.135,s1.35,s180
033_18,s0.08,s0.775,s90
033_19,s-0.72,s1.125,s270
033_20,s0.49500000000000005,s0.55,s0
033_21,s0.845,s1.35,s180
033_22,s2.06,s0.775,s90
033_23,s1.26,s1.125,s270
033_24,s-0.91,s1.875,s90
033_25,s-1.71,s2.225,s270
033_26,s-0.49500000000000005,s1.65,s0
033_27,s-0.14500000000000007,s2.45,s180
033_28,s1.07,s1.875,s90
033_29,s0.27,s2.225,s270
033_30,s1.485,s1.65,s0
033_31,s1.835,s2.45,s180
034_0,s-1.9800000000000002,s-1.65,s0
034_1,s-1.6300000000000003,s-0.8500000000000001,s180
034_2,s-0.415,s-1.425,s90
034_3,s-1.215,s-1.075,s270
034_4,s0.0,s-1.65,s0
034_5,s0.35,s-0.8500000000000001,s180
034_6,s1.565,s-1.425,s90
034_7,s0.7650000000000001,s-1.075,s270
034_8,s1.9800000000000002,s-1.65,s0
034_9,s2.33,s-0.8500000000000001,s180
034_10,s-1.4050000000000002,s-0.325,s90
034_11,s-2.205,s0.025,s270
034_12,s-0.9900000000000001,s-0.55,s0
034_13,s-0.6400000000000001,s0.25,s180
034_14,s0.575,s-0.325,s90
034_15,s-0.225,s0.025,s270
034_16,s0.9900000000000001,s-0.55,s0
034_17,s1.34,s0.25,s180
034_18,s2.555,s-0.325,s90
034_19,s1.7550000000000003,s0.024999999999999745,s270
034_20,s-1.9800000000000002,s0.55,s0
034_21,s-1.6300000000000003,s1.35,s180
034_22,s-0.41500000000000015,s0.7749999999999999,s90
034_23,s-1.215,s1.1249999999999998,s270
034_24,s0.0,s0.55,s0
034_25,s0.35,s1.35,s180
034_26,s1.565,s0.7750000000000001,s90
034_27,s0.765,s1.125,s270
034_28,s1.9800000000000002,s0.55,s0
034_29,s2.33,s1.35,s180
034_30,s-1.4050000000000002,s1.8749999999999998,s90
034_31,s-2.205,s2.2249999999999996,s270
034_32,s-0.9900000000000001,s1.65,s0
034_33,s-0.6400000000000001,s2.45,s180
035_0,s-1.9800000000000002,s-1.65,s0
035_1,s-1.6300000000000003,s-0.8500000000000001,s180
035_2,s-0.415,s-1.425,s90
035_3,s-1.215,s-1.075,s270
035_4,s0.0,s-1.65,s0
035_5,s0.35,s-0.8500000000000001,s180
035_6,s1.565,s-1.425,s90
035_7,s0.7650000000000001,s-1.075,s270
035_8,s1.9800000000000002,s-1.65,s0
035_9,s2.33,s-0.8500000000000001,s180
035_10,s-1.4050000000000002,s-0.325,s90
035_11,s-2.205,s0.025,s270
035_12,s-0.9900000000000001,s-0.55,s0
035_13,s-0.6400000000000001,s0.25,s180
035_14,s0.575,s-0.325,s90
035_15,s-0.225,s0.025,s270
035_16,s0.9900000000000001,s-0.55,s0
035_17,s1.34,s0.25,s180
035_18,s2.555,s-0.325,s90
035_19,s1.7550000000000003,s0.024999999999999745,s270
035_20,s-1.9800000000000002,s0.55,s0
035_21,s-1.6300000000000003,s1.35,s180
035_22,s-0.41500000000000015,s0.7749999999999999,s90
035_23,s-1.215,s1.1249999999999998,s270
035_24,s0.0,s0.55,s0
035_25,s0.35,s1.35,s180
035_26,s1.565,s0.7750000000000001,s90
035_27,s0.765,s1.125,s270
035_28,s1.9800000000000002,s0.55,s0
035_29,s2.33,s1.35,s180
035_30,s-1.4050000000000002,s1.8749999999999998,s90
035_31,s-2.205,s2.2249999999999996,s270
035_32,s-0.9900000000000001,s1.65,s0
035_33,s-0.6400000000000001,s2.45,s180
036_0,s-1.9800000000000002,s-1.65,s0
036_1,s-1.6300000000000003,s-0.8500000000000001,s180
036_2,s-0.415,s-1.425,s90
036_3,s-1.215,s-1.075,s270
036_4,s0.0,s-1.65,s0
036_5,s0.35,s-0.8500000000000001,s180
036_6,s1.565,s-1.425,s90
036_7,s0.7650000000000001,s-1.075,s270
036_8,s1.9800000000000002,s-1.65,s0
036_9,s2.33,s-0.8500000000000001,s180
036_10,s-1.4050000000000002,s-0.325,s90
036_11,s-2.205,s0.025,s270
036_12,s-0.9900000000000001,s-0.55,s0
036_13,s-0.6400000000000001,s0.25,s180
036_14,s0.575,s-0.325,s90
036_15,s-0.225,s0.025,s270
036_16,s0.9900000000000001,s-0.55,s0
036_17,s1.34,s0.25,s180
036_18,s2.555,s-0.325,s90
036_19,s1.7550000000000003,s0.024999999999999745,s270
036_20,s-1.9800000000000002,s0.55,s0
036_21,s-1.6300000000000003,s1.35,s180
036_22,s-0.41500000000000015,s0.7749999999999999,s90
036_23,s-1.215,s1.1249999999999998,s270
036_24,s0.0,s0.55,s0
036_25,s0.35,s1.35,s180
036_26,s1.565,s0.7750000000000001,s90
036_27,s0.765,s1.125,s270
036_28,s1.9800000000000002,s0.55,s0
036_29,s2.33,s1.35,s180
036_30,s-1.4050000000000002,s1.8749999999999998,s90
036_31,s-2.205,s2.2249999999999996,s270
036_32,s-0.9900000000000001,s1.65,s0
036_33,s-0.6400000000000001,s2.45,s180
036_34,s0.575,s1.875,s90
036_35,s-0.225,s2.225,s270
037_0,s-1.9800000000000002,s-1.65,s0
037_1,s-1.6300000000000003,s-0.8500000000000001,s180
037_2,s-0.415,s-1.425,s90
037_3,s-1.215,s-1.075,s270
037_4,s0.0,s-1.65,s0
037_5,s0.35,s-0.8500000000000001,s180
037_6,s1.565,s-1.425,s90
037_7,s0.7650000000000001,s-1.075,s270
037_8,s1.9800000000000002,s-1.65,s0
037_9,s2.33,s-0.8500000000000001,s180
037_10,s-1.4050000000000002,s-0.325,s90
037_11,s-2.205,s0.025,s270
037_12,s-0.9900000000000001,s-0.55,s0
037_13,s-0.6400000000000001,s0.25,s180
037_14,s0.575,s-0.325,s90
037_15,s-0.225,s0.025,s270
037_16,s0.9900000000000001,s-0.55,s0
037_17,s1.34,s0.25,s180
037_18,s2.555,s-0.325,s90
037_19,s1.7550000000000003,s0.024999999999999745,s270
037_20,s-1.9800000000000002,s0.55,s0
037_21,s-1.6300000000000003,s1.35,s180
037_22,s-0.41500000000000015,s0.7749999999999999,s90
037_23,s-1.215,s1.1249999999999998,s270
037_24,s0.0,s0.55,s0
037_25,s0.35,s1.35,s180
037_26,s1.565,s0.7750000000000001,s90
037_27,s0.765,s1.125,s270
037_28,s1.9800000000000002,s0.55,s0
037_29,s2.33,s1.35,s180
037_30,s-1.4050000000000002,s1.8749999999999998,s90
037_31,s-2.205,s2.2249999999999996,s270
037_32,s-0.9900000000000001,s1.65,s0
037_33,s-0.6400000000000001,s2.45,s180
037_34,s0.575,s1.875,s90
037_35,s-0.225,s2.225,s270
038_0,s-1.9800000000000002,s-1.65,s0
038_1,s-1.6300000000000003,s-0.8500000000000001,s180
038_2,s-0.415,s-1.425,s90
038_3,s-1.215,s-1.075,s270
038_4,s0.0,s-1.65,s0
038_5,s0.35,s-0.8500000000000001,s180
038_6,s1.565,s-1.425,s90
038_7,s0.7650000000000001,s-1.075,s270
038_8,s1.9800000000000002,s-1.65,s0
